HGNC_ID,primary_gene_symbol,collision,source,NCBI_ID,ENSG_ID,alias_symbol
HGNC:20667,TXNRD3,TR2,HGNC,GENE ID:114112,ENSG00000197763,"TGR,TR2,TR2IT1,TRXR3,TXNR3,TXNRD3NT1"
HGNC:7980,NR4A1,TR3,HGNC,GENE ID:3164,ENSG00000123358,"N10,NAK-1,NGFIB,NUR77,TR3"
HGNC:11910,TNFRSF25,TR3,HGNC,GENE ID:8718,ENSG00000215788,"APO-3,DDR3,DR3,LARD,TR3,TRAMP,WSL-1,WSL-LR"
HGNC:18155,TXNRD2,TR3,HGNC,GENE ID:10587,ENSG00000184470,"SELZ,TR,TR3,TRXR2,TXNR2"
HGNC:4814,KALRN,TRAD,HGNC,GENE ID:8997,ENSG00000160145,"ARHGEF24,DUET,Hs.8004,KALNC2,Kalirin,TRAD,duo"
HGNC:20568,TRAM1,TRAM,HGNC,GENE ID:23471,ENSG00000067167,"TRAM,TRAMP"
HGNC:21354,TICAM2,TRAM,HGNC,GENE ID:353376,ENSG00000243414,"TICAM-2,TIRP,TRAM"
HGNC:20568,TRAM1,TRAMP,HGNC,GENE ID:23471,ENSG00000067167,"TRAM,TRAMP"
HGNC:11910,TNFRSF25,TRAMP,HGNC,GENE ID:8718,ENSG00000215788,"APO-3,DDR3,DR3,LARD,TR3,TRAMP,WSL-1,WSL-LR"
HGNC:447,ZBED1,TRAMP,HGNC,GENE ID:9189,ENSG00000214717,"DREF,KIAA0785,TRAMP,hDREF"
HGNC:124,ACP5,TRAP,HGNC,GENE ID:54,ENSG00000102575,"HPAP,TRAP,TRAcP"
HGNC:14372,SCYL1,TRAP,HGNC,GENE ID:57410,ENSG00000142186,"GKLP,HT019,MGC78454,NKTL,P105,TAPK,TEIF,TRAP"
HGNC:11935,CD40LG,TRAP,HGNC,GENE ID:959,ENSG00000102245,"CD154,CD40-L,CD40L,HIGM1,T-BAM,TRAP,gp39,hCD40L"
HGNC:14920,TAS2R14,TRB1,HGNC,GENE ID:50840,ENSG00000212127,"T2R14,TRB1"
HGNC:16891,TRIB1,TRB1,HGNC,GENE ID:10221,ENSG00000173334,"C8FW,GIG2,TRB1"
HGNC:30809,TRIB2,TRB2,HGNC,GENE ID:28951,ENSG00000071575,"GS3955,TRB2"
HGNC:14918,TAS2R10,TRB2,HGNC,GENE ID:50839,ENSG00000121318,"T2R10,TRB2"
HGNC:14919,TAS2R13,TRB3,HGNC,GENE ID:50838,ENSG00000212128,"T2R13,TRB3"
HGNC:16228,TRIB3,TRB3,HGNC,GENE ID:57761,ENSG00000101255,"SINK,TRB3,dJ1103G7.3"
HGNC:15936,NCOA6,TRBP,HGNC,GENE ID:23054,ENSG00000198646,"AIB3,ASC2,KIAA0181,NRC,PRIP,RAP250,TRBP"
HGNC:11570,TARBP2P1,TRBP,HGNC,GENE ID:6896,,TRBP
HGNC:6016,IL5,TRF,HGNC,GENE ID:3567,ENSG00000113525,"EDF,IL-5,TRF"
HGNC:11728,TERF1,TRF,HGNC,GENE ID:7013,ENSG00000147601,"PIN2,TRF,TRF1"
HGNC:11729,TERF2,TRF2,HGNC,GENE ID:7014,ENSG00000132604,TRF2
HGNC:11589,TBPL1,TRF2,HGNC,GENE ID:9519,ENSG00000028839,"STUD,TLF,TLP,TRF2"
HGNC:54406,TRIDDENT,TRIDENT,HGNC,GENE ID:102724927,ENSG00000262185,"RP11-462G12.2,TRIDENT"
HGNC:18348,TICAM1,TRIF,HGNC,GENE ID:148022,ENSG00000127666,"MGC35334,PRVTIRB,TICAM-1,TRIF"
HGNC:6702,LRRFIP1,TRIP,HGNC,GENE ID:9208,ENSG00000124831,"FLAP-1,FLIIAP1,GCF-2,GCF2,HUFI-1,TRIP"
HGNC:30764,TRAIP,TRIP,HGNC,GENE ID:10293,ENSG00000183763,"RNF206,TRIP"
HGNC:12012,TPM3,TRK,HGNC,GENE ID:7170,ENSG00000143549,TRK
HGNC:8031,NTRK1,TRK,HGNC,GENE ID:4914,ENSG00000198400,"MTC,TRK,TRKA"
HGNC:34348,TRNP1,TRNP,HGNC,GENE ID:388610,ENSG00000253368,TRNP
HGNC:9486,PRSS3,TRY3,HGNC,GENE ID:5646,ENSG00000010438,"TRY3,TRY4"
HGNC:43790,PRSS3P3,TRY3,HGNC,GENE ID:136540,ENSG00000277083,TRY3
HGNC:1390,CACNA1C,TS,HGNC,GENE ID:775,ENSG00000151067,"CACH2,CACN2,Cav1.2,LQT8,TS"
HGNC:11609,TBXAS1,TS,HGNC,GENE ID:6916,ENSG00000059377,"CYP5,CYP5A1,THAS,TS,TXAS,TXS"
HGNC:16850,CTR9,TSBP,HGNC,GENE ID:9646,ENSG00000198730,"KIAA0155,TSBP,p150TSP"
HGNC:13922,TSBP1,TSBP,HGNC,GENE ID:10665,ENSG00000204296,TSBP
HGNC:10912,SLC12A3,TSC,HGNC,GENE ID:6559,ENSG00000070915,"NCC,NCCT,TSC"
HGNC:26065,TESC,TSC,HGNC,GENE ID:54997,ENSG00000088992,"CHP3,FLJ20607,TSC"
HGNC:12429,TWSG1,TSG,HGNC,GENE ID:57045,ENSG00000128791,TSG
HGNC:26464,RASEF,TSG,HGNC,GENE ID:158158,ENSG00000165105,"FLJ31614,TSG"
HGNC:26160,THNSL1,TSH1,HGNC,GENE ID:79896,ENSG00000185875,"FLJ22002,TSH1"
HGNC:10669,TSHZ1,TSH1,HGNC,GENE ID:10194,ENSG00000179981,"NY-CO-33,TSH1"
HGNC:25602,THNSL2,TSH2,HGNC,GENE ID:55258,ENSG00000144115,"FLJ10916,SOFAT,TSH2"
HGNC:13010,TSHZ2,TSH2,HGNC,GENE ID:128553,ENSG00000182463,"OVC10-2,TSH2,ZABC2"
HGNC:24299,ODR4,TTG1,HGNC,GENE ID:54953,ENSG00000157181,"FLJ20505,TTG1,odr-4"
HGNC:6641,LMO1,TTG1,HGNC,GENE ID:4004,ENSG00000166407,"RHOM1,TTG1"
HGNC:12862,ZFP36,TTP,HGNC,GENE ID:7538,ENSG00000128016,"G0S24,NUP475,RNF162A,TIS11,TTP"
HGNC:1366,ADAMTS13,TTP,HGNC,GENE ID:11093,ENSG00000160323,"DKFZp434C2322,FLJ42993,MGC118899,MGC118900,TTP,VWFCP,vWF-CP"
HGNC:18493,TTTY12,TTY11,HGNC,GENE ID:83867,ENSG00000237048,"NCRNA00135,TTY11"
HGNC:18492,TTTY11,TTY11,HGNC,GENE ID:83866,ENSG00000180910,"NCRNA00134,TTY11"
HGNC:30406,HTRA3,Tasp,HGNC,GENE ID:94031,ENSG00000170801,"Prsp,Tasp"
HGNC:24942,PIK3IP1,TrIP,HGNC,GENE ID:113791,ENSG00000100100,"HGFL,MGC17330,TrIP"
HGNC:9823,RAD51D,Trad,HGNC,GENE ID:5892,ENSG00000185379,"HsTRAD,R51H3,Trad"
HGNC:11569,TARBP2,Trbp,HGNC,GENE ID:6895,ENSG00000139546,Trbp
HGNC:17857,TRIM69,Trif,HGNC,GENE ID:140691,ENSG00000185880,"TRIMLESS,Trif"
HGNC:32711,SNORD13,U13,HGNC,GENE ID:692084,ENSG00000239039,"RNU13,SNORD13A,U13"
HGNC:10111,SNORD13P2,U13,HGNC,GENE ID:6077,,"U13,U13.12A"
HGNC:10110,SNORD13P1,U13,HGNC,GENE ID:6076,ENSG00000238498,"U13,U13.32A"
HGNC:10112,SNORD13P3,U13,HGNC,GENE ID:6078,ENSG00000239128,"U13,U13.4B"
HGNC:10113,SNORD14A,U14,HGNC,GENE ID:26822,ENSG00000272034,"RNU14A,U14"
HGNC:31803,SNORD14B,U14,HGNC,GENE ID:85388,ENSG00000201403,"U14,U14B"
HGNC:23115,EAF2,U19,HGNC,GENE ID:55840,ENSG00000145088,"BM040,TRAITS,U19"
HGNC:10119,SNORA74A,U19,HGNC,GENE ID:26821,ENSG00000200959,U19
HGNC:10153,RNU2-3P,U2,HGNC,GENE ID:26854,ENSG00000222076,U2
HGNC:10155,RNU2-5P,U2,HGNC,GENE ID:26852,ENSG00000222465,"U2,u2.7"
HGNC:10154,RNU2-4P,U2,HGNC,GENE ID:26853,ENSG00000277084,"U2,U2/7"
HGNC:10152,RNU2-2,U2,HGNC,GENE ID:26855,ENSG00000222328,U2
HGNC:10142,RNU2-1,U2,HGNC,GENE ID:6066,,U2
HGNC:10178,SNORD3P4,U3,HGNC,GENE ID:26842,,"U3,U3.6"
HGNC:10175,SNORD3P1,U3,HGNC,GENE ID:6068,ENSG00000200318,U3
HGNC:10177,SNORD3P3,U3,HGNC,GENE ID:26843,,"U3,U3.5,u3.7"
HGNC:52239,SNORD3F,U3,HGNC,GENE ID:109616983,,"U3,U3.2"
HGNC:33189,SNORD3A,U3,HGNC,GENE ID:780851,ENSG00000263934,"RNU3,U3"
HGNC:33190,SNORD3B-2,U3b2,HGNC,GENE ID:780852,ENSG00000262074,"U3-2B,U3b2"
HGNC:10168,SNORD3B-1,U3b2,HGNC,GENE ID:26851,ENSG00000265185,"U3a,U3b1,U3b2"
HGNC:10197,RNU4-4P,U4,HGNC,GENE ID:26840,ENSG00000201458,"U4,U4/5"
HGNC:10196,RNU4-3P,U4,HGNC,GENE ID:26841,,"U4,U4/4"
HGNC:10192,RNU4-1,U4,HGNC,GENE ID:26835,ENSG00000200795,"U4,U4BL"
HGNC:10199,RNU4-6P,U4,HGNC,GENE ID:26838,ENSG00000222736,"U4,U4/8"
HGNC:10195,RNU4-8P,U4,HGNC,GENE ID:6070,ENSG00000201806,"U4,U4/14"
HGNC:10194,RNU4-7P,U4,HGNC,GENE ID:6069,ENSG00000201628,"U4,U4/7"
HGNC:10198,RNU4-5P,U4,HGNC,GENE ID:26839,ENSG00000272160,"U4,U4/6"
HGNC:10212,RNU5B-1,U5B1,HGNC,GENE ID:26832,ENSG00000200156,U5B1
HGNC:10211,RNU5A-1,U5B1,HGNC,GENE ID:26831,ENSG00000199568,"U5A,U5B1"
HGNC:10229,RNU6-50P,U6,HGNC,GENE ID:26825,ENSG00000199226,U6
HGNC:10227,RNU6-1,U6,HGNC,GENE ID:26827,ENSG00000206625,"U6,U6-1"
HGNC:10219,SNORD62A,U62,HGNC,GENE ID:26786,ENSG00000235284,"U62,U62A"
HGNC:23031,SNORD62B,U62,HGNC,GENE ID:692093,ENSG00000231587,"U62,U62B"
HGNC:32561,SCARNA5,U87,HGNC,GENE ID:677775,ENSG00000252010,U87
HGNC:32746,SNORD87,U87,HGNC,GENE ID:641648,ENSG00000254341,"HBII-276,U87"
HGNC:12473,UBE2B,UBC2,HGNC,GENE ID:7320,ENSG00000119048,"HHR6B,RAD6B,UBC2"
HGNC:12472,UBE2A,UBC2,HGNC,GENE ID:7319,ENSG00000077721,"HHR6A,HR6A,RAD6A,UBC2"
HGNC:12482,UBE2G1,UBC7,HGNC,GENE ID:7326,ENSG00000132388,UBC7
HGNC:12483,UBE2G2,UBC7,HGNC,GENE ID:7327,ENSG00000184787,UBC7
HGNC:12490,UBE2L6,UBCH8,HGNC,GENE ID:9246,ENSG00000156587,UBCH8
HGNC:18402,UBXN1,UBXD10,HGNC,GENE ID:51035,ENSG00000162191,"2B28,LOC51035,SAKS1,UBXD10"
HGNC:15912,NSFL1C,UBXD10,HGNC,GENE ID:55968,ENSG00000088833,"UBX1,UBXD10,UBXN2C,dJ776F14.1,p47"
HGNC:12499,UBE4A,UFD2,HGNC,GENE ID:9354,ENSG00000110344,"E4,KIAA0126,UBOX2,UFD2"
HGNC:12500,UBE4B,UFD2,HGNC,GENE ID:10277,ENSG00000130939,"E4,KIAA0684,UBOX3,UFD2"
HGNC:17729,UXS1,UGD,HGNC,GENE ID:80146,ENSG00000115652,"FLJ23591,SDR6E1,UGD"
HGNC:12525,UGDH,UGD,HGNC,GENE ID:7358,ENSG00000109814,"GDH,UDP-GlcDH,UDPGDH,UGD"
HGNC:12529,UGT1A,UGT,HGNC,GENE ID:7361,,UGT
HGNC:11022,SLC35A2,UGT,HGNC,GENE ID:7355,ENSG00000102100,"UDP-Gal-Tr,UGAT,UGT,UGT1,UGT2,UGTL"
HGNC:6585,LHCGR,ULG5,HGNC,GENE ID:3973,ENSG00000138039,"LCGR,LGR2,LHR,ULG5"
HGNC:24624,SIL1,ULG5,HGNC,GENE ID:64374,ENSG00000120725,"BAP,ULG5"
HGNC:18576,CCNO,UNG2,HGNC,GENE ID:10309,ENSG00000152669,"FLJ22422,UDG2,UNG2"
HGNC:12572,UNG,UNG2,HGNC,GENE ID:7374,ENSG00000076248,"HIGM4,UDG,UNG1,UNG2"
HGNC:8542,P2RY4,UNR,HGNC,GENE ID:5030,ENSG00000186912,"NRU,P2P,P2Y4,UNR"
HGNC:29905,CSDE1,UNR,HGNC,GENE ID:7812,ENSG00000009307,"D1S155E,UNR"
HGNC:12579,UPK2,UP2,HGNC,GENE ID:7379,ENSG00000110375,"MGC138598,UP2,UPII"
HGNC:23061,UPP2,UP2,HGNC,GENE ID:151531,ENSG00000007001,"UDRPASE2,UP2,UPASE2"
HGNC:23304,PRAP1,UPA,HGNC,GENE ID:118471,ENSG00000165828,UPA
HGNC:9052,PLAU,UPA,HGNC,GENE ID:5328,ENSG00000122861,"UPA,URK"
HGNC:16046,UNC50,URP,HGNC,GENE ID:25972,ENSG00000115446,"GMH1,UNCL,URP"
HGNC:30894,UTS2B,URP,HGNC,GENE ID:257313,ENSG00000188958,"U2B,URP"
HGNC:23019,ZRSR2,URP,HGNC,GENE ID:8233,ENSG00000169249,"U2AF1-RS2,URP,ZC3H22"
HGNC:18414,UCN2,URP,HGNC,GENE ID:90226,ENSG00000145040,"SRP,UCN-II,UCNI,URP"
HGNC:19846,ARMH4,UT2,HGNC,GENE ID:145407,ENSG00000139971,UT2
HGNC:10919,SLC14A2,UT2,HGNC,GENE ID:8170,ENSG00000132874,"HUT2,UT2"
HGNC:12478,UBE2E2,UbcH8,HGNC,GENE ID:7325,ENSG00000182247,"FLJ25157,UbcH8"
HGNC:12292,TRGV6,V1S5P,HGNC,GENE ID:6980,ENSG00000226212,"TCRGV5P,V1S5P"
HGNC:12291,TRGV5P,V1S5P,HGNC,GENE ID:6979,ENSG00000228668,V1S5P
HGNC:854,ATP6V1B2,VATB,HGNC,GENE ID:526,ENSG00000147416,"HO57,VATB,Vma2"
HGNC:853,ATP6V1B1,VATB,HGNC,GENE ID:525,ENSG00000116039,"RTA1B,VATB,Vma2"
HGNC:12665,VCL,VINC,HGNC,GENE ID:7414,ENSG00000035403,VINC
HGNC:30815,NEAT1,VINC,HGNC,GENE ID:283131,ENSG00000245532,"LINC00084,MENepsilon/beta,TP53LC15,TncRNA,VINC"
HGNC:18125,ATP6V1E2,VMA4,HGNC,GENE ID:90423,ENSG00000250565,"ATP6E1,MGC9341,VMA4"
HGNC:18264,ATP6V1C2,VMA5,HGNC,GENE ID:245973,ENSG00000143882,"ATP6C2,VMA5"
HGNC:18266,ATP6V0D2,VMA6,HGNC,GENE ID:245972,ENSG00000147614,"FLJ38708,VMA6"
HGNC:29477,LEPROT,VPS55,HGNC,GENE ID:54741,ENSG00000213625,"FLJ90360,OB-RGRP,OBRGRP,VPS55"
HGNC:12682,VEGFC,VRP,HGNC,GENE ID:7424,ENSG00000150630,"VEGF-C,VRP"
HGNC:17791,TBC1D8,VRP,HGNC,GENE ID:11138,ENSG00000204634,"AD3,GRAMD8,HBLP1,VRP"
HGNC:6121,IRF6,VWS1,HGNC,GENE ID:3664,ENSG00000117595,"OFC6,VWS1"
HGNC:14585,CAMK1G,VWS1,HGNC,GENE ID:57172,ENSG00000008118,"CLICKIII,VWS1,dJ272L16.1"
HGNC:862,ATP6V1G2,Vma10,HGNC,GENE ID:534,ENSG00000213760,"Em:AC004181.3,NG38,Vma10"
HGNC:18265,ATP6V1G3,Vma10,HGNC,GENE ID:127124,ENSG00000151418,"ATP6G3,Vma10"
HGNC:864,ATP6V1G1,Vma10,HGNC,GENE ID:9550,ENSG00000136888,"ATP6G,ATP6GL,DKFZp547P234,Vma10"
HGNC:854,ATP6V1B2,Vma2,HGNC,GENE ID:526,ENSG00000147416,"HO57,VATB,Vma2"
HGNC:853,ATP6V1B1,Vma2,HGNC,GENE ID:525,ENSG00000116039,"RTA1B,VATB,Vma2"
HGNC:857,ATP6V1E1,Vma4,HGNC,GENE ID:529,ENSG00000131100,"ATP6E2,P31,Vma4"
HGNC:856,ATP6V1C1,Vma5,HGNC,GENE ID:528,ENSG00000155097,"VATC,Vma5"
HGNC:13724,ATP6V0D1,Vma6,HGNC,GENE ID:9114,ENSG00000159720,"ATP6DV,P39,VATX,VPATPD,Vma6"
HGNC:866,ATP6V0A4,Vph1,HGNC,GENE ID:50617,ENSG00000105929,"RDRTA2,RTADR,Stv1,VPP2,Vph1,a4"
HGNC:18481,ATP6V0A2,Vph1,HGNC,GENE ID:23545,ENSG00000185344,"ATP6N1D,ATP6a2,J6B7,RTF,Stv1,TJ6,TJ6M,TJ6s,Vph1,a2,a2V"
HGNC:865,ATP6V0A1,Vph1,HGNC,GENE ID:535,ENSG00000033627,"Stv1,Vph1,a1"
HGNC:6555,LEPROTL1,Vps55,HGNC,GENE ID:23484,ENSG00000104660,"Vps55,my047"
HGNC:12796,WT1,WAGR,HGNC,GENE ID:7490,ENSG00000184937,"AWT1,NPHS4,WAGR,WIT-2,WT-1"
HGNC:8620,PAX6,WAGR,HGNC,GENE ID:5080,ENSG00000007372,"AN,D11S812E,WAGR"
HGNC:16609,NSUN5P2,WBSCR20B,HGNC,GENE ID:260294,ENSG00000106133,"DKFZp434K058,FLJ11626,MGC15057,NOL1R2,WBSCR20B,WBSCR20C"
HGNC:19146,NSUN5P1,WBSCR20B,HGNC,GENE ID:155400,ENSG00000223705,WBSCR20B
HGNC:17795,SAV1,WWP4,HGNC,GENE ID:60485,ENSG00000151748,"WW45,WWP4,salvador"
HGNC:17327,WAC,Wwp4,HGNC,GENE ID:51322,ENSG00000095787,"BM-016,FLJ31290,MGC10753,PRO1741,Wwp4"
HGNC:9192,POLR2E,XAP4,HGNC,GENE ID:5434,ENSG00000099817,"RPABC1,RPB5,XAP4,hRPB25,hsRPB5"
HGNC:15864,RBCK1,XAP4,HGNC,GENE ID:10616,ENSG00000125826,"HOIL1,RBCK2,RNF54,UBCE7IP3,XAP4,ZRANB4"
HGNC:20399,TVP23B,YDR084C,HGNC,GENE ID:51030,ENSG00000171928,"CGI-148,YDR084C"
HGNC:20398,TVP23A,YDR084C,HGNC,GENE ID:780776,ENSG00000166676,YDR084C
HGNC:24766,GOLT1A,YMR292W,HGNC,GENE ID:127845,ENSG00000174567,"CGI-141,FLJ42654,GOT1,MGC62027,YMR292W"
HGNC:20175,GOLT1B,YMR292W,HGNC,GENE ID:51026,ENSG00000111711,"CGI-141,GOT1,YMR292W"
HGNC:29504,ZACN,ZAC,HGNC,GENE ID:353174,ENSG00000186919,"L2,LGICZ,ZAC,ZAC1"
HGNC:9046,PLAGL1,ZAC,HGNC,GENE ID:5325,ENSG00000118495,"LOT1,ZAC"
HGNC:17798,YLPM1,ZAP,HGNC,GENE ID:56252,ENSG00000119596,"PPP1R169,ZAP"
HGNC:23721,ZC3HAV1,ZAP,HGNC,GENE ID:56829,ENSG00000105939,"ARTD13,FLB6421,FLJ13288,MGC48898,PARP13,ZAP,ZC3H2,ZC3HDC2"
HGNC:5275,KAT5,ZC2HC5,HGNC,GENE ID:10524,ENSG00000172977,"ESA1,HTATIP1,PLIP,TIP60,ZC2HC5,cPLA2"
HGNC:12310,TRIP4,ZC2HC5,HGNC,GENE ID:9325,ENSG00000103671,"ASC-1,HsT17391,ZC2HC5"
HGNC:9534,PSMA5,ZETA,HGNC,GENE ID:5686,ENSG00000143106,ZETA
HGNC:15721,STRN4,ZIN,HGNC,GENE ID:29888,ENSG00000090372,"PPP2R6C,ZIN"
HGNC:21698,RNF216,ZIN,HGNC,GENE ID:54476,ENSG00000011275,"TRIAD3,UBCE7IP1,ZIN"
HGNC:15948,ZGPAT,ZIP,HGNC,GENE ID:84619,ENSG00000197114,"FLJ14972,GPATC6,GPATCH6,MGC44880,ZC3H9,ZC3HDC9,ZIP,dJ583P15.3"
HGNC:2676,DAPK3,ZIP,HGNC,GENE ID:1613,ENSG00000167657,"ZIP,ZIPK"
HGNC:17127,SLC39A2,ZIP2,HGNC,GENE ID:29986,ENSG00000165794,ZIP2
HGNC:11733,TEX11,ZIP4,HGNC,GENE ID:56159,ENSG00000120498,"MZIP4,Spo22,TGC1,TSGA3,ZIP4,ZIP4H"
HGNC:17129,SLC39A4,ZIP4,HGNC,GENE ID:55630,ENSG00000147804,"AWMS2,ZIP-4,ZIP4"
HGNC:20672,PHF8,ZNF422,HGNC,GENE ID:23133,ENSG00000172943,"JHDM1F,KDM7B,KIAA1111,ZNF422"
HGNC:13012,ZNF22,ZNF422,HGNC,GENE ID:7570,ENSG00000165512,"HKR-T1,KOX15,ZNF422,Zfp422"
HGNC:25355,SLC30A10,ZNT8,HGNC,GENE ID:55532,ENSG00000196660,"DKFZp547M236,ZNT10,ZNT8,ZRC1,ZnT-10"
HGNC:20303,SLC30A8,ZNT8,HGNC,GENE ID:169026,ENSG00000164756,"ZNT8,ZnT-8"
HGNC:25355,SLC30A10,ZRC1,HGNC,GENE ID:55532,ENSG00000196660,"DKFZp547M236,ZNT10,ZNT8,ZRC1,ZnT-10"
HGNC:11012,SLC30A1,ZRC1,HGNC,GENE ID:7779,ENSG00000170385,ZRC1
HGNC:30948,ZNF585B,Zfp27,HGNC,GENE ID:92285,ENSG00000245680,"FLJ14928,SZFP41,Zfp27"
HGNC:26305,ZNF585A,Zfp27,HGNC,GENE ID:199704,ENSG00000196967,"FLJ23765,Zfp27"
HGNC:26535,SHOC1,Zip2,HGNC,GENE ID:158401,ENSG00000165181,"FLJ32779,MZIP2,Zip2"
HGNC:865,ATP6V0A1,a1,HGNC,GENE ID:535,ENSG00000033627,"Stv1,Vph1,a1"
HGNC:18481,ATP6V0A2,a2,HGNC,GENE ID:23545,ENSG00000185344,"ATP6N1D,ATP6a2,J6B7,RTF,Stv1,TJ6,TJ6M,TJ6s,Vph1,a2,a2V"
HGNC:866,ATP6V0A4,a4,HGNC,GENE ID:50617,ENSG00000105929,"RDRTA2,RTADR,Stv1,VPP2,Vph1,a4"
HGNC:13716,LINC01587,aC1,HGNC,GENE ID:10141,ENSG00000082929,aC1
HGNC:3559,FABP4,aP2,HGNC,GENE ID:2167,ENSG00000170323,"A-FABP,aP2"
HGNC:11058,SLC7A10,asc-1,HGNC,GENE ID:56301,ENSG00000130876,asc-1
HGNC:23499,AGAP13P,bA548K23.1,HGNC,GENE ID:728005,ENSG00000243289,bA548K23.1
HGNC:23294,C10orf62,bA548K23.1,HGNC,GENE ID:414157,ENSG00000203942,bA548K23.1
HGNC:20772,TUBB3,beta-4,HGNC,GENE ID:10381,ENSG00000258947,"CFEOM3,CFEOM3A,beta-4"
HGNC:1107,ZFP36L1,cMG1,HGNC,GENE ID:677,ENSG00000185650,"Berg36,ERF1,RNF162B,TIS11B,cMG1"
HGNC:28178,VMA22,ccp1,HGNC,GENE ID:84317,ENSG00000136710,"FLJ30131,MGC12981,ccp1"
HGNC:17364,DBF4,chif,HGNC,GENE ID:10926,ENSG00000006634,"ASK,DBF4A,ZDBF1,chif"
HGNC:6338,KIR3DL1,cl-11,HGNC,GENE ID:3811,ENSG00000167633,"AMB11,CD158E1,CD158e1/2,CD158e2,NKB1,NKB1B,cl-11,cl-2,nkat3"
HGNC:6331,KIR2DL3,cl-6,HGNC,GENE ID:3804,ENSG00000243772,"CD158B2,cl-6,nkat2,nkat2a,nkat2b,p58"
HGNC:26002,CASZ1,cst,HGNC,GENE ID:54897,ENSG00000130940,"FLJ20321,SRG,ZNF693,castor,cst"
HGNC:28033,CCDC174,ctr1,HGNC,GENE ID:51244,ENSG00000154781,"FLJ33839,ctr1"
HGNC:2858,DGUOK,dGK,HGNC,GENE ID:1716,ENSG00000114956,dGK
HGNC:16182,CFTRP1,dJ760C5.1,HGNC,GENE ID:140871,ENSG00000228593,dJ760C5.1
HGNC:1884,CFTR,dJ760C5.1,HGNC,GENE ID:1080,ENSG00000001626,"ABC35,CFTR/MRP,MRP7,TNR-CFTR,dJ760C5.1"
HGNC:14002,CDK2AP1,doc-1,HGNC,GENE ID:8099,ENSG00000111328,"DOC1,DORC1,ST19,doc-1,p12DOC-1"
HGNC:10336,RPL32,eL32,HGNC,GENE ID:6161,ENSG00000144713,"L32,eL32"
HGNC:3477,ETF1,eRF1,HGNC,GENE ID:2107,ENSG00000120705,"RF1,TB3-1,eRF1"
HGNC:10421,RPS3A,eS1,HGNC,GENE ID:6189,ENSG00000145425,"S3A,eS1"
HGNC:10417,RPS27A,eS31,HGNC,GENE ID:6233,ENSG00000143947,"S27A,UBCEP80,Uba80,eS31"
HGNC:3166,LPAR1,edg-2,HGNC,GENE ID:1902,ENSG00000198121,"Gpcr26,LPA1,Mrec1.3,edg-2,rec.1.3,vzg-1"
HGNC:28027,WDPCP,fritz,HGNC,GENE ID:51057,ENSG00000143951,"BBS15,CPLANE5,fritz,hFrtz"
HGNC:9903,RBM6,g16,HGNC,GENE ID:10180,ENSG00000004534,"3G2,DEF-3,DEF3,NY-LU-12,g16"
HGNC:9171,PODXL,gp135,HGNC,GENE ID:5420,ENSG00000128567,"Gp200,PC,PCLP,PDX,PODXL1,gp135"
HGNC:11935,CD40LG,gp39,HGNC,GENE ID:959,ENSG00000102245,"CD154,CD40-L,CD40L,HIGM1,T-BAM,TRAP,gp39,hCD40L"
HGNC:10073,RNGTT,hCAP,HGNC,GENE ID:8732,ENSG00000111880,"HCE,HCE1,hCAP"
HGNC:17010,NUP42,hCG1,HGNC,GENE ID:11097,ENSG00000136243,"CG1,H_RG271G13.9,NLP_1,hCG1"
HGNC:1554,CBX4,hPC2,HGNC,GENE ID:8535,ENSG00000141582,"NBP16,PC2,hPC2"
HGNC:6290,KCNN1,hSK1,HGNC,GENE ID:3780,ENSG00000105642,"KCa2.1,hSK1"
HGNC:24054,KNL1,hSpc105,HGNC,GENE ID:57082,ENSG00000137812,"AF15Q14,CT29,D40,KIAA1570,PPP1R55,Spc7,hKNL-1,hSpc105"
HGNC:9910,RBMX,hnRNP-G,HGNC,GENE ID:27316,ENSG00000147274,"HNRNPG,RNMX,hnRNP-G"
HGNC:1864,CES2,iCE,HGNC,GENE ID:8824,ENSG00000172831,"CE-2,CES2A1,iCE"
HGNC:7873,NOS2,iNOS,HGNC,GENE ID:4843,ENSG00000007171,"HEP-NOS,NOS,iNOS"
HGNC:29564,PHAF1,lin-10,HGNC,GENE ID:80262,ENSG00000125149,"FLJ12076,MYTHO,lin-10"
HGNC:32567,SCARNA10,lnc,HGNC,GENE ID:692148,ENSG00000239002,"52,MBI,U85,lnc"
HGNC:56822,DHCR7-DT,lnc,HGNC,,ENSG00000254682,"AP,AP002387.2,RP11-660L16.2,lnc"
HGNC:6240,KCNE1,minK,HGNC,GENE ID:3753,ENSG00000180509,"IsK,JLNS2,LQT5,minK"
HGNC:17311,PIAS2,miz,HGNC,GENE ID:9063,ENSG00000078043,"ARIP3,PIASX-ALPHA,PIASX-BETA,ZMIZ4,miz"
HGNC:9797,RABIF,mss4,HGNC,GENE ID:5877,ENSG00000183155,mss4
HGNC:564,AP2M1,mu2,HGNC,GENE ID:1173,ENSG00000161203,"AP50,mu2"
HGNC:558,AP1M2,mu2,HGNC,GENE ID:10053,ENSG00000129354,"AP1-mu2,HSMU1B,mu2"
HGNC:6369,KLK8,neuropsin,HGNC,GENE ID:11202,ENSG00000129455,"HNP,TADG14,neuropsin,ovasin"
HGNC:19992,OPN5,neuropsin,HGNC,GENE ID:221391,ENSG00000124818,"dJ402H5.1,neuropsin"
