name	nomenclature	concept_id	gene_claim_name	source_db_name	source_db_version
ATP2C1	Gene Name	hgnc:13211	ATP2C1	DrugBank	5.1.9
CA4	Gene Name	hgnc:1375	CA4	DrugBank	5.1.9
ATM	Gene Name	hgnc:795	ATM	DrugBank	5.1.9
CD274	Gene Name	hgnc:17635	CD274	DrugBank	5.1.9
BIRC5	Gene Name	hgnc:593	BIRC5	DrugBank	5.1.9
P2RY12	Gene Name	hgnc:18124	P2RY12	DrugBank	5.1.9
RARG	Gene Name	hgnc:9866	RARG	DrugBank	5.1.9
JUN	Gene Name	hgnc:6204	JUN	DrugBank	5.1.9
ADRA1A	Gene Name	hgnc:277	ADRA1A	DrugBank	5.1.9
ADRA1D	Gene Name	hgnc:280	ADRA1D	DrugBank	5.1.9
ATP4A	Gene Name	hgnc:819	ATP4A	DrugBank	5.1.9
HTR1D	Gene Name	hgnc:5289	HTR1D	DrugBank	5.1.9
KCNJ1	Gene Name	hgnc:6255	KCNJ1	DrugBank	5.1.9
KCNJ11	Gene Name	hgnc:6257	KCNJ11	DrugBank	5.1.9
ATP2A1	Gene Name	hgnc:811	ATP2A1	DrugBank	5.1.9
CA1	Gene Name	hgnc:1368	CA1	DrugBank	5.1.9
LONP1	Gene Symbol	hgnc:9479	LONP1	HGNC	20230501
MRGBP	Gene Symbol	hgnc:15866	MRGBP	NCBI	20230501
ERG7	Gene Name	NULL	NULL	DrugBank	5.1.9
GABRA2	Gene Name	hgnc:4076	GABRA2	DrugBank	5.1.9
GABRA4	Gene Name	hgnc:4078	GABRA4	DrugBank	5.1.9
GABRA5	Gene Name	hgnc:4079	GABRA5	DrugBank	5.1.9
GABRA6	Gene Name	hgnc:4080	GABRA6	DrugBank	5.1.9
POLE2	Gene Name	hgnc:9178	POLE2	DrugBank	5.1.9
FOLP2	Gene Name	NULL	NULL	DrugBank	5.1.9
FOLP1	Gene Name	NULL	NULL	DrugBank	5.1.9
RPSD	Gene Name	NULL	NULL	DrugBank	5.1.9
POLE3	Gene Name	hgnc:13546	POLE3	DrugBank	5.1.9
FOLP	Gene Name	NULL	NULL	DrugBank	5.1.9
DDLA	Gene Name	NULL	NULL	DrugBank	5.1.9
FTSI	Gene Name	NULL	NULL	DrugBank	5.1.9
POLE4	Gene Name	hgnc:18755	POLE4	DrugBank	5.1.9
GABRA1	Gene Name	hgnc:4075	GABRA1	DrugBank	5.1.9
RRM2	Gene Name	hgnc:10452	RRM2	DrugBank	5.1.9
RRM2B	Gene Name	hgnc:17296	RRM2B	DrugBank	5.1.9
POLE	Gene Name	hgnc:9177	POLE	DrugBank	5.1.9
PNP	Gene Name	hgnc:7892	PNP	DrugBank	5.1.9
KCNJ4	Gene Name	hgnc:6265	KCNJ4	DrugBank	5.1.9
HTR2A	Gene Name	hgnc:5293	HTR2A	DrugBank	5.1.9
DRD1	Gene Name	hgnc:3020	DRD1	DrugBank	5.1.9
DRD5	Gene Name	hgnc:3026	DRD5	DrugBank	5.1.9
DRD3	Gene Name	hgnc:3024	DRD3	DrugBank	5.1.9
HTR7	Gene Name	hgnc:5302	HTR7	DrugBank	5.1.9
ADRA2A	Gene Name	hgnc:281	ADRA2A	DrugBank	5.1.9
CHRM4	Gene Name	hgnc:1953	CHRM4	DrugBank	5.1.9
HTR5A	Gene Name	hgnc:5300	HTR5A	DrugBank	5.1.9
SCN1B	Gene Name	hgnc:10586	SCN1B	DrugBank	5.1.9
AR	Gene Name	hgnc:644	AR	DrugBank	5.1.9
HCAR2	Gene Name	hgnc:24827	HCAR2	DrugBank	5.1.9
ALR	Gene Name	hgnc:380	AKR1A1	DrugBank	5.1.9
CRYZ	Gene Name	hgnc:2419	CRYZ	DrugBank	5.1.9
CACNB2	Gene Name	hgnc:1402	CACNB2	DrugBank	5.1.9
SCN9A	Gene Name	hgnc:10597	SCN9A	DrugBank	5.1.9
SCN4B	Gene Name	hgnc:10592	SCN4B	DrugBank	5.1.9
HTR1E	Gene Name	hgnc:5291	HTR1E	DrugBank	5.1.9
HTR6	Gene Name	hgnc:5301	HTR6	DrugBank	5.1.9
ADRA2B	Gene Name	hgnc:282	ADRA2B	DrugBank	5.1.9
HTR2B	Gene Name	hgnc:5294	HTR2B	DrugBank	5.1.9
SCN1A	Gene Name	hgnc:10585	SCN1A	DrugBank	5.1.9
CACNA1A	Gene Name	hgnc:1388	CACNA1A	DrugBank	5.1.9
SCN3A	Gene Name	hgnc:10590	SCN3A	DrugBank	5.1.9
ESR2	Gene Name	hgnc:3468	ESR2	DrugBank	5.1.9
ESR1	Gene Name	hgnc:3467	ESR1	DrugBank	5.1.9
ESRRB	Gene Name	hgnc:3473	ESRRB	DrugBank	5.1.9
CACNA1H	Gene Name	hgnc:1395	CACNA1H	DrugBank	5.1.9
CACNA2D2	Gene Name	hgnc:1400	CACNA2D2	DrugBank	5.1.9
CACNA1S	Gene Name	hgnc:1397	CACNA1S	DrugBank	5.1.9
HRH2	Gene Name	hgnc:5183	HRH2	DrugBank	5.1.9
MRGBP	Gene Symbol	hgnc:15866	MRGBP	GO	5-Jun-23
MECA	Gene Name	NULL	NULL	DrugBank	5.1.9
MRCA	Gene Name	NULL	NULL	DrugBank	5.1.9
MRCB	Gene Name	NULL	NULL	DrugBank	5.1.9
DACA	Gene Name	NULL	NULL	DrugBank	5.1.9
DACC	Gene Name	NULL	NULL	DrugBank	5.1.9
CACNA1E	Gene Name	hgnc:1392	CACNA1E	DrugBank	5.1.9
ALB	Gene Name	hgnc:399	ALB	DrugBank	5.1.9
HM13	Gene Name	hgnc:16435	HM13	DrugBank	5.1.9
NOMO1	Gene Name	hgnc:30060	NOMO1	DrugBank	5.1.9
MRDA	Gene Name	NULL	NULL	DrugBank	5.1.9
DACB	Gene Name	NULL	NULL	DrugBank	5.1.9
TTLL3	Gene Name	hgnc:24483	TTLL3	DrugBank	5.1.9
PCNA	Gene Name	hgnc:8729	PCNA	DrugBank	5.1.9
TLYA	Gene Name	NULL	NULL	DrugBank	5.1.9
PBP3	Gene Name	NULL	NULL	DrugBank	5.1.9
PENA	Gene Name	NULL	NULL	DrugBank	5.1.9
PBP2A	Gene Name	NULL	NULL	DrugBank	5.1.9
PBP1B	Gene Name	NULL	NULL	DrugBank	5.1.9
SCN10A	Gene Name	hgnc:10582	SCN10A	DrugBank	5.1.9
ORM1	Gene Name	hgnc:8498	ORM1	DrugBank	5.1.9
PARP1	Gene Name	hgnc:270	PARP1	DrugBank	5.1.9
RIC3	Gene Name	hgnc:30338	RIC3	DrugBank	5.1.9
THRA	Gene Name	hgnc:11796	THRA	DrugBank	5.1.9
KCND2	Gene Name	hgnc:6238	KCND2	DrugBank	5.1.9
ORM2	Gene Name	hgnc:8499	ORM2	DrugBank	5.1.9
FDPS	Gene Name	hgnc:3631	FDPS	DrugBank	5.1.9
PTGFR	Gene Name	hgnc:9600	PTGFR	DrugBank	5.1.9
ANXA1	Gene Name	hgnc:533	ANXA1	DrugBank	5.1.9
TYMS	Gene Name	hgnc:12441	TYMS	DrugBank	5.1.9
LY96	Gene Name	hgnc:17156	LY96	DrugBank	5.1.9
PTGER1	Gene Name	hgnc:9593	PTGER1	DrugBank	5.1.9
P	Gene Name	hgnc:8101	OCA2	DrugBank	5.1.9
KCNK6	Gene Name	hgnc:6281	KCNK6	DrugBank	5.1.9
KCNH7	Gene Name	hgnc:18863	KCNH7	DrugBank	5.1.9
TUBB1	Gene Name	hgnc:16257	TUBB1	DrugBank	5.1.9
HDAC9	Gene Name	hgnc:14065	HDAC9	DrugBank	5.1.9
PTGES3	Gene Name	hgnc:16049	PTGES3	DrugBank	5.1.9
HTR4	Gene Name	hgnc:5299	HTR4	DrugBank	5.1.9
NTRK1	Gene Name	hgnc:8031	NTRK1	DrugBank	5.1.9
KCNQ2	Gene Name	hgnc:6296	KCNQ2	DrugBank	5.1.9
SCN4A	Gene Name	hgnc:10591	SCN4A	DrugBank	5.1.9
GGPS1	Gene Name	hgnc:4249	GGPS1	DrugBank	5.1.9
CASP9	Gene Name	hgnc:1511	CASP9	DrugBank	5.1.9
MGAM	Gene Name	hgnc:7043	MGAM	DrugBank	5.1.9
AMY2A	Gene Name	hgnc:477	AMY2A	DrugBank	5.1.9
KCNJ3	Gene Name	hgnc:6264	KCNJ3	DrugBank	5.1.9
LIG1	Gene Name	hgnc:6598	LIG1	DrugBank	5.1.9
LIG3	Gene Name	hgnc:6600	LIG3	DrugBank	5.1.9
CACNB1	Gene Name	hgnc:1401	CACNB1	DrugBank	5.1.9
KCNH6	Gene Name	hgnc:18862	KCNH6	DrugBank	5.1.9
CA7	Gene Name	hgnc:1381	CA7	DrugBank	5.1.9
CDKN1A	Gene Name	hgnc:1784	CDKN1A	DrugBank	5.1.9
LONP1	Gene Symbol	hgnc:9479	LONP1	Ensembl	109
EMBC	Gene Name	NULL	NULL	DrugBank	5.1.9
EMBB	Gene Name	NULL	NULL	DrugBank	5.1.9
EMBA	Gene Name	NULL	NULL	DrugBank	5.1.9
SIGMAR1	Gene Name	hgnc:8157	SIGMAR1	DrugBank	5.1.9
PBPC	Gene Name	NULL	NULL	DrugBank	5.1.9
AMPC	Gene Name	NULL	NULL	DrugBank	5.1.9
FKSA	Gene Name	NULL	NULL	DrugBank	5.1.9
NPR 1.00	Gene Name	hgnc:7943	NPR 1.00	DrugBank	5.1.9
PTGR2	Gene Name	hgnc:20149	PTGR2	DrugBank	5.1.9
UL54	Gene Name	NULL	NULL	DrugBank	5.1.9
E	Gene Name	NULL	NULL	DrugBank	5.1.9
PTGDR2	Gene Name	hgnc:4502	PTGDR2	DrugBank	5.1.9
EIF2AK2	Gene Name	hgnc:9437	EIF2AK2	DrugBank	5.1.9
MTOR	Gene Name	hgnc:3942	MTOR	DrugBank	5.1.9
TUB2	Gene Name	NULL	NULL	DrugBank	5.1.9
ETFDH	Gene Name	hgnc:3483	ETFDH	DrugBank	5.1.9
HPD	Gene Name	hgnc:5147	HPD	DrugBank	5.1.9
KCNMA1	Gene Name	hgnc:6284	KCNMA1	DrugBank	5.1.9
CYP11A1	Gene Name	hgnc:2590	CYP11A1	DrugBank	5.1.9
PGA5	Gene Name	hgnc:8887	PGA5	DrugBank	5.1.9
FGF2	Gene Name	hgnc:3676	FGF2	DrugBank	5.1.9
EGF	Gene Name	hgnc:3229	EGF	DrugBank	5.1.9
PTGDR	Gene Name	hgnc:9591	PTGDR	DrugBank	5.1.9
TOP2B	Gene Name	hgnc:11990	TOP2B	DrugBank	5.1.9
CACNA2D3	Gene Name	hgnc:15460	CACNA2D3	DrugBank	5.1.9
CES1	Gene Name	hgnc:1863	CES1	DrugBank	5.1.9
SCNN1B	Gene Name	hgnc:10600	SCNN1B	DrugBank	5.1.9
SCNN1D	Gene Name	hgnc:10601	SCNN1D	DrugBank	5.1.9
ATP1A1	Gene Name	hgnc:799	ATP1A1	DrugBank	5.1.9
CACNB3	Gene Name	hgnc:1403	CACNB3	DrugBank	5.1.9
GABRB2	Gene Name	hgnc:4082	GABRB2	DrugBank	5.1.9
KIT	Gene Name	hgnc:6342	KIT	DrugBank	5.1.9
FKBP1A	Gene Name	hgnc:3711	FKBP1A	DrugBank	5.1.9
AHR	Gene Name	hgnc:348	AHR	DrugBank	5.1.9
CACNA1G	Gene Name	hgnc:1394	CACNA1G	DrugBank	5.1.9
TPH1	Gene Name	hgnc:12008	TPH1	DrugBank	5.1.9
TUBB	Gene Name	hgnc:20778	TUBB	DrugBank	5.1.9
PTGIR	Gene Name	hgnc:9602	PTGIR	DrugBank	5.1.9
PTGER2	Gene Name	hgnc:9594	PTGER2	DrugBank	5.1.9
SCNN1G	Gene Name	hgnc:10602	SCNN1G	DrugBank	5.1.9
SCNN1A	Gene Name	hgnc:10599	SCNN1A	DrugBank	5.1.9
NR3C2	Gene Name	hgnc:7979	NR3C2	DrugBank	5.1.9
GABRG2	Gene Name	hgnc:4087	GABRG2	DrugBank	5.1.9
BRAF	Gene Name	hgnc:1097	BRAF	DrugBank	5.1.9
FLT4	Gene Name	hgnc:3767	FLT4	DrugBank	5.1.9
KDR	Gene Name	hgnc:6307	KDR	DrugBank	5.1.9
FLT3	Gene Name	hgnc:3765	FLT3	DrugBank	5.1.9
KRT12	Gene Name	hgnc:6414	KRT12	DrugBank	5.1.9
CCKAR	Gene Name	hgnc:1570	CCKAR	DrugBank	5.1.9
SERPINC1	Gene Name	hgnc:775	SERPINC1	DrugBank	5.1.9
ILES	Gene Name	NULL	NULL	DrugBank	5.1.9
ING3	Gene Symbol	hgnc:14587	ING3	HGNC	20230501
PONB	Gene Name	NULL	NULL	DrugBank	5.1.9
SLC15A1	Gene Name	hgnc:10920	SLC15A1	DrugBank	5.1.9
FOLA	Gene Name	NULL	NULL	DrugBank	5.1.9
SLC15A2	Gene Name	hgnc:10921	SLC15A2	DrugBank	5.1.9
RPLP	Gene Name	NULL	NULL	DrugBank	5.1.9
DRAA	Gene Name	NULL	NULL	DrugBank	5.1.9
UGCG	Gene Name	hgnc:12524	UGCG	DrugBank	5.1.9
RPSL	Gene Name	NULL	NULL	DrugBank	5.1.9
RPSI	Gene Name	NULL	NULL	DrugBank	5.1.9
M	Gene Name	NULL	NULL	DrugBank	5.1.9
SLC2A2	Gene Name	hgnc:11006	SLC2A2	DrugBank	5.1.9
TOPA	Gene Name	NULL	NULL	DrugBank	5.1.9
MGEA5	Gene Name	hgnc:7056	OGA	DrugBank	5.1.9
GABRB3	Gene Name	hgnc:4083	GABRB3	DrugBank	5.1.9
IDO1	Gene Name	hgnc:6059	IDO1	DrugBank	5.1.9
SRD5A3	Gene Name	hgnc:25812	SRD5A3	DrugBank	5.1.9
GUCY1A2	Gene Name	hgnc:4684	GUCY1A2	DrugBank	5.1.9
MT1A	Gene Name	hgnc:7393	MT1A	DrugBank	5.1.9
SLC12A3	Gene Name	hgnc:10912	SLC12A3	DrugBank	5.1.9
MAPT	Gene Name	hgnc:6893	MAPT	DrugBank	5.1.9
CYSLTR1	Gene Name	hgnc:17451	CYSLTR1	DrugBank	5.1.9
CKS1B	Gene Name	hgnc:19083	CKS1B	DrugBank	5.1.9
CALM1	Gene Name	hgnc:1442	CALM1	DrugBank	5.1.9
CRBN	Gene Name	hgnc:30185	CRBN	DrugBank	5.1.9
TNFSF11	Gene Name	hgnc:11926	TNFSF11	DrugBank	5.1.9
TFF1	Gene Name	hgnc:11755	TFF1	DrugBank	5.1.9
CDH11	Gene Name	hgnc:1750	CDH11	DrugBank	5.1.9
GANAB	Gene Name	hgnc:4138	GANAB	DrugBank	5.1.9
SLC22A7	Gene Name	hgnc:10971	SLC22A7	DrugBank	5.1.9
POR	Gene Name	hgnc:9208	POR	DrugBank	5.1.9
LPA	Gene Name	hgnc:6667	LPA	DrugBank	5.1.9
TUBB4B	Gene Name	hgnc:20771	TUBB4B	DrugBank	5.1.9
HPN	Gene Name	hgnc:5155	HPN	DrugBank	5.1.9
IGFBP3	Gene Name	hgnc:5472	IGFBP3	DrugBank	5.1.9
ERG1	Gene Name	hgnc:6251	KCNH2	DrugBank	5.1.9
XDH	Gene Name	hgnc:12805	XDH	DrugBank	5.1.9
KCNH1	Gene Name	hgnc:6250	KCNH1	DrugBank	5.1.9
GP9	Gene Name	hgnc:4444	GP9	DrugBank	5.1.9
CNR1	Gene Name	hgnc:2159	CNR1	DrugBank	5.1.9
CNR2	Gene Name	hgnc:2160	CNR2	DrugBank	5.1.9
PDPK1	Gene Name	hgnc:8816	PDPK1	DrugBank	5.1.9
GANC	Gene Name	hgnc:4139	GANC	DrugBank	5.1.9
SLC22A6	Gene Name	hgnc:10970	SLC22A6	DrugBank	5.1.9
TERT	Gene Name	hgnc:11730	TERT	DrugBank	5.1.9
MCHR1	Gene Name	hgnc:4479	MCHR1	DrugBank	5.1.9
PLAT	Gene Name	hgnc:9051	PLAT	DrugBank	5.1.9
PGRMC1	Gene Name	hgnc:16090	PGRMC1	DrugBank	5.1.9
MPG	Gene Name	hgnc:7211	MPG	DrugBank	5.1.9
ATOX1	Gene Name	hgnc:798	ATOX1	DrugBank	5.1.9
TUBA1A	Gene Name	hgnc:20766	TUBA1A	DrugBank	5.1.9
LONP1	Gene Symbol	hgnc:9479	LONP1	NCBI	20230501
AKR1D1	Gene Name	hgnc:388	AKR1D1	DrugBank	5.1.9
ROCF	Gene Name	NULL	NULL	DrugBank	5.1.9
PARE	Gene Name	NULL	NULL	DrugBank	5.1.9
MDTK	Gene Name	NULL	NULL	DrugBank	5.1.9
TRXB	Gene Name	NULL	NULL	DrugBank	5.1.9
UREC	Gene Name	NULL	NULL	DrugBank	5.1.9
RPSM	Gene Name	NULL	NULL	DrugBank	5.1.9
RPSN	Gene Name	NULL	NULL	DrugBank	5.1.9
RPSS	Gene Name	NULL	NULL	DrugBank	5.1.9
ADA	Gene Name	hgnc:186	ADA	DrugBank	5.1.9
EBGA	Gene Name	NULL	NULL	DrugBank	5.1.9
CHRNA1	Gene Name	hgnc:1955	CHRNA1	DrugBank	5.1.9
EDNRB	Gene Name	hgnc:3180	EDNRB	DrugBank	5.1.9
EDNRA	Gene Name	hgnc:3179	EDNRA	DrugBank	5.1.9
TUBG1	Gene Name	hgnc:12417	TUBG1	DrugBank	5.1.9
KATG	Gene Name	NULL	NULL	DrugBank	5.1.9
RPOA	Gene Name	NULL	NULL	DrugBank	5.1.9
RPOB	Gene Name	NULL	NULL	DrugBank	5.1.9
RPOC	Gene Name	NULL	NULL	DrugBank	5.1.9
TUBE1	Gene Name	hgnc:20775	TUBE1	DrugBank	5.1.9
DLG4	Gene Name	hgnc:2903	DLG4	DrugBank	5.1.9
SRD5A2	Gene Name	hgnc:11285	SRD5A2	DrugBank	5.1.9
POLA	Gene Name	hgnc:9173	POLA1	DrugBank	5.1.9
KCNK3	Gene Name	hgnc:6278	KCNK3	DrugBank	5.1.9
CA12	Gene Name	hgnc:1371	CA12	DrugBank	5.1.9
TUBD1	Gene Name	hgnc:16811	TUBD1	DrugBank	5.1.9
CPT1A	Gene Name	hgnc:2328	CPT1A	DrugBank	5.1.9
SLC22A5	Gene Name	hgnc:10969	SLC22A5	DrugBank	5.1.9
SLC25A29	Gene Name	hgnc:20116	SLC25A29	DrugBank	5.1.9
SLC25A20	Gene Name	hgnc:1421	SLC25A20	DrugBank	5.1.9
ANXA4	Gene Name	hgnc:542	ANXA4	DrugBank	5.1.9
PLA2G1B	Gene Name	hgnc:9030	PLA2G1B	DrugBank	5.1.9
AOC1	Gene Name	hgnc:80	AOC1	DrugBank	5.1.9
FAAH	Gene Name	hgnc:3553	FAAH	DrugBank	5.1.9
MAPK3	Gene Name	hgnc:6877	MAPK3	DrugBank	5.1.9
SFRP4	Gene Name	hgnc:10778	SFRP4	DrugBank	5.1.9
GST	Gene Name	hgnc:23613	SLCO6A1	DrugBank	5.1.9
HMGB1	Gene Name	hgnc:4983	HMGB1	DrugBank	5.1.9
HNMT	Gene Name	hgnc:5028	HNMT	DrugBank	5.1.9
CSF1R	Gene Name	hgnc:2433	CSF1R	DrugBank	5.1.9
CRAT	Gene Name	hgnc:2342	CRAT	DrugBank	5.1.9
PLA2G4A	Gene Name	hgnc:9035	PLA2G4A	DrugBank	5.1.9
ANXA3	Gene Name	hgnc:541	ANXA3	DrugBank	5.1.9
ANXA5	Gene Name	hgnc:543	ANXA5	DrugBank	5.1.9
SLC9A1	Gene Name	hgnc:11071	SLC9A1	DrugBank	5.1.9
PLAU	Gene Name	hgnc:9052	PLAU	DrugBank	5.1.9
AKR1B10	Gene Name	hgnc:382	AKR1B10	DrugBank	5.1.9
FXYD2	Gene Name	hgnc:4026	FXYD2	DrugBank	5.1.9
INHA	Gene Name	hgnc:6065	INHA	DrugBank	5.1.9
HSP90AA1	Gene Name	hgnc:5253	HSP90AA1	DrugBank	5.1.9
MME	Gene Name	hgnc:7154	MME	DrugBank	5.1.9
LOXL3	Gene Symbol	hgnc:13869	LOXL3	HumanProteinAtlas	19.3
PDE1B	Gene Name	hgnc:8775	PDE1B	DrugBank	5.1.9
SULI	Gene Name	NULL	NULL	DrugBank	5.1.9
FOL1	Gene Name	NULL	NULL	DrugBank	5.1.9
CFT	Gene Name	NULL	NULL	DrugBank	5.1.9
HCAR3	Gene Name	hgnc:16824	HCAR3	DrugBank	5.1.9
YDBK	Gene Name	NULL	NULL	DrugBank	5.1.9
NFSA	Gene Name	NULL	NULL	DrugBank	5.1.9
RPSJ	Gene Name	NULL	NULL	DrugBank	5.1.9
QPRT	Gene Name	hgnc:9755	QPRT	DrugBank	5.1.9
PTPRS	Gene Name	hgnc:9681	PTPRS	DrugBank	5.1.9
PTPRE	Gene Name	hgnc:9669	PTPRE	DrugBank	5.1.9
ATP6V1A	Gene Name	hgnc:851	ATP6V1A	DrugBank	5.1.9
RPSG	Gene Name	NULL	NULL	DrugBank	5.1.9
RPSC	Gene Name	NULL	NULL	DrugBank	5.1.9
RPSH	Gene Name	NULL	NULL	DrugBank	5.1.9
MDFA	Gene Name	NULL	NULL	DrugBank	5.1.9
GART	Gene Name	hgnc:4163	GART	DrugBank	5.1.9
NNMT	Gene Name	hgnc:7861	NNMT	DrugBank	5.1.9
GNRHR2	Gene Name	hgnc:16341	GNRHR2	DrugBank	5.1.9
PRKCZ	Gene Name	hgnc:9412	PRKCZ	DrugBank	5.1.9
GPR35	Gene Name	hgnc:4492	GPR35	DrugBank	5.1.9
NISCH	Gene Name	hgnc:18006	NISCH	DrugBank	5.1.9
LDLR	Gene Name	hgnc:6547	LDLR	DrugBank	5.1.9
FPR1	Gene Name	hgnc:3826	FPR1	DrugBank	5.1.9
SLC25A5	Gene Name	hgnc:10991	SLC25A5	DrugBank	5.1.9
KCNN3	Gene Name	hgnc:6292	KCNN3	DrugBank	5.1.9
ASPG	Gene Name	hgnc:20123	ASPG	DrugBank	5.1.9
TLR7	Gene Name	hgnc:15631	TLR7	DrugBank	5.1.9
TLR8	Gene Name	hgnc:15632	TLR8	DrugBank	5.1.9
FRDA	Gene Name	hgnc:3951	FXN	DrugBank	5.1.9
ATP5D	Gene Name	hgnc:837	ATP5F1D	DrugBank	5.1.9
RARRES1	Gene Name	hgnc:9867	RARRES1	DrugBank	5.1.9
LCN1	Gene Name	hgnc:6525	LCN1	DrugBank	5.1.9
CYP26A1	Gene Name	hgnc:2603	CYP26A1	DrugBank	5.1.9
CYP26B1	Gene Name	hgnc:20581	CYP26B1	DrugBank	5.1.9
SDHD	Gene Name	hgnc:10683	SDHD	DrugBank	5.1.9
SLC12A6	Gene Name	hgnc:10914	SLC12A6	DrugBank	5.1.9
SLC12A4	Gene Name	hgnc:10913	SLC12A4	DrugBank	5.1.9
FDX1	Gene Name	hgnc:3638	FDX1	DrugBank	5.1.9
PDE4C	Gene Name	hgnc:8782	PDE4C	DrugBank	5.1.9
GRM5	Gene Name	hgnc:4597	GRM5	DrugBank	5.1.9
FGF1	Gene Name	hgnc:3665	FGF1	DrugBank	5.1.9
FGF4	Gene Name	hgnc:3682	FGF4	DrugBank	5.1.9
PTS	Gene Name	hgnc:9689	PTS	DrugBank	5.1.9
DNMT3A	Gene Name	hgnc:2978	DNMT3A	DrugBank	5.1.9
TRDMT1	Gene Name	hgnc:2977	TRDMT1	DrugBank	5.1.9
APP	Gene Name	hgnc:620	APP	DrugBank	5.1.9
OBP2A	Gene Name	hgnc:23380	OBP2A	DrugBank	5.1.9
PDK4	Gene Name	hgnc:8812	PDK4	DrugBank	5.1.9
PRNP	Gene Name	hgnc:9449	PRNP	DrugBank	5.1.9
SLC12A7	Gene Name	hgnc:10915	SLC12A7	DrugBank	5.1.9
LRRK2	Gene Symbol	hgnc:18618	LRRK2	HumanProteinAtlas	19.3
HRH3	Gene Name	hgnc:5184	HRH3	DrugBank	5.1.9
RPLJ	Gene Name	NULL	NULL	DrugBank	5.1.9
S100A13	Gene Name	hgnc:10490	S100A13	DrugBank	5.1.9
GPER1	Gene Name	hgnc:4485	GPER1	DrugBank	5.1.9
MT-ATP6	Gene Name	hgnc:7414	MT-ATP6	DrugBank	5.1.9
PAB	Gene Name	NULL	NULL	DrugBank	5.1.9
MMP2	Gene Name	hgnc:7166	MMP2	DrugBank	5.1.9
L	Gene Name	NULL	NULL	DrugBank	5.1.9
GYRB	Gene Name	NULL	NULL	DrugBank	5.1.9
MMP3	Gene Name	hgnc:7173	MMP3	DrugBank	5.1.9
MURA	Gene Name	NULL	NULL	DrugBank	5.1.9
MMP8	Gene Name	hgnc:7175	MMP8	DrugBank	5.1.9
MMP10	Gene Name	hgnc:7156	MMP10	DrugBank	5.1.9
UNC-38	Gene Name	NULL	NULL	DrugBank	5.1.9
UNC-63	Gene Name	NULL	NULL	DrugBank	5.1.9
LEV-1	Gene Name	NULL	NULL	DrugBank	5.1.9
UNC-29	Gene Name	NULL	NULL	DrugBank	5.1.9
S100B	Gene Name	hgnc:10500	S100B	DrugBank	5.1.9
S100A2	Gene Name	hgnc:10492	S100A2	DrugBank	5.1.9
AOC3	Gene Name	hgnc:550	AOC3	DrugBank	5.1.9
MMP7	Gene Name	hgnc:7174	MMP7	DrugBank	5.1.9
MMP13	Gene Name	hgnc:7159	MMP13	DrugBank	5.1.9
MMP14	Gene Name	hgnc:7160	MMP14	DrugBank	5.1.9
MMP15	Gene Name	hgnc:7161	MMP15	DrugBank	5.1.9
MMP19	Gene Name	hgnc:7165	MMP19	DrugBank	5.1.9
MMP21	Gene Name	hgnc:14357	MMP21	DrugBank	5.1.9
MMP23A	Gene Name	hgnc:7170	MMP23A	DrugBank	5.1.9
MMP26	Gene Name	hgnc:14249	MMP26	DrugBank	5.1.9
MMP27	Gene Name	hgnc:14250	MMP27	DrugBank	5.1.9
MMP28	Gene Name	hgnc:14366	MMP28	DrugBank	5.1.9
NFKB1	Gene Name	hgnc:7794	NFKB1	DrugBank	5.1.9
NADE	Gene Name	hgnc:13388	BEX3	DrugBank	5.1.9
NT5E	Gene Name	hgnc:8021	NT5E	DrugBank	5.1.9
PTGIS	Gene Name	hgnc:9603	PTGIS	DrugBank	5.1.9
AQP1	Gene Name	hgnc:633	AQP1	DrugBank	5.1.9
TRPA1	Gene Name	hgnc:497	TRPA1	DrugBank	5.1.9
TRPV3	Gene Name	hgnc:18084	TRPV3	DrugBank	5.1.9
S100A4	Gene Name	hgnc:10494	S100A4	DrugBank	5.1.9
KLK3	Gene Name	hgnc:6364	KLK3	DrugBank	5.1.9
POMC	Gene Name	hgnc:9201	POMC	DrugBank	5.1.9
ALPPL2	Gene Name	hgnc:441	ALPG	DrugBank	5.1.9
POLA2	Gene Name	hgnc:30073	POLA2	DrugBank	5.1.9
MMP16	Gene Name	hgnc:7162	MMP16	DrugBank	5.1.9
MMP20	Gene Name	hgnc:7167	MMP20	DrugBank	5.1.9
MMP25	Gene Name	hgnc:14246	MMP25	DrugBank	5.1.9
NFKB2	Gene Name	hgnc:7795	NFKB2	DrugBank	5.1.9
PB1	Gene Name	hgnc:30064	PBRM1	DrugBank	5.1.9
PDE11A	Gene Name	hgnc:8773	PDE11A	DrugBank	5.1.9
TNFAIP6	Gene Name	hgnc:11898	TNFAIP6	DrugBank	5.1.9
IL1B	Gene Name	hgnc:5992	IL1B	DrugBank	5.1.9
NPY2R	Gene Name	hgnc:7957	NPY2R	DrugBank	5.1.9
ALAD	Gene Name	hgnc:395	ALAD	DrugBank	5.1.9
ATP2A2	Gene Name	hgnc:812	ATP2A2	DrugBank	5.1.9
SULT1C4	Gene Name	hgnc:11457	SULT1C4	DrugBank	5.1.9
HBB	Gene Name	hgnc:4827	HBB	DrugBank	5.1.9
RDXA	Gene Name	NULL	NULL	DrugBank	5.1.9
FTL	Gene Name	hgnc:3999	FTL	DrugBank	5.1.9
FCER1G	Gene Name	hgnc:3611	FCER1G	DrugBank	5.1.9
