ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,alias_symbol
ENSG00000165588,OTX2,8522,5015,
ENSG00000165591,FAAH2,26440,158584,"AMDD, FAAH-2, FLJ31204, RP11-479E16.1"
ENSG00000165606,DRGX,21536,644168,"DRG11, PRRXL1"
ENSG00000165609,NUDT5,8052,11164,"HYSAH1, YSA1H"
ENSG00000165617,DACT1,17748,51339,"DAPPER, DAPPER1, FRODO, HDPR1, THYEX3"
ENSG00000165621,OXGR1,4531,27199,"AKGR, GPR80, GPR99, P2RY15, P2Y15"
ENSG00000165623,UCMA,25205,221044,"C10ORF49, GRP"
ENSG00000165626,BEND7,23514,222389,"C10ORF30, FLJ40283"
ENSG00000165629,ATP5F1C,833,509,"ATP5C, ATP5C1, ATP5CL1"
ENSG00000165630,PRPF18,17351,8559,HPRP18
ENSG00000165632,TAF3,17303,83860,"TAF140, TAFII140"
ENSG00000165633,VSTM4,26470,196740,"C10ORF72, FLJ31737"
ENSG00000165637,VDAC2,12672,7417,
ENSG00000165643,SOHLH1,27845,402381,"BA100C15.3, BHLHE80, C9ORF157, NOHLH, SPATA27, TEB2"
ENSG00000165644,COMTD1,26309,118881,FLJ23841
ENSG00000165646,SLC18A2,10935,6571,"SVAT, SVMT, VAT2, VMAT2"
ENSG00000165650,PDZD8,26974,118987,"BA129M16.2, FLJ34427, PDZK8"
ENSG00000165655,ZNF503,23589,84858,"FLJ45745, MGC2555, NLZ2"
ENSG00000165660,ABRAXAS2,28975,23172,"ABRO1, EM:AC068896.4, FAM175B, KIAA0157"
ENSG00000165661,QSOX2,30249,169714,"DKFZP762A2013, QSCN6L1, SOXN"
ENSG00000165669,FAM204A,25794,63877,"BA319I23.1, C10ORF84, FLJ13188"
ENSG00000165671,NSD1,14234,64324,"ARA267, FLJ22263, KMT3B, STO"
ENSG00000165672,PRDX3,9354,10935,"AOP-1, AOP1, MER5, SP-22"
ENSG00000165675,ENOX2,2259,10495,"APK1, COVA1, TNOX"
ENSG00000165678,GHITM,17281,27069,"DERP2, HSPC282, MICS1, MY021, PTD010, TMBIM5"
ENSG00000165682,CLEC1B,24356,51266,"CLEC-2, CLEC2"
ENSG00000165684,SNAPC4,11137,6621,"FLJ13451, PTFALPHA, SNAP190"
ENSG00000165685,TMEM52B,26438,120939,"C12ORF59, FLJ31166"
ENSG00000165688,PMPCA,18667,23203,"ALPHA-MPP, CLA1, INPP5E, KIAA0123, MAS2, SCAR2"
ENSG00000165689,ENTR1,10667,10807,"NY-CO-3, SDCCAG3"
ENSG00000165694,FRMD7,8079,90167,"FLJ43346, NYS, NYS1"
ENSG00000165695,AK8,26526,158067,"C9ORF98, FLJ32704"
ENSG00000165698,SPACA9,1367,11092,"C9ORF9, MAST"
ENSG00000165699,TSC1,12362,7248,"HAMARTIN, KIAA0243, LAM, TSC"
ENSG00000165702,GFI1B,4238,8328,ZNF163B
ENSG00000165704,HPRT1,5157,3251,"HGPRT, HPRT"
ENSG00000165714,BORCS5,17950,118426,"LOH12CR1, LOH1CR12"
ENSG00000165716,DIPK1B,28290,138311,"C9ORF136, FAM69B, MGC20262"
ENSG00000165724,ZMYND19,21146,116225,MIZIP
ENSG00000165730,STOX1,23508,219736,"C10ORF24, FLJ25162"
ENSG00000165731,RET,9967,5979,"CDHF12, CDHR16, HSCR1, MEN2A, MEN2B, MTC1, PTC, RET51"
ENSG00000165732,DDX21,2744,9188,"GU-ALPHA, GURDB, RH-II/GU"
ENSG00000165733,BMS1,23505,9790,"BMS1L, KIAA0187"
ENSG00000165752,STK32C,21332,282974,"MGC23665, PKE, YANK3"
ENSG00000165757,JCAD,29283,57608,KIAA1462
ENSG00000165762,OR4K2,14728,390431,
ENSG00000165775,FUNDC2,24925,65991,"DC44, HCBP6"
ENSG00000165782,PIP4P1,19299,90809,"C14ORF9, MGC26684, TMEM55B"
ENSG00000165792,METTL17,19280,64745,"FLJ20859, METT11D1"
ENSG00000165794,SLC39A2,17127,29986,ZIP2
ENSG00000165795,NDRG2,14460,57447,"KIAA1248, SYLD"
ENSG00000165799,RNASE7,19278,84659,RAE1
ENSG00000165801,ARHGEF40,25516,55701,"FLJ10357, SOLO"
ENSG00000165802,NSMF,29843,26012,NELF
ENSG00000165804,ZNF219,13011,51222,
ENSG00000165805,C12orf50,26665,160419,FLJ35821
ENSG00000165806,CASP7,1508,840,"CMH-1, ICE-LAP3, MCH3"
ENSG00000165807,PPP1R36,20097,145376,C14ORF50
ENSG00000165810,BTNL9,24176,153579,"BTN8, FLJ32535"
ENSG00000165813,CCDC186,24349,55088,"C10ORF118, CCCP-1, FLJ10188, FLJ35301, GOLGIN104"
ENSG00000165816,VWA2,24709,340706,"AMACO, CCSP-2, FLJ16213, FLJ45857, NET42"
ENSG00000165819,METTL3,17563,56339,"M6A, MT-A70, SPO8"
ENSG00000165821,SALL2,10526,6297,"HSAL2, KIAA0360, ZNF795"
ENSG00000165828,PRAP1,23304,118471,UPA
ENSG00000165832,TRUB1,16060,142940,PUS4
ENSG00000165837,ERICH6B,26523,220081,"FAM194B, FLJ32682"
ENSG00000165841,CYP2C19,2621,1557,"CPCJ, CYP2C, P450IIC19"
ENSG00000165861,ZFYVE1,13180,53349,"DFCP1, KIAA1589, PPP1R172, TAFF1, ZNFN2A1"
ENSG00000165863,SPMIP5,28500,143379,"C10ORF82, EM:AC016825.4, MGC33547"
ENSG00000165868,HSPA12A,19022,259217,"FLJ13874, KIAA0417"
ENSG00000165874,SHLD2P1,31425,nan,"BA38L15.1, FAM35B, FAM35BP, FAM35EP"
ENSG00000165879,FRAT1,3944,10023,
ENSG00000165886,UBTD1,25683,80019,FLJ11807
ENSG00000165887,ANKRD2,495,26287,ARPP
ENSG00000165891,E2F7,23820,144455,
ENSG00000165895,ARHGAP42,26545,143872,"AD031, FLJ32810, GRAF3, TMEM133"
ENSG00000165898,ISCA2,19857,122961,"HBLD1, ISA2"
ENSG00000165899,OTOGL,26901,283310,"C12ORF64, FLJ90579"
ENSG00000165905,LARGE2,16522,120071,"FLJ35207, GYLTL1B, PP5656"
ENSG00000165912,PACSIN3,8572,29763,SDPIII
ENSG00000165914,TTC7B,19858,145567,TTC7L1
ENSG00000165915,SLC39A13,20859,91252,"FLJ25785, LZT-HS9, ZIP-13, ZIP13"
ENSG00000165916,PSMC3,9549,5702,"RPT5, TBP-1, TBP1"
ENSG00000165917,RAPSN,9863,5913,"CMS1D, CMS1E, RNF205"
ENSG00000165923,AGBL2,26296,79841,"CCP2, FLJ23598"
ENSG00000165929,TC2N,19859,123036,"C14ORF47, C2CD1, FLJ36557, MTAC2D1, TAC2-N"
ENSG00000165934,CPSF2,2325,53981,"CPSF100, KIAA1367"
ENSG00000165935,SMCO2,34448,341346,"C12ORF70, LOC341346"
ENSG00000165943,MOAP1,16658,64112,"MAP-1, PNMA4"
ENSG00000165948,IFI27L1,19754,122509,FAM14B
ENSG00000165949,IFI27,5397,3429,"FAM14D, ISG12, P27"
ENSG00000165953,SERPINA12,18359,145264,"OL-64, VASPIN"
ENSG00000165959,CLMN,19972,79789,"FLJ12383, KIAA0500, KIAA1188"
ENSG00000165966,PDZRN4,30552,29951,"DKFZP434B0417, FLJ33777, IMAGE5767589, LNX4"
ENSG00000165970,SLC6A5,11051,9152,"GLYT-2, GLYT2, NET1"
ENSG00000165972,CCDC38,26843,120935,FLJ40089
ENSG00000165973,NELL1,7750,4745,"FLJ45906, IDH3GL"
ENSG00000165983,PTER,9590,9317,
ENSG00000165985,C1QL3,19359,389941,"C1QL, C1QTNF13, CTRP13, K100"
ENSG00000165995,CACNB2,1402,783,"CACNLB2, MYSB"
ENSG00000165996,HACD1,9639,9200,"CAP, PTPLA"
ENSG00000165997,ARL5B,23052,221079,ARL8
ENSG00000166002,SMCO4,24810,56935,"C11ORF75, FN5"
ENSG00000166004,CEP295,29366,85459,KIAA1731
ENSG00000166006,KCNC2,6234,3747,KV3.2
ENSG00000166007,TRIM51HP,43977,nan,
ENSG00000166012,TAF1D,28759,79101,"JOSD3, MGC5306, TAF(I)41"
ENSG00000166013,TRIM53BP,37144,nan,"TRIM53B, TRIM53L, TRIM80P"
ENSG00000166016,ABTB2,23842,25841,"ABTB2A, BTBD22, DKFZP586C1619"
ENSG00000166024,R3HCC1L,23512,27291,"C10ORF28, GIDRP88, PSORT"
ENSG00000166025,AMOTL1,17811,154810,JEAP
ENSG00000166033,HTRA1,9476,5654,"ARMD7, HTRA, IGFBP5-PROTEASE, PRSS11"
ENSG00000166035,LIPC,6619,3990,"HL, HTGL"
ENSG00000166037,CEP57,30794,9702,"KIAA0092, TRANSLOKIN, TSP57"
ENSG00000166046,TCP11L2,28627,255394,MGC40368
ENSG00000166049,PASD1,20686,139135,CT63
ENSG00000166068,SPRED1,20249,161742,"FLJ33903, PPP1R147"
ENSG00000166069,TMCO5A,28558,145942,"MGC35118, TMCO5"
ENSG00000166073,GPR176,32370,11245,GM1012
ENSG00000166086,JAM3,15532,83700,"JAM-3, JAM-C, JAMC"
ENSG00000166090,IL25,13765,64806,"IL-17E, IL-25, IL17E"
ENSG00000166091,CMTM5,19176,116173,"CKLFSF5, FLJ37521"
ENSG00000166104,,,nan,
ENSG00000166105,GLB1L3,25147,112937,FLJ90231
ENSG00000166106,ADAMTS15,16305,170689,
ENSG00000166111,SVOP,25417,55530,"DKFZP761H039, SLC22B4"
ENSG00000166118,SPATA19,30614,219938,"CT132, FLJ25851, SPAS1, SPERGEN1"
ENSG00000166123,GPT2,18062,84706,ALT2
ENSG00000166126,AMN,14604,81693,AMNIONLESS
ENSG00000166128,RAB8B,30273,51762,
ENSG00000166130,IKBIP,26430,121457,"FLJ31051, IKIP"
ENSG00000166133,RPUSD2,24180,27079,"C15ORF19, C18B11, FLJ31409, PUS9"
ENSG00000166135,HIF1AN,17113,55662,"DKFZP762F1811, FIH1, FLJ20615, FLJ22027"
ENSG00000166136,NDUFB8,7703,4714,"ASHI, CI-ASHI"
ENSG00000166140,ZFYVE19,20758,84936,"ANCHR, FLJ14840, MPFYVE"
ENSG00000166143,PPP1R14D,14953,54866,"CPI17-LIKE, FLJ20251, GBPI-1, MGC119014, MGC119016"
ENSG00000166145,SPINT1,11246,6692,"HAI, HAI-1, MANSC2"
ENSG00000166147,FBN1,3603,2200,"FBN, MASS, MFS1, OCTD, SGS, WMS"
ENSG00000166148,AVPR1A,895,552,AVPR1
ENSG00000166152,C16orf78,28479,123970,MGC33367
ENSG00000166153,DEPDC4,22952,120863,"DEP.4, FLJ33505"
ENSG00000166159,LRTM2,32443,654429,
ENSG00000166160,OPN1MW2,26952,728458,
ENSG00000166164,BRD7,14310,29117,"BP75, CELTIX1, SMARCI1"
ENSG00000166165,CKB,1991,1152,CKBB
ENSG00000166166,TRMT61A,23790,115708,"C14ORF172, FLJ40452, GCD14, GCD14P, HTRM61"
ENSG00000166167,BTRC,1144,8945,"BETA-TRCP1, BETATRCP, BTRCP, BTRCP1, FBXW1A, FWD1"
ENSG00000166169,POLL,9184,27343,
ENSG00000166170,BAG5,941,9529,
ENSG00000166171,DPCD,24542,25911,"DKFZP566F084, RP11-529I10.4"
ENSG00000166173,LARP6,24012,55323,"ACHERON, FLJ11196"
ENSG00000166181,API5,594,8539,"AAC-11, AAC11, API5L1"
ENSG00000166183,ASPG,20123,374569,"C14ORF76, HASNASE1, LYSOLP"
ENSG00000166188,ZNF319,13644,57567,"KIAA1388, ZFP319"
ENSG00000166189,HPS6,18817,79803,"BLOC2S3, FLJ22501"
ENSG00000166192,SENP8,22992,123228,"DEN1, HST17512, NEDP1, PRSC2"
ENSG00000166197,NOLC1,15608,9221,"KIAA0035, NOPP130, NOPP140, P130, SRP40"
ENSG00000166199,ALKBH3,30141,221120,DEPC-1
ENSG00000166200,COPS2,30747,9318,"ALIEN, CSN2, TRIP15"
ENSG00000166206,GABRB3,4083,2562,
ENSG00000166211,SPIC,29549,121599,"MGC40611, SPI-C"
ENSG00000166220,TBATA,23511,219793,"C10ORF27, FLJ32820, SPATIAL"
ENSG00000166224,SGPL1,10817,8879,SPL
ENSG00000166225,FRS2,16971,10818,"FRS2A, FRS2ALPHA, SNT-1, SNT1"
ENSG00000166226,CCT2,1615,10576,CCTB
ENSG00000166228,PCBD1,8646,5092,"DCOH, PCBD, PCD"
ENSG00000166233,ARIH1,689,25820,"ARI, HARI, HHARI, UBCH7BP"
ENSG00000166246,DNAAF8,25081,146562,"C16ORF71, DAAP1, DKFZP686H2240, FLJ43261"
ENSG00000166250,CLMP,24039,79827,"ACAM, ASAM, FLJ22415"
ENSG00000166257,SCN3B,20665,55800,"HSA243396, SCNB3"
ENSG00000166260,COX11,2261,1353,COX11P
ENSG00000166261,ZNF202,12994,7753,"ZKSCAN10, ZSCAN42"
ENSG00000166262,FAM227B,26543,196951,"C15ORF33, FLJ32800"
ENSG00000166263,STXBP4,19694,252983,"MGC50337, SYNIP"
ENSG00000166265,CYYR1,16274,116159,C21ORF95
ENSG00000166266,CUL5,2556,8065,VACM-1
ENSG00000166268,MYRFL,26316,196446,"BCM1377, C12ORF15, C12ORF28, FLJ25056"
ENSG00000166272,WBP1L,23510,54838,"C10ORF26, FLJ20154, OPAL1"
ENSG00000166272,WBP1L,23510,102724307,"C10ORF26, FLJ20154, OPAL1"
ENSG00000166275,BORCS7,23516,119032,"C10ORF32, FLJ40752"
ENSG00000166278,C2,1248,717,
ENSG00000166289,PLEKHF1,20764,79156,"APPD, MGC4090, PHAFIN1, ZFYVE15"
ENSG00000166292,TMEM100,25607,55273,"FLJ10970, FLJ37856"
ENSG00000166295,ANAPC16,26976,119504,"APC16, BA570G20.3, C10ORF104, CENP-27, FLJ33728"
ENSG00000166311,SMPD1,11120,6609,ASM
ENSG00000166313,APBB1,581,322,"FE65, RIR"
ENSG00000166317,SYNPO2L,23532,79933,FLJ12921
ENSG00000166321,NUDT13,18827,25961,DKFZP586P2219
ENSG00000166323,C11orf65,28519,160140,"MFI, MGC33948"
ENSG00000166326,TRIM44,19016,54765,"DIPB, MC7"
ENSG00000166329,CCDC182,49392,101927581,
ENSG00000166333,ILK,6040,3611,
ENSG00000166337,TAF10,11543,6881,"TAF2A, TAF2H, TAFII30"
ENSG00000166340,TPP1,2073,1200,"CLN2, LPIC, SCAR7, TPP-1"
ENSG00000166341,DCHS1,13681,8642,"CDH25, CDHR6, FIB1, FLJ11790, KIAA1773, PCDH16"
ENSG00000166342,NETO1,13823,81832,"BCTL1, BTCL1"
ENSG00000166343,MSS51,21000,118490,"FLJ39565, ZMYND17"
ENSG00000166347,CYB5A,2570,1528,"CYB5, MCB5"
ENSG00000166348,USP54,23513,159195,"BA137L10.3, BA137L10.4, C10ORF29, FLJ37318"
ENSG00000166349,RAG1,9831,5896,"MGC43321, RNF74"
ENSG00000166351,POTED,23822,317754,"A26B3, ANKRD21, CT104.1, POTE, POTE-21, POTE21"
ENSG00000166352,IFTAP,25142,119710,"C11ORF74, FLJ38678, HEPIS, NWC"
ENSG00000166359,WDR88,26999,126248,PQWD
ENSG00000166363,OR10A5,15131,144124,"JCG6, OR10A1, OR11-403"
ENSG00000166368,OR2D2,8244,120776,"HG27, OR11-610, OR2D1"
ENSG00000166377,ATP9B,13541,374868,ATPIIB
ENSG00000166387,PPFIBP2,9250,8495,CCLP1
ENSG00000166391,MOGAT2,23248,80168,"DGAT2L5, FLJ22644, MGAT2"
ENSG00000166394,CYB5R2,24376,51700,
ENSG00000166396,SERPINB7,13902,8710,
ENSG00000166398,GARRE1,29016,9710,KIAA0355
ENSG00000166401,SERPINB8,8952,5271,"CAP2, PI8"
ENSG00000166402,TUB,12406,7275,RD5
ENSG00000166405,RIC3,30338,79608,"AYST720, FLJ11608, PRO1385"
ENSG00000166407,LMO1,6641,4004,"RBTN1, RHOM1, TTG1"
ENSG00000166408,OR5P1P,14779,nan,
ENSG00000166411,IDH3A,5384,3419,
ENSG00000166415,WDR72,26790,256764,FLJ38736
ENSG00000166426,CRABP1,2338,1381,"CRABP, CRABP-I, CRABPI, RBP5"
ENSG00000166428,PLD4,23792,122618,C14ORF175
ENSG00000166432,ZMAT1,29377,84460,KIAA1789
ENSG00000166435,XRRA1,18868,143570,FLJ00225
ENSG00000166436,TRIM66,29005,9866,"C11ORF29, KIAA0298, TIF1D"
ENSG00000166439,RNF169,26961,254225,KIAA1991
ENSG00000166441,RPL27A,10329,6157,"L27A, UL15"
ENSG00000166444,DENND2B,11350,6764,"HTS1, P126, ST5"
ENSG00000166446,CDYL2,23030,124359,FLJ38866
ENSG00000166448,TMEM130,25429,222865,"DKFZP761L1417, FLJ42643"
ENSG00000166450,PRTG,26373,283659,"FLJ25756, IGDCC5"
ENSG00000166451,CENPN,30873,55839,"BM039, C16ORF60, FLJ13607, FLJ22660"
ENSG00000166452,AKIP1,1170,56672,"BCA3, C11ORF17"
ENSG00000166454,ATMIN,29034,23300,"ASCIZ, KIAA0431, ZNF822"
ENSG00000166455,C16orf46,26525,123775,FLJ32702
ENSG00000166471,TMEM41B,28948,440026,KIAA0033
ENSG00000166473,PKD1L2,21715,114780,KIAA1879
ENSG00000166477,LEO1,30401,123169,
ENSG00000166478,ZNF143,12928,7702,"PHZ-1, SBF, STAF"
ENSG00000166479,TMX3,24718,54495,"FLJ20793, KIAA1830, PDIA13, TXNDC10"
ENSG00000166482,MFAP4,7035,4239,
ENSG00000166483,WEE1,12761,7465,WEE1A
ENSG00000166484,MAPK7,6880,5598,"BMK1, ERK5, PRKM7"
ENSG00000166492,FAM86GP,42358,nan,
ENSG00000166501,PRKCB,9395,5579,"PKCB, PRKCB1, PRKCB2"
ENSG00000166503,HDGFL3,24937,50810,"HDGFRP3, HRP-3"
ENSG00000166507,NDST2,7681,8509,"HSST2, NST2"
ENSG00000166508,MCM7,6950,4176,"CDC47, MCM2, PPP1R104"
ENSG00000166509,CLEC3A,2052,10143,CLECSF1
ENSG00000166510,CCDC68,24350,80323,SE57-1
ENSG00000166523,CLEC4E,14555,26253,"CLECSF9, MINCLE"
ENSG00000166526,ZNF3,13089,7551,"A8-51, FLJ20216, HF.12, KOX25, PP838, ZFP113"
ENSG00000166527,CLEC4D,14554,338339,"CD368, CLECSF8, DECTIN-3, MCL, MPCL"
ENSG00000166529,ZSCAN21,13104,7589,"DKFZP434L134, NY-REN-21, ZIPRO1, ZNF38"
ENSG00000166530,HSBP1P2,37300,nan,
ENSG00000166532,RIMKLB,29228,57494,"FAM80B, KIAA1238, NAAGS, NAAGS-I"
ENSG00000166535,A2ML1,23336,144568,"CPAMD9, FLJ25179, P170"
ENSG00000166546,BEAN1,24160,146227,SCA31
ENSG00000166548,TK2,11831,7084,SCA31
ENSG00000166557,TMED3,28889,23423,"C15ORF22, P24B, P24G4, P24GAMMA4"
ENSG00000166558,SLC38A8,32434,146167,SNAT8
ENSG00000166562,SEC11C,23400,90701,"SEC11L3, SPC21, SPCS4C"
ENSG00000166569,CPLX4,24330,339302,CPX-IV
ENSG00000166573,GALR1,4132,2587,"GALNR, GALNR1"
ENSG00000166575,TMEM135,26167,65084,FLJ22104
ENSG00000166578,IQCD,25168,115811,"CFAP84, DRC10"
ENSG00000166579,NDEL1,17620,81565,"MITAP1, NDE1L1, NDE2, NUDEL"
ENSG00000166582,CENPV,29920,201161,"CENP-V, P30, PRR6"
ENSG00000166589,CDH16,1755,1014,
ENSG00000166592,RRAD,10446,6236,"RAD, REM3"
ENSG00000166595,CIAO2B,24261,51647,"CGI-128, CIA2B, FAM96B, MIP18"
ENSG00000166596,CFAP52,16053,146845,"FLJ37528, WDR16, WDRPUH"
ENSG00000166598,HSP90B1,12028,7184,"GP96, GRP94, TRA1"
ENSG00000166603,MC4R,6932,4160,
ENSG00000166619,BLCAP,1055,10904,BC10
ENSG00000166634,SERPINB12,14220,89777,
ENSG00000166664,CHRFAM7A,15781,89832,"CHRNA7-DR1, D-10"
ENSG00000166669,ATF7IP2,20397,80063,"FLJ12668, MCAF2"
ENSG00000166670,MMP10,7156,4319,STMY2
ENSG00000166676,TVP23A,20398,780776,"FAM18A, YDR084C"
ENSG00000166681,BEX3,13388,27018,"BEX, DXS6984E, HGR74, NADE, NGFRAP1"
ENSG00000166682,TMPRSS5,14908,80975,"MGC141886, MGC148044"
ENSG00000166685,COG1,6545,9382,"KIAA1381, LDLB"
ENSG00000166689,PLEKHA7,27049,144100,DKFZP686M22243
ENSG00000166693,OR5M13P,15293,nan,
ENSG00000166704,ZNF606,25879,80095,"FLJ14260, KIAA1852, ZNF328"
ENSG00000166707,ZCCHC18,32459,644353,"PNMA7B, SIZN2"
ENSG00000166710,B2M,914,567,
ENSG00000166716,ZNF592,28986,9640,"CAMOS, KIAA0211, SCAR5"
ENSG00000166734,GOLM2,24892,113201,"CASC4, DKFZP459F1927, H63"
ENSG00000166736,HTR3A,5297,3359,"5-HT3A, 5-HT3R, HTR3"
ENSG00000166741,NNMT,7861,4837,
ENSG00000166743,ACSM1,18049,116285,"BUCS1, MACS1"
ENSG00000166747,AP1G1,555,164,"ADTG, CLAPG1"
ENSG00000166750,SLFN5,28286,162394,MGC19764
ENSG00000166762,CATSPER2,18810,117155,
ENSG00000166763,STRCP1,33915,nan,STRCP
ENSG00000166770,ZNF667-AS1,44321,100128252,MORT
ENSG00000166780,BMERB1,19213,89927,"C16ORF45, FLJ32618"
ENSG00000166780,BMERB1,19213,127898555,"C16ORF45, FLJ32618"
ENSG00000166783,MARF1,29562,9665,"KIAA0430, LKAP, LMKB, PPP1R34"
ENSG00000166787,SAA3P,10515,nan,SAA3
ENSG00000166788,SAAL1,25158,113174,"FLJ41463, SPACIA1"
ENSG00000166793,YPEL4,18328,219539,FLJ30213
ENSG00000166794,PPIB,9255,5479,"B, CYP-S1, CYPB, OI9, PPIASE, SCYLP"
ENSG00000166796,LDHC,6544,3948,CT32
ENSG00000166797,CIAO2A,26235,84191,"CIA2A, FAM96A, FLJ22875"
ENSG00000166800,LDHAL6A,28335,160287,"LDH6A, MGC23940"
ENSG00000166801,FAM111A,24725,63901,"FLJ22794, KIAA1895"
ENSG00000166803,PCLAF,28961,9768,"KIAA0101, NS5ATP9, OEATC-1, P15(PAF), PAF15"
ENSG00000166813,KIF7,30497,374654,JBTS12
ENSG00000166816,LDHD,19708,197257,
ENSG00000166819,PLIN1,9076,5346,PLIN
ENSG00000166821,PEX11A,8852,8800,"MGC119947, MGC138534, PEX11A, PEX11ALPHA, PMP28"
ENSG00000166822,TMEM170A,29577,124491,"FLJ37611, TMEM170"
ENSG00000166823,MESP1,29658,55897,"BHLHC5, MGC10676"
ENSG00000166825,ANPEP,500,290,"AP-N, CD13, GP150, HAPN, LAP1, P150, PEPN"
ENSG00000166828,SCNN1G,10602,6340,"ENACGAMMA, SCNEG"
ENSG00000166831,RBPMS2,19098,348093,
ENSG00000166833,NAV2,15997,89797,"FLJ10633, FLJ11030, FLJ23707, HELAD1, KIAA1419, POMFIL2, RAINB1"
ENSG00000166839,ANKDD1A,28002,348094,FLJ25870
ENSG00000166840,GLYATL1,30519,92292,"FLJ34646, MGC15397"
ENSG00000166845,C18orf54,13796,162681,"LAS2, MGC33382"
ENSG00000166847,DCTN5,24594,84516,"MGC3248, P25"
ENSG00000166848,TERF2IP,19246,54386,RAP1
ENSG00000166851,PLK1,9077,5347,PLK
ENSG00000166855,CLPX,2088,10845,
ENSG00000166856,GPR182,13708,11318,"ADMR, AM-R, G10D, HRHAMR"
ENSG00000166860,ZBTB39,29014,9880,"KIAA0352, ZNF922"
ENSG00000166862,CACNG2,1406,10369,"MGC138502, MGC138504, STARGAZIN"
ENSG00000166863,TAC3,11521,6866,"LNCZBTB39, LNCZBTB39-1:2, NK3, NKB, NKNB, ZNEUROK1"
ENSG00000166866,MYO1A,7595,4640,"BBMI, DFNA48, MYHL"
ENSG00000166869,CHP2,24927,63928,
ENSG00000166881,NEMP1,29001,23306,"KIAA0286, TMEM194, TMEM194A"
ENSG00000166884,OR4D6,15175,219983,
ENSG00000166886,NAB2,7627,4665,MADER
ENSG00000166887,VPS39,20593,23339,"KIAA0770, VAM6"
ENSG00000166888,STAT6,11368,6778,"D12S1644, IL-4-STAT"
ENSG00000166889,PATL1,26721,219988,"FLJ36874, PAT1B"
ENSG00000166896,ATP23,29452,91419,"KUB3, XRCC6BP1"
ENSG00000166897,ELFN2,29396,114794,"LRRC62, PPP1R29, DJ63G5.3, KIAA1904, LRRC62, PPP1R29"
ENSG00000166900,STX3,11438,6809,STX3A
ENSG00000166902,MRPL16,14476,54948,"FLJ20484, PNAS-111, UL16M"
ENSG00000166908,PIP4K2C,23786,79837,"FLJ22055, PIP5K2C"
ENSG00000166912,MTMR10,25999,54893,FLJ20313
ENSG00000166913,YWHAB,12849,7529,YWHAA
ENSG00000166917,MIR202HG,49402,101927671,
ENSG00000166920,C15orf48,29898,84419,"COXFA4L3, MIR147BHG, MISTRAV, MOCCI, NMES1"
ENSG00000166922,SCG5,10816,6447,"7B2, SGNE1, SGV"
ENSG00000166923,GREM1,2001,26585,"CKTSF1B1, CRAC1, DAND2, DRM, GREMLIN, HMPS"
ENSG00000166924,NYAP1,22009,222950,"C7ORF51, FLJ37538, KIAA1486L"
ENSG00000166925,TSC22D4,21696,81628,"THG-1, TILZ2"
ENSG00000166926,MS4A6E,14285,245802,
ENSG00000166927,MS4A7,13378,58475,"CD20L4, CFFM4, MS4A8"
ENSG00000166928,MS4A14,30706,84689,"DKFZP434H092, FLJ32856, MS4A16, NYD-SP21"
ENSG00000166930,MS4A5,13374,64232,CD20L2
ENSG00000166938,DIS3L,28698,115752,"DIS3L1, FLJ38088, KIAA1955, MGC4562"
ENSG00000166946,CCNDBP1,1587,23582,"DIP1, GCIP, HHM"
ENSG00000166947,EPB42,3381,2038,"MGC116735, MGC116737, PA"
ENSG00000166948,TGM6,16255,343641,"DJ734P14.3, SCA35, TGM3L, TGY"
ENSG00000166949,SMAD3,6769,4088,"HST17436, JV15-2, MADH3"
ENSG00000166959,MS4A8,13380,83661,"CD20L5, MS4A4, MS4A8B"
ENSG00000166960,CCDC178,29588,374864,"C18ORF34, FLJ44050"
ENSG00000166961,MS4A15,28573,219995,
ENSG00000166963,MAP1A,6835,4130,MAP1L
ENSG00000166965,RCCD1,30457,91433,MGC14386
ENSG00000166971,AKTIP,16710,64400,"FLJ13258, FTS"
ENSG00000166974,MAPRE2,6891,10982,"EB1, EB2, RP1"
ENSG00000166979,EVA1C,13239,59271,"B18, B19, C21ORF63, C21ORF64, FAM176C, PRED34"
ENSG00000166984,TCP10L2,21254,nan,BA517H2.3
ENSG00000166986,MARS1,6898,4141,"CMT2U, MARS, METRS, SPG70"
ENSG00000166987,MBD6,20445,114785,KIAA1887
ENSG00000166997,CNPY4,28631,245812,"MGC40499, PRAT4B"
ENSG00000167004,PDIA3,4606,2923,"ERP57, ERP60, ERP61, GRP57, GRP58, HST17083, P58, PI-PLC"
ENSG00000167005,NUDT21,13870,11051,"CFIM25, CPSF5"
ENSG00000167011,NAT16,22030,375607,"C7ORF52, FLJ39237"
ENSG00000167014,TERB2,28520,145645,"C15ORF43, MGC33951"
ENSG00000167034,NKX3-1,7838,4824,"BAPX2, NKX3.1, NKX3A"
ENSG00000167037,SGSM1,29410,129049,"KIAA1941, RUTBC2"
ENSG00000167046,,,nan,
ENSG00000167065,DUSP18,18484,150290,DUSP20
ENSG00000167074,TEF,11722,7008,KIAA1655
ENSG00000167077,MEI1,28613,150365,"MGC40042, SPATA38"
ENSG00000167080,B4GALNT2,24136,124872,"CAD, GALGT2, SDA"
ENSG00000167081,PBX3,8634,5090,
ENSG00000167083,GNGT2,4412,2793,GNG9
ENSG00000167085,PHB1,8912,5245,PHB
ENSG00000167088,SNRPD1,11158,6632,"HST2456, SM-D1, SNRPD"
