,ENSG_ID,gene_symbol,HGNC_ID,alias_symbol
37798,ENSG00000242039,RPL23AP1,10318,
37799,ENSG00000242041,RPL35AP28,36480,
37800,ENSG00000242042,LINC01743,52531,
37801,ENSG00000242044,,,
37802,ENSG00000242048,PRKAG2-AS2,40467,
37803,ENSG00000242049,DNAJB8-AS1,41029,
37804,ENSG00000242052,RPL10P7,35974,
37805,ENSG00000242058,RPS4XP19,36872,RPS4P19
37806,ENSG00000242060,RPS3AP49,36810,
37807,ENSG00000242061,,,
37808,ENSG00000242062,MARK2P6,39797,
37809,ENSG00000242065,RN7SL291P,46307,
37810,ENSG00000242066,RN7SL214P,46230,
37811,ENSG00000242067,RPL9P28,36445,
37812,ENSG00000242068,RNF13P1,56589,
37813,ENSG00000242070,NPM1P17,7919,
37814,ENSG00000242071,RPL7AP6,19785,
37815,ENSG00000242072,,,
37816,ENSG00000242073,,,
37817,ENSG00000242076,IGKV1-33,5737,"IGKV133,O18"
37818,ENSG00000242078,,,
37819,ENSG00000242079,RN7SL318P,46334,
37820,ENSG00000242080,RPL36AP20,36250,
37821,ENSG00000242082,SLC5A4-AS1,53163,RP1-90G24.10
37822,ENSG00000242083,RPL7AP31,36857,
37823,ENSG00000242085,RPS20P33,36725,
37824,ENSG00000242086,MUC20-OT1,53807,
37825,ENSG00000242087,RPL36AP41,35813,
37826,ENSG00000242088,RPS27P2,31035,HST16324
37827,ENSG00000242092,HLA-DMB,4935,"D6S221E,RING7"
37828,ENSG00000242094,FOXP1-IT1,41335,
37829,ENSG00000242097,,,
37830,ENSG00000242100,RPL9P32,36418,
37831,ENSG00000242101,RN7SL416P,46432,
37832,ENSG00000242102,RN7SL152P,46168,
37833,ENSG00000242103,ARPC1AP1,56494,
37834,ENSG00000242104,,,
37835,ENSG00000242107,LINC01100,49224,
37836,ENSG00000242109,NPM1P23,44513,
37837,ENSG00000242110,AMACR,451,"P504S,RACE"
37838,ENSG00000242111,TOPORSLP,50276,TOPORSLP1
37839,ENSG00000242113,RN7SL124P,46140,
37840,ENSG00000242114,MTFP1,26945,"HSPC242,MTP18"
37841,ENSG00000242118,RN7SL201P,46217,
37842,ENSG00000242119,,,
37843,ENSG00000242120,MDFIC2,53442,
37844,ENSG00000242121,RN7SL267P,46283,
37845,ENSG00000242123,RPL36AP47,35624,
37846,ENSG00000242125,SNHG3,10118,"NCRNA00014,RNU17C,RNU17D,U17HG,U17HG-A"
37847,ENSG00000242134,RPL5P13,37023,
37848,ENSG00000242135,RPL17P2,23540,
37849,ENSG00000242136,,,
37850,ENSG00000242137,RPL11P5,36849,
37851,ENSG00000242138,,,
37852,ENSG00000242140,MATR3P2,56591,
37853,ENSG00000242142,SERBP1P3,44630,
37854,ENSG00000242145,,,
37855,ENSG00000242147,LASTR,54143,"LINC02657,LINC02657"
37856,ENSG00000242151,DYNLL1P5,49656,
37857,ENSG00000242152,,,
37858,ENSG00000242153,OFD1P6Y,13657,"OFD1P2,OFD1P6,OFD1PY6,OFDYP6"
37859,ENSG00000242154,,,
37860,ENSG00000242156,,,
37861,ENSG00000242158,RN7SL361P,46377,
37862,ENSG00000242159,ABCF2P1,48841,
37863,ENSG00000242162,,,
37864,ENSG00000242163,,,
37865,ENSG00000242165,RN7SL222P,46238,
37866,ENSG00000242169,RPL7AP27,36806,
37867,ENSG00000242170,RN7SL329P,46345,
37868,ENSG00000242173,ARHGDIG,680,RHOGDI-3
37869,ENSG00000242175,RN7SL127P,46143,
37870,ENSG00000242176,RPL39P31,36488,
37871,ENSG00000242178,MTND4P17,42204,
37872,ENSG00000242182,RN7SL745P,46761,
37873,ENSG00000242186,,,
37874,ENSG00000242190,,,
37875,ENSG00000242193,CRYZL2P,52164,
37876,ENSG00000242195,SRRM1P2,38163,
37877,ENSG00000242197,,,
37878,ENSG00000242198,,,
37879,ENSG00000242199,RPS26P22,36261,
37880,ENSG00000242201,RN7SL215P,46231,
37881,ENSG00000242206,RPS26P35,36229,
37882,ENSG00000242207,HOXB-AS4,40285,
37883,ENSG00000242208,RPL5P29,36335,
37884,ENSG00000242209,RPL32P12,36600,
37885,ENSG00000242214,MTND3P6,42146,
37886,ENSG00000242216,RN7SL97P,46113,
37887,ENSG00000242220,TCP10L,11657,PRED77
37888,ENSG00000242221,PSG2,9519,"CEA,PSBG2,PSG1,PSGGB"
37889,ENSG00000242222,SDHBP1,56538,
37890,ENSG00000242227,HLA-L,4970,"HLA-92,HLA92,HLAL"
37891,ENSG00000242229,RPS3AP14,35715,
37892,ENSG00000242236,RN7SL594P,46610,
37893,ENSG00000242241,RN7SL306P,46322,
37894,ENSG00000242242,NECTIN3-AS1,40813,PVRL3-AS1
37895,ENSG00000242244,ATP5MC1P3,39506,ATP5G1P3
37896,ENSG00000242246,,,
37897,ENSG00000242247,ARFGAP3,661,ARFGAP1
37898,ENSG00000242248,RPL7AP57,36551,
37899,ENSG00000242251,RN7SL20P,46036,
37900,ENSG00000242252,BGLAP,1043,OCN
37901,ENSG00000242255,RPL39P34,36528,
37902,ENSG00000242256,RN7SL57P,46073,
37903,ENSG00000242258,LINC00996,27800,
37904,ENSG00000242259,C22orf39,27012,MGC74441
37905,ENSG00000242261,,,
37906,ENSG00000242262,RPL15P7,36808,
37907,ENSG00000242265,PEG10,14005,"HB-1,KIAA1051,MAR2,MART2,MEF3L,RGAG3,RTL2,SIRH1"
37908,ENSG00000242266,RN7SL456P,46472,
37909,ENSG00000242267,SKINT1L,33993,"BTN12,SKINTL,SKINTP"
37910,ENSG00000242268,LINC02082,52931,
37911,ENSG00000242272,AK2P2,33542,
37912,ENSG00000242276,RPL5P3,31034,HST18216
37913,ENSG00000242278,RPS3AP48,36792,
37914,ENSG00000242279,RPL7AP54,36264,
37915,ENSG00000242280,SLC16A1P1,48931,
37916,ENSG00000242281,RN7SL159P,46175,
37917,ENSG00000242282,,,
37918,ENSG00000242285,RPL6P8,37044,
37919,ENSG00000242288,BMS1P4-AGAP5,55636,
37920,ENSG00000242289,OR5V1,13972,HS6M1-21
37921,ENSG00000242290,ZBTB20-AS5,52841,
37922,ENSG00000242291,RPL36AP51,36632,
37923,ENSG00000242292,,,
37924,ENSG00000242293,RPS29P1,19783,
37925,ENSG00000242294,STAG3L5P,48896,
37926,ENSG00000242295,,,
37927,ENSG00000242296,DEFB109A,18090,"DEFB-9,DEFB109,DEFB109P1"
37928,ENSG00000242299,RPS18P5,36287,
37929,ENSG00000242307,RPS26P52,36863,
37930,ENSG00000242308,MAT2AP1,56476,
37931,ENSG00000242314,RPL12P32,36597,
37932,ENSG00000242315,RN7SL685P,46701,
37933,ENSG00000242317,,,
37934,ENSG00000242318,RPL21P48,35891,
37935,ENSG00000242320,RPL21P126,35959,
37936,ENSG00000242321,RPL23AP40,35587,
37937,ENSG00000242324,,,
37938,ENSG00000242325,RPS12P31,35578,
37939,ENSG00000242326,MCUR1P2,53756,
37940,ENSG00000242327,,,
37941,ENSG00000242329,,,
37942,ENSG00000242330,RN7SL683P,46699,
37943,ENSG00000242335,CFB,1037,"BF,BFD,H2-BF"
37944,ENSG00000242337,INHCAP,11759,"TFP,TFP1"
37945,ENSG00000242338,BMS1P4,23652,"BMS1LP4,OTTHUMG00000018478"
37946,ENSG00000242339,LINC02025,52860,
37947,ENSG00000242341,RN7SL646P,46662,
37948,ENSG00000242348,RN7SL561P,46577,
37949,ENSG00000242352,FAM91A3P,32273,
37950,ENSG00000242353,RPL12P30,35970,
37951,ENSG00000242358,RPS21P4,35922,
37952,ENSG00000242360,RN7SL272P,46288,
37953,ENSG00000242361,HLA-DMA,4934,"D6S222E,RING6"
37954,ENSG00000242362,CT47A2,33283,"CT47.2,CT47.2"
37955,ENSG00000242364,PRDX5P1,56432,
37956,ENSG00000242365,NDUFA5P5,48847,
37957,ENSG00000242366,UGT1A8,12540,UGT1H
37958,ENSG00000242370,KCNAB1-AS1,40316,
37959,ENSG00000242371,IGKV1-39,5740,
37960,ENSG00000242372,EIF6,6159,"B(2)GCN,EIF3A,ITGB4BP,P27BBP"
37961,ENSG00000242375,,,
37962,ENSG00000242381,RN7SL741P,46757,
37963,ENSG00000242385,LINC00901,40352,"BC040587,LSAMP-AS4,TCONS_00005428"
37964,ENSG00000242386,HLA-DMB,4935,"D6S221E,RING7"
37965,ENSG00000242387,H2AC3P,18804,"DJ139G21.2,H2A/T,H2AFTP,HIST1H2APS2"
37966,ENSG00000242389,RBMY1E,23916,
37967,ENSG00000242390,RPL6P9,36484,
37968,ENSG00000242391,,,
37969,ENSG00000242393,,,
37970,ENSG00000242398,RN7SL800P,46816,
37971,ENSG00000242399,RPS20P23,36146,
37972,ENSG00000242405,RPL21P100,36048,
37973,ENSG00000242407,,,
37974,ENSG00000242411,,,
37975,ENSG00000242412,DBIL5P2,38518,ELP1P
37976,ENSG00000242417,RPL18P1,19673,
37977,ENSG00000242419,PCDHGC4,8717,PCDH-GAMMA-C4
37978,ENSG00000242423,RPL12P36,36598,
37979,ENSG00000242428,CFAP20DC-AS1,41063,C3ORF67-AS1
37980,ENSG00000242430,RN7SL274P,46290,RN7SL694P
37981,ENSG00000242431,RPL21P52,36621,
37982,ENSG00000242435,UPK3BP1,42353,
37983,ENSG00000242436,RN7SL789P,46805,
37984,ENSG00000242439,,,
37985,ENSG00000242440,LINC02046,52886,
37986,ENSG00000242441,GTF2A1L,30727,ALF
37987,ENSG00000242444,,,
37988,ENSG00000242445,RPL7AP11,35242,
37989,ENSG00000242456,MTCO3P38,52141,
37990,ENSG00000242457,RBBP4P2,42369,
37991,ENSG00000242461,RPS15AP32,35879,
37992,ENSG00000242472,IGHJ5,5539,
37993,ENSG00000242473,KIR2DP1,16344,"KIR15,KIR2DL6,KIRY,KIRZ"
37994,ENSG00000242474,LINC03015,56143,
37995,ENSG00000242477,,,
37996,ENSG00000242479,EIF2AK1P1,56553,
37997,ENSG00000242482,RN7SL392P,46408,
37998,ENSG00000242483,RN7SL293P,46309,
37999,ENSG00000242485,MRPL20,14478,"BL20M,FLJ10024"
38000,ENSG00000242488,,,
38001,ENSG00000242493,RN7SL37P,46053,
38002,ENSG00000242498,ARPIN,28782,"C15ORF38,MGC61550"
38003,ENSG00000242507,,,
38004,ENSG00000242509,RN7SL156P,46172,
38005,ENSG00000242510,NDUFB4P1,45248,
38006,ENSG00000242511,RPL23AP1,10318,
38007,ENSG00000242512,LINC01206,49637,
38008,ENSG00000242515,UGT1A10,12531,UGT1J
38009,ENSG00000242516,LINC00960,48710,
38010,ENSG00000242520,MAGEA5P,6803,"CT1.5,MAGE5,MAGEA5,MGC129526"
38011,ENSG00000242522,KLHL6-AS1,40850,
38012,ENSG00000242524,OR2U2P,8279,HS6M1-23
38013,ENSG00000242525,OR7E100P,15048,
38014,ENSG00000242527,,,
38015,ENSG00000242529,AHCYP8,45000,
38016,ENSG00000242531,,,
38017,ENSG00000242534,IGKV2D-28,5799,
38018,ENSG00000242536,,,
38019,ENSG00000242537,MRE11P1,7231,MRE11B
38020,ENSG00000242539,,,
38021,ENSG00000242540,,,
38022,ENSG00000242545,,,
38023,ENSG00000242547,RN7SL169P,46185,
38024,ENSG00000242550,SERPINB10,8942,PI10
38025,ENSG00000242551,POU5F1P6,33312,
38026,ENSG00000242552,MRPL42P4,29713,
38027,ENSG00000242553,,,
38028,ENSG00000242559,RN7SL144P,46160,
38029,ENSG00000242560,RN7SL797P,46813,
38030,ENSG00000242561,ATP5MGP5,38167,ATP5LP5
38031,ENSG00000242562,DCAF13P1,43866,
38032,ENSG00000242565,RN7SL372P,46388,
38033,ENSG00000242568,,,
38034,ENSG00000242571,RPL21P11,19800,
38035,ENSG00000242573,ACTR3P3,38679,
38036,ENSG00000242574,HLA-DMB,4935,"D6S221E,RING7"
38037,ENSG00000242575,TUBAP13,54880,
38038,ENSG00000242578,,,
38039,ENSG00000242580,IGKV1D-43,5758,
38040,ENSG00000242583,KMT5AP3,54728,
38041,ENSG00000242586,HYDINP1,56452,
38042,ENSG00000242588,,,
38043,ENSG00000242590,,,
38044,ENSG00000242593,,,
38045,ENSG00000242595,RPL26P26,35693,
38046,ENSG00000242598,MED28P8,45085,
38047,ENSG00000242599,CSAG4,20923,
38048,ENSG00000242600,MBL1P,6921,"COLEC3P,MBL1P1"
38049,ENSG00000242602,RPL35AP13,35916,
38050,ENSG00000242607,RPS3AP34,36293,
38051,ENSG00000242608,RPS23P5,35726,
38052,ENSG00000242609,CCDC137P1,33459,CCDC137P
38053,ENSG00000242610,OR5BH1P,15407,OR5BH2P
38054,ENSG00000242611,,,
38055,ENSG00000242612,DECR2,2754,"PDCR,SDR17C1"
38056,ENSG00000242613,PPDPFP1,56491,
38057,ENSG00000242614,RN7SL164P,46180,
38058,ENSG00000242615,RPL17P47,36089,
38059,ENSG00000242616,GNG10,4402,
38060,ENSG00000242618,,,
38061,ENSG00000242622,GSK3B-DT,55635,
38062,ENSG00000242628,,,
38063,ENSG00000242634,RPS24P16,35542,
38064,ENSG00000242635,RPS14P7,36961,
38065,ENSG00000242636,RPL21P129,36747,
38066,ENSG00000242638,RN7SL294P,46310,
38067,ENSG00000242640,RPS29P11,36413,
38068,ENSG00000242641,LINC00971,48737,
38069,ENSG00000242650,RN7SL292P,46308,
38070,ENSG00000242651,RN7SL862P,46878,
38071,ENSG00000242653,RN7SL132P,46148,
38072,ENSG00000242654,RPL32P14,37038,
38073,ENSG00000242657,RN7SL581P,46597,
38074,ENSG00000242659,,,
38075,ENSG00000242660,,,
38076,ENSG00000242661,RPS3AP43,36684,
38077,ENSG00000242667,,,
38078,ENSG00000242668,RN7SL317P,46333,
38079,ENSG00000242670,RPL22P13,36352,
38080,ENSG00000242671,LINC02010,52846,
38081,ENSG00000242673,RN7SL167P,46183,
38082,ENSG00000242675,RPS16P9,35659,
38083,ENSG00000242683,RPL12P21,36845,
38084,ENSG00000242685,HLA-DMA,4934,"D6S222E,RING6"
38085,ENSG00000242686,PDE6B-AS1,40438,
38086,ENSG00000242688,RN7SL304P,46320,
38087,ENSG00000242689,CNTF,2169,HCNTF
38088,ENSG00000242692,RPS27AP1,17121,RPS27AP
38089,ENSG00000242696,RN7SL40P,46056,
38090,ENSG00000242697,RPL5P12,36221,
38091,ENSG00000242699,RN7SL516P,46532,
38092,ENSG00000242703,CCT4P1,35151,
38093,ENSG00000242705,ICE2P2,48857,NARG2P2
38094,ENSG00000242706,RPS27AP9,35630,
38095,ENSG00000242707,RN7SL362P,46378,
38096,ENSG00000242709,RPL30P9,35763,
38097,ENSG00000242711,PSMB9,9546,"BETA1I,LMP2,PSMB6I,RING12"
38098,ENSG00000242715,CCDC169,34361,"C13ORF38,LOC728591,RP11-251J8.1"
38099,ENSG00000242719,RN7SL806P,46822,
38100,ENSG00000242726,RPP21,21300,"C6ORF135,EM:AB014085.3,FLJ22638,C6ORF135,EM:AB014085.3,FLJ22638"
38101,ENSG00000242727,,,
38102,ENSG00000242728,UQCRHP4,38047,
38103,ENSG00000242729,,,
38104,ENSG00000242731,FAM86LP,44099,
38105,ENSG00000242732,RTL5,29430,"KIAA2001,MAR5,MART5,RGAG4,SIRH8"
38106,ENSG00000242735,RPSAP26,36195,
38107,ENSG00000242736,TRBV1,12176,"TCRBV1S1P,TCRBV27S1P"
38108,ENSG00000242737,,,
38109,ENSG00000242741,LINC02005,52839,
38110,ENSG00000242747,RPL21P14,31029,HST16795
38111,ENSG00000242748,RPL23AP81,36246,
38112,ENSG00000242752,NMTRQ-TTG12-1,35051,"NMT-TRNA-GLN-TTG-12-1,TRNAQ41P"
38113,ENSG00000242753,,,
38114,ENSG00000242756,RHOT1P3,37839,
38115,ENSG00000242757,,,
38116,ENSG00000242759,LINC00882,48568,
38117,ENSG00000242764,RN7SL824P,46840,
38118,ENSG00000242766,IGKV1D-17,5749,
38119,ENSG00000242767,ZBTB20-AS4,42423,
38120,ENSG00000242768,RPL31P25,36698,
38121,ENSG00000242769,RN7SL432P,46448,
38122,ENSG00000242770,CD200R1L-AS1,54071,
38123,ENSG00000242771,TRBV5-2,12219,"TCRBV31S1,TCRBV5S2P,TRBV52"
38124,ENSG00000242775,,,
38125,ENSG00000242779,ZNF702P,25775,"FLJ12985,ZNF702"
38126,ENSG00000242781,LINC02050,52890,
38127,ENSG00000242790,,,
38128,ENSG00000242791,PFN2-AS1,55631,
38129,ENSG00000242793,,,
38130,ENSG00000242794,RN7SL299P,46315,
38131,ENSG00000242795,,,
38132,ENSG00000242797,GLYCTK-AS1,41043,
38133,ENSG00000242798,,,
38134,ENSG00000242802,AP5Z1,22197,"KIAA0415,SPG48,ZETA"
38135,ENSG00000242807,RPL26P31,36907,
38136,ENSG00000242808,SOX2-OT,20209,"DKFZP761J1324,NCRNA00043,SOX2OT"
38137,ENSG00000242810,MRPL42P6,44533,
38138,ENSG00000242811,RN7SL229P,46245,
38139,ENSG00000242814,,,
38140,ENSG00000242816,,,
38141,ENSG00000242818,RN7SL846P,46862,
38142,ENSG00000242828,,,
38143,ENSG00000242829,RPS26P21,36469,
38144,ENSG00000242834,RPL7AP56,35585,
38145,ENSG00000242836,MTCO3P35,52138,
38146,ENSG00000242837,RPL21P13,19812,
38147,ENSG00000242841,KRT8P35,39869,
38148,ENSG00000242849,ALDOAP1,415,
38149,ENSG00000242850,RPL23AP68,35489,
38150,ENSG00000242852,ZNF709,20629,FLJ38281
38151,ENSG00000242853,RN7SL749P,46765,
38152,ENSG00000242854,DNM1P24,35171,"DNM1DN15-1,DNM1DN15@"
38153,ENSG00000242855,RN7SL496P,46512,
38154,ENSG00000242856,VN1R105P,37428,
38155,ENSG00000242858,RPL13AP14,36360,
38156,ENSG00000242860,RN7SL180P,46196,
38157,ENSG00000242861,,,
38158,ENSG00000242863,RN7SL677P,46693,
38159,ENSG00000242865,RN7SL244P,46260,
38160,ENSG00000242866,STRC,16035,DFNB16
38161,ENSG00000242875,RBMY1B,23914,
38162,ENSG00000242876,RN7SL812P,46828,
38163,ENSG00000242880,,,
38164,ENSG00000242882,RPL5P11,35483,
38165,ENSG00000242887,IGHJ3,5536,
38166,ENSG00000242888,,,
38167,ENSG00000242889,RN7SL449P,46465,
38168,ENSG00000242893,RN7SL413P,46429,
38169,ENSG00000242894,RN7SL634P,46650,
38170,ENSG00000242899,RPL7P16,36591,
38171,ENSG00000242902,FLNC-AS1,53474,
38172,ENSG00000242908,AADACL2-AS1,50301,
38173,ENSG00000242911,,,
38174,ENSG00000242912,RN7SL384P,46400,
38175,ENSG00000242915,SNRPGP7,39326,
38176,ENSG00000242922,RPL21P104,36918,
38177,ENSG00000242925,PLCH1-AS2,41232,
38178,ENSG00000242928,RN7SL868P,46884,
38179,ENSG00000242931,RPL7P49,36912,
38180,ENSG00000242936,RPL30P6,37015,
38181,ENSG00000242941,RPL12P7,19782,
38182,ENSG00000242943,NKAIN1P1,38593,
38183,ENSG00000242945,RPL29P32,35834,
38184,ENSG00000242948,EPS15P1,18166,"EPS15L2,PRO1866"
38185,ENSG00000242950,ERVW-1,13525,"ENVW,ERVWE1,HERV-7Q,HERV-W,HERV-W-ENV,HERVW"
38186,ENSG00000242951,,,
38187,ENSG00000242952,RPSAP3,19792,LAMR1P3
38188,ENSG00000242953,,,
38189,ENSG00000242958,RPL36AP32,36540,
38190,ENSG00000242960,FTH1P23,37641,FTHL23
38191,ENSG00000242963,,,
38192,ENSG00000242968,SULT1D1P2,56583,
38193,ENSG00000242970,,,
38194,ENSG00000242971,RN7SL233P,46249,
38195,ENSG00000242973,TDRD6-AS1,56119,
38196,ENSG00000242976,RN7SL177P,46193,
38197,ENSG00000242978,PPIAP83,53707,
38198,ENSG00000242979,RPS15AP18,36524,
38199,ENSG00000242983,CABYRP1,31902,CABYRP
38200,ENSG00000242985,RN7SL50P,46066,
38201,ENSG00000242986,RPL21P99,36628,
38202,ENSG00000242989,RN7SL332P,46348,
38203,ENSG00000242990,RPL13AP23,36498,
38204,ENSG00000242991,RPL7P40,36031,
38205,ENSG00000242992,FTH1P4,3991,FTHL4
38206,ENSG00000242993,RPL32P25,35721,
38207,ENSG00000242995,RPL36AP1,23548,
38208,ENSG00000242998,RN7SL379P,46395,
38209,ENSG00000242999,RN7SL239P,46255,
38210,ENSG00000243003,LY6G6F,13933,"C6ORF21,G6F,LY6G6D,NG32"
38211,ENSG00000243004,,,
38212,ENSG00000243005,RN7SL16P,46032,
38213,ENSG00000243007,RPL12P35,35969,
38214,ENSG00000243008,,,
38215,ENSG00000243009,RPP21,21300,"C6ORF135,EM:AB014085.3,FLJ22638,C6ORF135,EM:AB014085.3,FLJ22638"
38216,ENSG00000243011,RN7SL266P,46282,
38217,ENSG00000243014,PTMAP8,42437,
38218,ENSG00000243015,RN7SL737P,46753,
38219,ENSG00000243016,PRR23E2P,56316,
38220,ENSG00000243018,,,
38221,ENSG00000243020,RPL7P39,36214,
38222,ENSG00000243022,MARK3P3,50314,
38223,ENSG00000243023,UBA52P3,20056,
38224,ENSG00000243024,,,
38225,ENSG00000243025,MTAPP1,42442,
38226,ENSG00000243027,RN7SL354P,46370,
38227,ENSG00000243029,RN7SL635P,46651,
38228,ENSG00000243033,GAPDHP47,37803,
38229,ENSG00000243035,RN7SL810P,46826,
38230,ENSG00000243038,,,
38231,ENSG00000243040,RBMY2FP,23891,MGC26641
38232,ENSG00000243044,,,
38233,ENSG00000243048,FTHL18P,3988,"FTH1P18,FTHL18"
38234,ENSG00000243049,RN7SL33P,46049,
38235,ENSG00000243050,RPL30P10,36822,
38236,ENSG00000243051,RN7SL269P,46285,
38237,ENSG00000243053,RPL31P58,35862,
38238,ENSG00000243055,GK-AS1,40255,
38239,ENSG00000243056,EIF4EBP3,3290,4E-BP3
38240,ENSG00000243058,RPL39P33,36315,
38241,ENSG00000243059,RN7SL400P,46416,
38242,ENSG00000243062,,,
38243,ENSG00000243063,IGKV3-7,5821,
38244,ENSG00000243064,ABCC13,16022,"ABCC13P,C21ORF73,PRED6"
38245,ENSG00000243066,RN7SL842P,46858,
38246,ENSG00000243067,PSMB9,9546,"BETA1I,LMP2,PSMB6I,RING12"
38247,ENSG00000243069,ARHGEF26-AS1,41048,
38248,ENSG00000243071,RPL21P98,36397,
38249,ENSG00000243072,YTHDF3P1,56498,
38250,ENSG00000243073,PRAMEF4,31971,RP5-845O24.6
38251,ENSG00000243075,RN7SL519P,46535,
38252,ENSG00000243081,,,
38253,ENSG00000243083,LINC00870,27319,
38254,ENSG00000243085,,,
38255,ENSG00000243089,,,
38256,ENSG00000243094,RPL32P2,31033,HST20607
38257,ENSG00000243095,RPL3P10,36819,
38258,ENSG00000243099,RPL17P27,36038,
38259,ENSG00000243101,RPS3P7,36056,
38260,ENSG00000243103,RN7SL452P,46468,
38261,ENSG00000243104,MTND4LP14,42248,
38262,ENSG00000243107,,,
38263,ENSG00000243115,RN7SL849P,46865,
38264,ENSG00000243116,C9orf78P1,56567,
38265,ENSG00000243122,,,
38266,ENSG00000243124,RN7SL643P,46659,
38267,ENSG00000243125,RN7SL807P,46823,
38268,ENSG00000243129,,,
38269,ENSG00000243130,PSG11,9516,"MGC22484,PSG13,PSG14"
38270,ENSG00000243136,RN7SL22P,46038,
38271,ENSG00000243137,PSG4,9521,
38272,ENSG00000243141,RPL23AP66,35940,
38273,ENSG00000243144,LINC02932,55875,RP11-115N4.1
38274,ENSG00000243147,MRPL33,14487,"BL33M,C2ORF1,RPL33L"
38275,ENSG00000243149,LINC02040,52880,
38276,ENSG00000243150,MLF1-DT,55620,
38277,ENSG00000243154,SYPL1P1,53546,
38278,ENSG00000243155,,,
38279,ENSG00000243156,MICAL3,24694,KIAA0819
38280,ENSG00000243160,RPL7AP32,36415,
38281,ENSG00000243164,RPL31P48,36129,
38282,ENSG00000243165,RFKP6,56566,
38283,ENSG00000243167,RPS10P28,35511,
38284,ENSG00000243171,,,
38285,ENSG00000243173,RN7SL861P,46877,
38286,ENSG00000243175,RPSAP36,35727,
38287,ENSG00000243176,,,
38288,ENSG00000243179,,,
38289,ENSG00000243181,RPL21P80,35697,
38290,ENSG00000243187,CCDC39-AS1,41089,
38291,ENSG00000243188,HNRNPA1P17,39135,
38292,ENSG00000243189,HLA-DMA,4934,"D6S222E,RING6"
38293,ENSG00000243193,PRKAR2B-AS1,40472,
38294,ENSG00000243195,TUBBP11,42184,
38295,ENSG00000243197,TUSC7,27701,"LINC00902,LOC285194,LSAMP-AS3,NCRNA00295"
38296,ENSG00000243199,RPL6P10,36575,
38297,ENSG00000243207,PPAN-P2RY11,33526,
38298,ENSG00000243215,HLA-DMA,4934,"D6S222E,RING6"
38299,ENSG00000243224,TWF2-DT,55619,
38300,ENSG00000243225,,,
38301,ENSG00000243227,RN7SL55P,46071,
38302,ENSG00000243230,,,
38303,ENSG00000243232,PCDHAC2,8677,PCDH-ALPHA-C2
38304,ENSG00000243234,,,
38305,ENSG00000243236,GSTA9P,49902,"GSTA4P,GSTAP4"
38306,ENSG00000243238,IGKV2-30,5785,
38307,ENSG00000243243,,,
38308,ENSG00000243244,STON1,17003,"SBLF,STONED-B1"
38309,ENSG00000243245,,,
38310,ENSG00000243250,RPS6P16,35668,
38311,ENSG00000243252,,,
38312,ENSG00000243254,RN7SL350P,46366,
38313,ENSG00000243256,RPL30P14,36257,
38314,ENSG00000243257,MTCO2P29,52158,
38315,ENSG00000243260,RN7SL558P,46574,
38316,ENSG00000243264,IGKV2D-29,5800,
38317,ENSG00000243265,RPL23AP55,35997,
38318,ENSG00000243267,RN7SL614P,46630,
38319,ENSG00000243273,,,
38320,ENSG00000243274,RN7SL571P,46587,
38321,ENSG00000243276,,,
38322,ENSG00000243279,PRAF2,28911,"JM4,YIP6A"
38323,ENSG00000243280,RPL36AP19,36436,
38324,ENSG00000243284,VSIG8,32063,
38325,ENSG00000243286,,,
38326,ENSG00000243287,RPS17P14,35534,
38327,ENSG00000243289,AGAP13P,23499,"BA548K23.1,CTGLF9P"
38328,ENSG00000243290,IGKV1-12,5730,"IGKV112,L19"
38329,ENSG00000243295,CFAP20DC-DT,55618,
38330,ENSG00000243296,,,
38331,ENSG00000243297,RPL31P61,35635,
38332,ENSG00000243302,,,
38333,ENSG00000243303,,,
38334,ENSG00000243304,,,
38335,ENSG00000243305,,,
38336,ENSG00000243307,POM121L6P,31343,BA239L20.2
38337,ENSG00000243312,RPL6P13,36399,
38338,ENSG00000243313,RN7SL285P,46301,
38339,ENSG00000243314,RPS12P7,36699,
38340,ENSG00000243316,GUCY2GP,31863,GUCY2G
38341,ENSG00000243317,STMP1,41909,"C7ORF73,MM47,PL-5283"
38342,ENSG00000243319,FGF14-IT1,42774,
38343,ENSG00000243321,LINC01998,52832,
38344,ENSG00000243323,PTPRVP,13421,"ESP,OST-PTP,PTPRV"
38345,ENSG00000243328,,,
38346,ENSG00000243333,RN7SL174P,46190,
38347,ENSG00000243335,KCTD7,21957,"CLN14,EPM3,FLJ32069"
38348,ENSG00000243336,HLA-J,4967,"CDA12,D6S203,HLA-59,HLA-CDA12"
38349,ENSG00000243338,RN7SL307P,46323,
38350,ENSG00000243339,RN7SL738P,46754,
38351,ENSG00000243345,,,
38352,ENSG00000243346,RN7SL601P,46617,
38353,ENSG00000243347,LINC02045,52885,
38354,ENSG00000243349,,,
38355,ENSG00000243352,RN7SL8P,10043,"7L63,RN7SL433P,RN7SLP5"
38356,ENSG00000243353,RPS29P19,36118,
38357,ENSG00000243355,RPS27P28,36748,
38358,ENSG00000243359,RN7SL815P,46831,
38359,ENSG00000243364,EFNA4,3224,"EPLG4,LERK4"
38360,ENSG00000243365,RN7SL278P,46294,
38361,ENSG00000243366,RN7SL60P,46076,
38362,ENSG00000243368,MCCC1-AS1,40366,
38363,ENSG00000243370,RN7SL775P,46791,
38364,ENSG00000243373,RN7SL173P,46189,
