ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,alias_symbol
ENSG00000213177,PRDX2P4,44969,442239,
ENSG00000213178,RPL22P1,17998,125371,
ENSG00000213179,RPL17P41,36292,100132645,
ENSG00000213180,RPL36AP48,36721,646175,
ENSG00000213181,OR10N1P,14689,390267,
ENSG00000213182,OR10D5P,14838,79488,
ENSG00000213183,RPS7P8,35710,442237,
ENSG00000213184,SAE1P1,56699,341056,
ENSG00000213185,FAM24B,23475,196792,"MGC45962, AC073585.2"
ENSG00000213186,TRIM59,30834,286827,"TSBF1, Mrf1, RNF104"
ENSG00000213187,COPS5P1,24332,135270,
ENSG00000213188,YBX1P4,42425,100131012,
ENSG00000213189,BTF3L4P2,39646,653189,
ENSG00000213190,MLLT11,16997,10962,AF1Q
ENSG00000213194,CDK7P1,18614,220786,
ENSG00000213197,NUDCP1,8046,10790,
ENSG00000213199,ASIC3,101,9311,"TNaC1, DRASIC"
ENSG00000213201,FABP5P10,31066,344332,
ENSG00000213203,GIMAP1,23237,170575,"HIMAP1, IMAP38, IMAP1, IAN2"
ENSG00000213205,STRADBP1,22478,389599,"STLK6ps1, ALS2CR2P1"
ENSG00000213210,RPL32P17,36251,402716,
ENSG00000213211,KRT18P64,48891,107133513,
ENSG00000213212,NCLP1,35472,100302751,
ENSG00000213213,CCDC183,28236,84960,"MGC15438, bA216L13.7"
ENSG00000213214,ARHGEF35,33846,445328,"FLJ43692, CTAGE4"
ENSG00000213215,OR2F1,8246,26211,"OLF3, OR7-140, OR7-139, OR14-60"
ENSG00000213218,CSH2,2441,1443,"hCS-B, CSB, CS-2"
ENSG00000213221,DNLZ,33879,728489,"RP11-413M3.2, ZIM17, bA413M3.2, TIMM15, HEP"
ENSG00000213222,TOMM40P4,54633,100422473,
ENSG00000213225,NOC2LP1,52285,643276,
ENSG00000213228,RPL12P38,36838,645688,
ENSG00000213231,TCL1B,11649,9623,TML1
ENSG00000213232,PPP1R2P10,42008,100128626,
ENSG00000213233,RPL23AP62,36276,100271617,
ENSG00000213234,ST13P10,38745,399950,
ENSG00000213235,EEF1A1P16,37889,387845,
ENSG00000213236,YWHAZP2,31078,150554,
ENSG00000213237,PTMAP10,53978,442727,
ENSG00000213239,NPM1P32,45211,440902,
ENSG00000213244,H3P4,43797,106479023,p05
ENSG00000213246,SUPT4H1,11467,6827,"SPT4H, Spt4, Supt4a"
ENSG00000213250,RBMS2P1,30994,643427,
ENSG00000213253,RPL12P42,36165,100129394,
ENSG00000213260,YWHAZP5,30564,86123,
ENSG00000213261,EEF1B2P6,51453,647030,
ENSG00000213262,VDAC2P3,51931,401959,
ENSG00000213264,NIP7P2,45181,646392,
ENSG00000213265,TSGA13,12369,114960,
ENSG00000213269,RPS6P26,36713,392497,
ENSG00000213270,RPL6P25,36840,401725,
ENSG00000213272,RPL7AP9,32398,441642,
ENSG00000213275,IFITM9P,33972,390218,lnc-MRGPRF-6
ENSG00000213277,MARCKSL1P1,45239,100913183,
ENSG00000213281,NRAS,7989,4893,N-ras
ENSG00000213285,RPL23AP45,36896,729764,
ENSG00000213290,PGK1P2,8899,5233,
ENSG00000213291,RPL31P39,35995,641790,
ENSG00000213293,RPL28P5,35766,729279,
ENSG00000213295,RPL22P10,36559,100128408,
ENSG00000213297,ZNF625-ZNF20,48368,100529855,
ENSG00000213300,HNRNPA3P6,48495,653115,
ENSG00000213301,HMGB3P11,39303,644442,
ENSG00000213302,RPL31P37,36197,646787,
ENSG00000213303,RPS12P32,35571,100271556,
ENSG00000213304,RPL18AP13,36739,646189,
ENSG00000213305,HNRNPCP6,48817,100421794,
ENSG00000213307,RPL18P11,35742,390612,
ENSG00000213309,RPL9P18,36954,389404,
ENSG00000213310,CYCSP19,24392,360174,HCP19
ENSG00000213312,RPL7AP34,36778,441154,
ENSG00000213316,LTC4S,6719,4056,MGC33147
ENSG00000213326,RPS7P11,35841,644315,
ENSG00000213332,SLC25A5P6,512,644042,
ENSG00000213333,NPM1P50,45229,100129795,
ENSG00000213335,CLNS1AP1,2081,1204,ICln
ENSG00000213337,ANKRD39,28640,51239,MGC41816
ENSG00000213338,ATF4P1,789,469,TAXREB67P
ENSG00000213339,QTRT1,23797,81890,TGT
ENSG00000213341,CHUK,1974,1147,"IKK1, IKK-alpha, IkBKA, NFKBIKA, IKKA"
ENSG00000213343,RPL21P18,28362,729484,ENSG00000184796
ENSG00000213344,PCNPP3,41975,729298,
ENSG00000213347,MXD3,14008,83463,"MAD3, bHLHc13"
ENSG00000213352,GAPDHP44,37801,100240709,
ENSG00000213355,CNN2P8,39533,205272,
ENSG00000213358,NAA50P2,56631,127566427,
ENSG00000213361,RPL36P12,35590,100271012,
ENSG00000213362,FTH1P12,3982,2504,
ENSG00000213363,RPS3P6,36061,645000,
ENSG00000213366,GSTM2,4634,2946,GST4
ENSG00000213368,ST13P11,38746,728162,
ENSG00000213370,RANP6,39861,100128266,
ENSG00000213371,NAP1L1P3,38007,100130335,
ENSG00000213373,LINC00671,44339,388387,
ENSG00000213376,GAPDHP71,4149,2613,
ENSG00000213380,COG8,18623,84342,"FLJ22315, DOR1"
ENSG00000213383,PP1P,28884,151842,
ENSG00000213384,EIF4E2P1,16237,128770,dJ1049G11.3
ENSG00000213385,RPL7AP39,35881,646476,
ENSG00000213390,ARHGAP19,23724,84986,"FLJ00194, MGC14258"
ENSG00000213394,RPSAP46,36082,652624,
ENSG00000213397,HAUS7,32979,55559,UIP1
ENSG00000213398,LCAT,6522,3931,
ENSG00000213399,RPS2P17,35764,400963,
ENSG00000213400,RPL12P18,36750,729760,
ENSG00000213401,MAGEA12,6799,4111,CT1.12
ENSG00000213402,PTPRCAP,9667,5790,"LPAP, CD45-AP"
ENSG00000213403,CISD1P1,29611,130500,
ENSG00000213406,ANXA2P1,538,303,
ENSG00000213409,C1QBPP2,51618,100422299,
ENSG00000213411,RBM22P2,39695,100271871,
ENSG00000213412,HNRNPA1P33,44990,728643,
ENSG00000213413,PVRIG,32190,79037,"MGC2463, C7orf15, CD112R"
ENSG00000213416,KRTAP4-12,16776,83755,KAP4.12
ENSG00000213417,KRTAP2-4,18891,85294,KAP2.4
ENSG00000213420,GPC2,4450,221914,"cerebroglycan, FLJ38962, DKFZp547M109"
ENSG00000213421,RPL7AP17,36501,100270897,
ENSG00000213423,RBMX2P2,39924,100132808,
ENSG00000213424,KRT222,28695,125113,"KA21, MGC45562"
ENSG00000213430,HSPD1P1,35133,643300,HSPD1-2P
ENSG00000213431,ABRAXAS1P1,56461,100421580,
ENSG00000213432,RPL17P34,36756,643863,
ENSG00000213433,RPLP1P6,35809,729416,
ENSG00000213434,VTI1BP2,43728,389246,
ENSG00000213435,ATP6V0CP3,40001,442211,
ENSG00000213438,YBX2P1,49498,100124332,
ENSG00000213439,OR5AC1,15047,81431,
ENSG00000213440,H2AZP1,4742,54049,
ENSG00000213442,RPL18AP3,31387,390354,bcm182
ENSG00000213443,NPM1P7,7927,10831,NG7-6
ENSG00000213445,SIPA1,10885,6494,SPA1
ENSG00000213448,RPS23P2,36568,391701,
ENSG00000213449,GAPDHP28,37780,441572,
ENSG00000213450,VDAC1P7,37482,100310839,
ENSG00000213451,OR6C69P,31298,403285,
ENSG00000213452,AKR1B1P2,425,236,
ENSG00000213453,FTH1P3,3990,2498,
ENSG00000213455,PPIAP82,53706,442713,
ENSG00000213461,RPL32P15,36119,100132265,
ENSG00000213462,ERV3-1,3454,2086,"H-PLK, HERV-R, ERV-R, envR"
ENSG00000213463,SYNJ2BP,18955,55333,Arip2
ENSG00000213465,ARL2,693,402,ARFL2
ENSG00000213467,HMGB1P37,39184,100132863,
ENSG00000213468,FIRRE,49627,286467,LINC01200
ENSG00000213470,RPL31P51,35600,100271475,
ENSG00000213471,TTLL13,32484,440307,"FLJ46079, MGC33417"
ENSG00000213478,CFL1P2,1878,391039,
ENSG00000213480,KIAA1191P1,56785,100418710,
ENSG00000213483,NDUFAF4P2,44541,402676,
ENSG00000213484,EIF4A1P8,37927,100289102,
ENSG00000213487,ASS1P4,767,449,
ENSG00000213489,FBLIM1P1,55107,392536,
ENSG00000213492,NT5C3AP1,18530,90859,UMPH1P
ENSG00000213493,ACTN4P1,44028,344978,
ENSG00000213495,RPL26P13,36639,130865,
ENSG00000213498,TPT1P13,49304,643421,
ENSG00000213500,LAP3P2,42365,389386,
ENSG00000213509,PPIAP16,9269,5488,
ENSG00000213512,GBP7,29606,388646,"FLJ38822, GBP4L"
ENSG00000213513,IMPDH1P5,33960,340780,
ENSG00000213516,RBMXL1,25073,494115,KAT3
ENSG00000213519,RPL36P7,35830,100271010,
ENSG00000213522,RAC1P5,30593,402183,Psi1Rac1
ENSG00000213523,SRA1,11281,10011,"SRA, STRAA1"
ENSG00000213525,FAM32CP,34239,645646,
ENSG00000213526,SETP8,42927,100128536,
ENSG00000213529,RPL32P22,36694,644996,
ENSG00000213530,MTHFD2P5,48863,442707,
ENSG00000213533,STIMATE,30526,375346,MGC52022
ENSG00000213536,GNG5P1,4409,2789,
ENSG00000213538,KRT8P41,39875,283102,
ENSG00000213539,YBX1P6,42427,402375,
ENSG00000213540,TXN2P1,54554,100505690,
ENSG00000213542,RPL7AP43,35775,644236,
ENSG00000213543,RARRES2P2,48701,644425,
ENSG00000213547,VN1R64P,37384,730196,
ENSG00000213548,PPIAP81,53705,107986732,
ENSG00000213551,DNAJC9,19123,23234,"JDD1, SB73"
ENSG00000213553,RPLP0P6,36404,220717,
ENSG00000213557,RPL31P43,36512,392382,
ENSG00000213558,HMGN2P32,39403,100874473,
ENSG00000213559,HNRNPA1P64,48794,100129325,
ENSG00000213563,C8orf82,33826,414919,MGC70857
ENSG00000213568,HNRNPA1P13,39131,100131130,
ENSG00000213569,GTF3C6P2,55024,644563,
ENSG00000213574,LDHAP5,6540,729666,
ENSG00000213578,CPLX3,27652,594855,CPX-III
ENSG00000213579,RPL29P5,36786,646417,
ENSG00000213585,VDAC1,12669,7416,"MGC111064, PORIN"
ENSG00000213588,ZBTB9,28323,221504,"MGC23166, ZNF919"
ENSG00000213592,PPIAP42,53666,100507231,
ENSG00000213593,TMX2,30739,51075,PDIA12
ENSG00000213594,GAPDHP25,37777,391367,
ENSG00000213598,RPL31P4,23546,729646,
ENSG00000213599,SLX1A-SULT1A3,44437,100526830,
ENSG00000213601,KRT18P19,33387,339781,
ENSG00000213604,NAA50P1,55920,642890,
ENSG00000213606,AKR1B10P1,45062,340888,
ENSG00000213607,OR4A45P,31264,403251,
ENSG00000213608,SLC25A14P1,43856,100288343,
ENSG00000213609,RPL7AP50,36117,87688,
ENSG00000213612,FAM220CP,43640,100507415,
ENSG00000213613,RPL11P3,36342,100271271,
ENSG00000213614,HEXA,4878,3073,
ENSG00000213619,NDUFS3,7710,4722,CI-30
ENSG00000213620,RPL21P70,37024,646489,
ENSG00000213621,RPSAP54,36373,642641,
ENSG00000213625,LEPROT,29477,54741,"OBRGRP, OB-RGRP, VPS55, FLJ90360"
ENSG00000213626,LBH,29532,81606,
ENSG00000213630,BOLA3P3,51442,644754,
ENSG00000213638,ADAT3,25151,113179,TAD3
ENSG00000213639,PPP1CB,9282,5500,"PP1B, PP-1B, PP1beta, PP1c, MP, PPP1beta"
ENSG00000213640,EEF1DP4,22598,442325,FLJ26697
ENSG00000213641,RPL7AP4,23554,652985,
ENSG00000213643,VN1R37P,37357,402273,
ENSG00000213644,SAPCD2P1,51277,442320,
ENSG00000213645,SLC25A1P3,43846,644159,
ENSG00000213648,SULT1A4,30004,445329,
ENSG00000213652,HMGB3P30,39333,203510,
ENSG00000213653,RPL22P22,36109,100130922,
ENSG00000213654,GPSM3,13945,63940,"NG1, G18, G18.1a, G18.1b, G18.2, AGS4"
ENSG00000213657,RPL31P44,35523,644522,
ENSG00000213658,LAT,18874,27040,LAT1
ENSG00000213659,RSU1P3,44392,100419964,
ENSG00000213663,RPL21P58,35755,100271173,
ENSG00000213664,RPS16P8,35608,654170,
ENSG00000213667,PGGT1BP1,45024,653895,
ENSG00000213669,RPL21P86,37032,100271190,
ENSG00000213671,OLA1P2,45277,106479059,
ENSG00000213672,NCKIPSD,15486,51517,"AF3P21, SPIN90, ORF1, WISH, WASLBP, DIP1"
ENSG00000213673,SLC25A5P3,507,222005,
ENSG00000213676,ATF6B,2349,1388,"G13, ATF6beta"
ENSG00000213683,SNRPA1P2,56983,150417,
ENSG00000213684,LDHBP2,6543,3947,
ENSG00000213689,TREX1,12269,11277,DRN3
ENSG00000213693,SEC14L1P1,44189,729799,
ENSG00000213694,S1PR3,3167,1903,"EDG-3, FLJ37523, bA791O21.3"
ENSG00000213695,RPS7P14,36602,646108,
ENSG00000213697,CTBP2P6,45198,120449,
ENSG00000213698,CAPZA1P3,54564,645938,
ENSG00000213699,SLC35F6,26055,54978,"FLJ20555, ANT2BP, TANGO9"
ENSG00000213700,RPL17P50,45098,729046,
ENSG00000213701,SETP22,42941,642737,
ENSG00000213703,RPL13AP9,36341,100271137,
ENSG00000213704,EEF1A1P15,3198,643563,
ENSG00000213706,RHOG2P,54953,392489,
ENSG00000213707,HMGB1P10,4994,100130561,
ENSG00000213708,SLC16A14P1,43809,100128685,
ENSG00000213711,PHB1P7,39286,548599,
ENSG00000213713,PIGCP1,8961,5280,
ENSG00000213714,FAM209B,16101,388799,dJ1153D9.4
ENSG00000213716,FABP5P5,31068,100288964,
ENSG00000213719,CLIC1,2062,1192,"NCC27, p64CLCP, G6, CLCNL1"
ENSG00000213721,HMGN2P30,39397,100131183,
ENSG00000213722,DDAH2,2716,23564,"G6A, DDAHII"
ENSG00000213724,PRDX2P2,44967,646218,
ENSG00000213726,RPS2P52,36059,100271250,
ENSG00000213727,SSBP3P3,56966,100132723,
ENSG00000213729,RPS16P2,35928,402069,
ENSG00000213730,POLD2P1,41522,391811,
ENSG00000213731,RAB5CP1,45104,100420734,
ENSG00000213735,ANAPC10P1,33976,729198,
ENSG00000213736,BRI3P2,32543,441630,
ENSG00000213739,PPIAP68,53692,111082967,
ENSG00000213740,SERBP1P1,32247,389866,
ENSG00000213741,RPS29,10419,6235,"S29, uS14"
ENSG00000213742,ZNF337-AS1,40759,102724826,
ENSG00000213744,RPS10P14,35880,646942,
ENSG00000213747,WASHC3P1,54983,100131069,
ENSG00000213753,CENPBD2P,28421,65996,
ENSG00000213754,KPNA4P1,54976,100421109,
ENSG00000213755,RPL29P15,36159,728820,
ENSG00000213757,RPS3AP20,36141,643932,
ENSG00000213759,UGT2B11,12545,10720,
ENSG00000213760,ATP6V1G2,862,534,"Vma10, NG38, Em:AC004181.3"
ENSG00000213761,MT1P1,23681,493987,bA435O5.3
ENSG00000213762,ZNF134,12918,7693,pHZ-15
ENSG00000213763,ACTBP2,135,62,
ENSG00000213770,FAM210CP,44938,100131328,
ENSG00000213771,KRT8P37,39871,100287325,
ENSG00000213772,EIF1P7,49620,106481691,
ENSG00000213778,HNRNPA1P32,44958,645940,
ENSG00000213779,RPL29P21,36322,732199,
ENSG00000213780,GTF2H4,4658,2968,"TFB2, TFIIH, P52"
ENSG00000213781,PSMC1P2,39777,442291,
ENSG00000213782,DDX47,18682,51202,"DKFZp564O176, FLJ30012, HQ0256, RRP3"
ENSG00000213783,RPL35P4,36285,100271006,
ENSG00000213785,AKR1B1P3,422,729347,Coromarker
ENSG00000213786,NHP2P2,22797,442290,TCAG_30283
ENSG00000213787,RPL7AP38,36161,442660,
ENSG00000213790,OLA1P1,45274,246785,
ENSG00000213793,ZNF888,38695,388559,
ENSG00000213798,RPL7AP41,36403,100271213,
ENSG00000213799,ZNF845,25112,91664,
ENSG00000213801,ZNF321P,13827,399669,MGC35402
ENSG00000213809,KLRK1,18788,22914,"NKG2D, KLR, NKG2-D, CD314"
ENSG00000213816,CNN2P4,39529,647507,
ENSG00000213820,RPL13P2,16342,128500,dJ599F21.2
ENSG00000213822,CEACAM18,31949,729767,
ENSG00000213830,CFL1P5,1877,1074,
ENSG00000213839,TMX2P1,49916,100233198,
ENSG00000213842,SUGT1P2,31377,728706,
ENSG00000213849,RPL31P18,35833,285260,
ENSG00000213853,EMP2,3334,2013,XMP
ENSG00000213854,CNN2P6,39531,339897,
ENSG00000213856,VDAC1P2,12670,10064,
ENSG00000213857,ACTBP15,55065,391334,
ENSG00000213859,KCTD11,21302,147040,"REN, KCASH1"
ENSG00000213860,RPL21P75,36460,728501,
ENSG00000213862,RPL7AP62,36890,644029,
ENSG00000213864,EEF1B2P2,3209,1934,"BETA-3, EEF-1BETA5A, EEF-1"
ENSG00000213866,YBX1P10,42432,158373,
ENSG00000213871,TAF9BP1,30687,246135,
ENSG00000213872,RPL32P11,35723,728572,
ENSG00000213873,PPIAP86,53710,111082970,
ENSG00000213876,RPL7AP64,35821,728486,
ENSG00000213877,CFL1P7,39959,100505919,
ENSG00000213880,RPL7AP7,21395,353013,"RPL7B, dJ377H14.2"
ENSG00000213881,NPM1P6,7926,4875,NG6-4
ENSG00000213882,CYB5AP4,2575,1532,"bA189G24.1, Psgb-5-2"
ENSG00000213885,RPL13AP7,23755,284821,
ENSG00000213886,UBD,18795,10537,FAT10
ENSG00000213888,LINC01521,26029,54944,
ENSG00000213889,PPM1N,26845,147699,FLJ40125
ENSG00000213891,RPL3P6,36395,643220,
ENSG00000213892,CEACAM16,31948,388551,DFNA4B
ENSG00000213896,RPL31P8,31324,253013,
ENSG00000213900,RPS17P1,13982,442195,"RPS17p, dJ994E9.1"
ENSG00000213901,SLC23A3,20601,151295,"SVCT3, FLJ31168, Yspl1"
ENSG00000213903,LTB4R,6713,1241,"BLTR, P2Y7, LTB4R1"
ENSG00000213904,LIPE-AS1,48589,100996307,
ENSG00000213906,LTB4R2,19260,56413,"BLTR2, BLT2, JULF2, NOP9"
ENSG00000213908,CYP2A7P1,2612,1550,"CYP2A18PN, CYP2A7PT"
ENSG00000213911,OR2G1P,8251,26717,"OST619, hs6M1-25"
ENSG00000213916,RPL13P,13978,387044,"BBC1p, dJ111M5.1"
ENSG00000213917,RPL5P8,36290,100130523,
ENSG00000213918,DNASE1,2956,1773,
ENSG00000213920,MDP1,28781,145553,"MGC5987, FN6Pase"
ENSG00000213921,LEUTX,31953,342900,
ENSG00000213923,CSNK1E,2453,1454,"HCKIE, CKIE, CKIepsilon"
ENSG00000213924,HNRNPH1P2,48810,100129368,
ENSG00000213925,NPM1P33,45212,100131478,
ENSG00000213926,MSRB1P1,43985,441849,
ENSG00000213927,CCL27,10626,10850,"ALP, ILC, CTACK, skinkine, ESkine, PESKY, CTAK"
ENSG00000213928,IRF9,6131,10379,
ENSG00000213930,GALT,4135,2592,
ENSG00000213931,HBE1,4830,3046,HBE
ENSG00000213934,HBG1,4831,3047,HBG-T2
ENSG00000213935,RPL22P16,36536,100270959,
ENSG00000213937,CLDN9,2051,9080,
ENSG00000213938,SEPHS1P6,42168,729399,
ENSG00000213940,RPL13AP13,36541,402214,
ENSG00000213942,RPL31P10,33180,390283,
ENSG00000213943,KRT18P17,33385,344866,
ENSG00000213946,DNAJB1P1,24988,171221,psiHSP40
ENSG00000213949,ITGA1,6134,3672,"VLA1, CD49a"
ENSG00000213950,RPS10P2,16594,140758,dJ858M22.1
ENSG00000213954,ATP5PDP3,49625,138864,
ENSG00000213958,KRT18P29,33398,729050,
ENSG00000213962,API5P2,39070,728664,
ENSG00000213964,CHCHD4P4,44492,728143,
ENSG00000213965,NUDT19,32036,390916,RP2
ENSG00000213967,ZNF726,32462,730087,
ENSG00000213972,HNRNPA3P17,56917,132542980,
ENSG00000213973,ZNF99,13175,7652,MGC24986
ENSG00000213977,TAX1BP3,30684,30851,TIP-1
ENSG00000213979,RPL7AP14,16590,140756,dJ823N20.2
ENSG00000213983,AP1G2,556,8906,G2AD
ENSG00000213985,ACTR2P2,57006,284441,
ENSG00000213987,RPL36AP9,35872,100271139,
ENSG00000213988,ZNF90,13165,7643,HTF9
ENSG00000213995,NAXD,25576,55739,"LP3298, FLJ10769"
ENSG00000213996,TM6SF2,11861,53345,Lpr4
ENSG00000213997,PGAM1P7,42454,100420650,
ENSG00000213999,MEF2B,6995,100271849,RSRFR2
ENSG00000214003,ATP5PBP3,39744,644333,
ENSG00000214009,PCNAP3,43736,392454,
ENSG00000214012,KRT18P38,33407,441133,
ENSG00000214013,GANC,4139,2595,
ENSG00000214015,RPL32P23,36007,644020,
ENSG00000214016,RPSAP61,36760,644464,
ENSG00000214018,RRM2P3,10455,100420159,
ENSG00000214019,RBM39P1,54942,643167,
ENSG00000214020,FTLP4,37952,100129251,
ENSG00000214021,TTLL3,24483,26140,"DKFZP434B103, HOTTL"
ENSG00000214022,REPIN1,17922,29803,"RIP60, AP4, H_DJ0584D14.12, Zfp464"
ENSG00000214024,RPL23AP29,36355,100271458,
ENSG00000214025,ATP5PBP4,39745,100422514,
ENSG00000214026,MRPL23,10322,6150,"L23MRP, uL23m"
ENSG00000214027,ARPC3P5,39435,441131,
ENSG00000214029,ZNF891,38709,101060200,
ENSG00000214031,CLDN7P1,54935,100129851,
ENSG00000214039,LINC02418,53348,100190940,
ENSG00000214041,PGAM1P4,42451,391508,
ENSG00000214042,IFNA7,5428,3444,"IFNA-J, IFN-alphaJ"
ENSG00000214043,LINC02347,53269,100128554,
ENSG00000214045,IMPDH1P2,33957,402394,
ENSG00000214046,SMIM7,28419,79086,MGC2747
ENSG00000214047,RPS11P7,36724,642687,
ENSG00000214049,UCA1,37126,652995,"LINC00178, CUDR, UCAT1, onco-lncRNA-36"
ENSG00000214050,FBXO16,13618,157574,FBX16
ENSG00000214051,ARF4P3,32380,390423,
ENSG00000214062,RPL7P17,36116,100270851,
ENSG00000214063,TSPAN4,11859,7106,"NAG-2, TSPAN-4, TETRASPAN"
ENSG00000214064,RPL6P5,36199,100270844,
ENSG00000214070,MANEALP1,54641,391448,
ENSG00000214071,FTH1P29,56885,442445,
ENSG00000214073,RPL21P17,19416,727810,
ENSG00000214074,RPL23AP39,36470,100271461,
ENSG00000214076,CPSF1P1,19251,129099,dJ90G24.5
ENSG00000214077,GNAQP1,4391,2777,
ENSG00000214078,CPNE1,2314,8904,CPN1
ENSG00000214081,CYP4F30P,25270,100132708,"DKFZp434F1719, 4F-se9[6:7:8]"
ENSG00000214087,ARL16,27902,339231,
ENSG00000214089,RPL9P21,35886,728374,
ENSG00000214093,RPS18P14,36386,100128535,
ENSG00000214097,SMCO1,27407,255798,"FLJ41923, DKFZp313B0440"
ENSG00000214100,PLAC9P1,52678,389033,
ENSG00000214102,WEE2,19684,494551,"FLJ16107, WEE1B"
ENSG00000214106,PAXIP1-AS2,48958,100132707,
ENSG00000214107,MAGEB1,6808,4112,"MAGEL1, MAGE-Xp, DAM10, MGC9322, CT3.1"
ENSG00000214108,TPT1P5,49296,100421420,
ENSG00000214110,LDHAP4,6539,158222,
ENSG00000214111,PAFAH1B2P1,54905,139957,
ENSG00000214113,LYRM4,21365,57128,"CGI-203, ISD11"
ENSG00000214114,MYCBP,7554,26292,AMY-1
ENSG00000214121,PRDX1P1,11711,7002,
ENSG00000214124,SNRPEP9,43574,100874416,
ENSG00000214125,SNRPNP2,56981,107985533,
ENSG00000214128,TMEM213,27220,155006,
ENSG00000214135,SDHAP4,55782,220729,
ENSG00000214140,PRCD,32528,768206,RP36
ENSG00000214141,ACTN4P2,44032,391026,
ENSG00000214142,RPL7P60,49216,100289264,
ENSG00000214145,LINC00887,48574,100131551,"linc-ATP13A4-8, HEIRCC, ACLY-BP"
ENSG00000214146,LINC02026,52861,647323,
ENSG00000214147,ENAHP1,56618,100131685,
ENSG00000214160,ALG3,23056,10195,"NOT56L, Not56, CDGS4, D16Ertd36e"
ENSG00000214161,SDC4P,18903,376844,
ENSG00000214174,AMZ2P1,26491,201283,FLJ32065
ENSG00000214176,PLEKHM1P1,35411,440456,LOC440456
ENSG00000214178,PPIAP23,39268,390419,
ENSG00000214182,PTMAP5,9628,150928,
ENSG00000214184,GCC2-AS1,28126,644903,
ENSG00000214185,XPOTP1,16586,170559,"dJ785G19.1, XPO3P1"
ENSG00000214188,ST7-OT4,18835,338069,NCRNA00042
ENSG00000214189,ZNF788P,33112,388507,FLJ46419
ENSG00000214190,RNF152P1,49743,100419687,
ENSG00000214192,UBE2V1P2,32648,730052,
ENSG00000214193,SH3D21,26236,79729,FLJ22938
ENSG00000214194,SMIM30,48953,401397,MAVI1
ENSG00000214195,HMGN2P31,39398,645930,
ENSG00000214198,TTC41P,49210,253724,GNNP
ENSG00000214199,EEF1A1P12,3195,644604,
ENSG00000214200,TPM3P2,16556,170555,dJ1125A11.2
ENSG00000214203,RPS4XP1,32444,400064,
ENSG00000214204,HNRNPA1P43,48772,400769,
ENSG00000214207,KRT18P10,23962,360019,
ENSG00000214210,NGRNP1,56570,730129,
ENSG00000214211,CTAGE14P,37299,401018,
ENSG00000214212,C19orf38,34073,255809,HIDE1
ENSG00000214216,IQCJ,32406,654502,
ENSG00000214222,TUBBP2,12415,647000,
ENSG00000214223,HNRNPA1P10,39128,664709,
ENSG00000214226,C17orf67,27900,339210,
ENSG00000214237,MINDY4B,35475,646951,
ENSG00000214244,SETP21,42940,100856878,
ENSG00000214245,PUDPP3,38118,391242,
ENSG00000214249,CTAGE11P,37293,647288,
ENSG00000214252,AZGP1P2,912,401393,
ENSG00000214253,FIS1,21689,51024,"CGI-135, H_NH0132A01.6"
ENSG00000214255,RPS2P6,25485,342808,
ENSG00000214259,RPL10AP12,36108,401863,
ENSG00000214262,ANKRD36BP1,28169,84832,MGC12538
ENSG00000214263,RPSAP53,36641,400141,
ENSG00000214264,KCTD9P4,49913,100422242,
ENSG00000214266,STARP1,11360,6771,STARD1P1
ENSG00000214268,RPS3AP33,35476,100271259,
ENSG00000214269,LGMNP1,23079,122199,
ENSG00000214273,AGGF1P1,38051,100132380,
ENSG00000214274,ANG,483,283,"RNASE5, RAA1"
ENSG00000214279,SCART1,32411,619207,CD163c-alpha
ENSG00000214280,DTWD1P1,56550,124296660,
ENSG00000214281,HMGN2P39,39410,100874483,
ENSG00000214282,KRT8P14,33366,347333,
ENSG00000214283,RAD51AP1P1,49646,100420047,
ENSG00000214285,NPS,33940,594857,
ENSG00000214286,PDCL3P3,44504,100132683,
ENSG00000214288,HMGB3P13,39305,100289158,
ENSG00000214289,RPL39P5,26015,553117,
ENSG00000214290,POU2AF3,26978,120376,"CASC13, OCA-T2"
ENSG00000214293,APTR,44173,100505854,
ENSG00000214295,FOXO1B,3820,2311,
ENSG00000214297,ALDOAP2,416,228,
ENSG00000214298,MRPS21P6,29753,359770,
ENSG00000214300,SPDYE3,35462,441272,
ENSG00000214301,MAF1P1,56527,391578,
ENSG00000214309,MBLAC1,22180,255374,MGC49416
ENSG00000214313,AZGP1P1,911,646282,
ENSG00000214318,ATP5MC1P6,39509,100505704,
ENSG00000214319,CXADRP1,23770,653108,"CAR, CXADRP"
ENSG00000214321,CBX1P4,38658,100130461,
ENSG00000214322,CBX1P2,38656,100147811,
ENSG00000214324,PRR23E,32481,285311,FLJ40141
ENSG00000214326,RPL31P1,10335,54027,
ENSG00000214329,SLC9B1P2,37493,389000,
ENSG00000214330,ABCD1P5,42662,642762,
ENSG00000214331,PDPR2P,27556,283922,
ENSG00000214335,CTAGE16P,41967,341689,
ENSG00000214336,FOXI3,35123,344167,
ENSG00000214338,MTCL3,21494,387104,dJ403A15.3
ENSG00000214342,ATP5PBP2,39743,645973,
ENSG00000214344,OR4F13P,15076,390651,
ENSG00000214351,OR1X5P,31245,402240,
ENSG00000214353,VAC14-AS1,48605,100130894,
ENSG00000214354,PAFAH1B1P1,8577,7845,LIS2
ENSG00000214357,NEURL1B,35422,54492,"DKFZP761M1511, Neur2, RNF67B"
ENSG00000214359,RPL18P10,35957,100271286,
