HGNC ID	Alias symbol	NCBI gene ID	Ensembl gene ID	Approved symbol
HGNC:14771		79291	ENSG00000187900	OR5H7P
HGNC:14773		79289	ENSG00000232535	OR5H8
HGNC:31286		403273	ENSG00000236032	OR5H14
HGNC:31287		403274	ENSG00000233412	OR5H15
HGNC:8347	HSOlf1	10798	ENSG00000167825	OR5I1
HGNC:8347	OLF1	10798	ENSG00000167825	OR5I1
HGNC:8348	HTPCRH02	401687	ENSG00000181780	OR5J1P
HGNC:19612		282775	ENSG00000174957	OR5J2
HGNC:31289		403276	ENSG00000255217	OR5J7P
HGNC:8349	HTPCRX10	26339	ENSG00000232382	OR5K1
HGNC:8349	HSHTPCRX10	26339	ENSG00000232382	OR5K1
HGNC:14774		402135	ENSG00000231861	OR5K2
HGNC:31290		403277	ENSG00000206536	OR5K3
HGNC:31291		403278	ENSG00000196098	OR5K4
HGNC:8350	OST262	219437	ENSG00000279395	OR5L1
HGNC:8351	HTPCRX16	26338	ENSG00000205030	OR5L2
HGNC:8351	HSHTPCRX16	26338	ENSG00000205030	OR5L2
HGNC:8352	OST050	390168	ENSG00000255012	OR5M1
HGNC:14803		79523	ENSG00000254752	OR5M2P
HGNC:14806		219482	ENSG00000174937	OR5M3
HGNC:14808		79518	ENSG00000230416	OR5M4P
HGNC:14810		390166	ENSG00000185701	OR5M5P
HGNC:14814		79512	ENSG00000254603	OR5M6P
HGNC:14818		79508	ENSG00000254490	OR5M7P
HGNC:14846		219484	ENSG00000181371	OR5M8
HGNC:15294		390162	ENSG00000150269	OR5M9
HGNC:15290		390167	ENSG00000254834	OR5M10
HGNC:15291	OR11-199	219487	ENSG00000255223	OR5M11
HGNC:15292		81188	ENSG00000197866	OR5M12P
HGNC:15293		81187	ENSG00000166693	OR5M13P
HGNC:15057		81421	ENSG00000249081	OR5M14P
HGNC:14779		79283	ENSG00000166408	OR5P1P
HGNC:14783	JCG3	120065	ENSG00000183303	OR5P2
HGNC:14784	JCG1	120066	ENSG00000182334	OR5P3
HGNC:15295	OST730	81185	ENSG00000227892	OR5P4P
HGNC:15040		391496	ENSG00000213048	OR5S1P
HGNC:14821		390155	ENSG00000181698	OR5T1
HGNC:15296		219464	ENSG00000181718	OR5T2
HGNC:15297	OR5T3Q	390154	ENSG00000172489	OR5T3
HGNC:13972	hs6M1-21	81696	ENSG00000243729	OR5V1
HGNC:15298		81182	ENSG00000227806	OR5W1P
HGNC:15299		390148	ENSG00000187612	OR5W2
HGNC:15301	OR11-55	8590	ENSG00000184933	OR6A2
HGNC:8354	OR7-3	135946	ENSG00000221813	OR6B1
HGNC:15041		389090	ENSG00000182083	OR6B2
HGNC:15042	OR6B3Q	150681	ENSG00000178586	OR6B3
HGNC:8355	OST267	390321	ENSG00000205330	OR6C1
HGNC:15436	OR6C67	341416	ENSG00000179695	OR6C2
HGNC:15437	OST709	254786	ENSG00000205329	OR6C3
HGNC:19632		341418	ENSG00000179626	OR6C4
HGNC:31292		390320	ENSG00000230307	OR6C5P
HGNC:31293		283365	ENSG00000188324	OR6C6
HGNC:31306		390322	ENSG00000257757	OR6C7P
HGNC:31294		403281	ENSG00000234670	OR6C64P
HGNC:31295		403282	ENSG00000205328	OR6C65
HGNC:31296		403283	ENSG00000233606	OR6C66P
HGNC:31297		403284	ENSG00000205327	OR6C68
HGNC:31298		403285	ENSG00000213451	OR6C69P
HGNC:31299		390327	ENSG00000184954	OR6C70
HGNC:31300		390324	ENSG00000203408	OR6C71P
HGNC:31301		403288	ENSG00000205331	OR6C72P
HGNC:31302		403289	ENSG00000257414	OR6C73P
HGNC:31303		254783	ENSG00000197706	OR6C74
HGNC:31304		390323	ENSG00000187857	OR6C75
HGNC:31305		390326	ENSG00000185821	OR6C76
HGNC:14849		220974	ENSG00000224402	OR6D1P
HGNC:15123				OR6D2P
HGNC:14739		79323	ENSG00000235213	OR6E1P
HGNC:15027	OST731	343169	ENSG00000169214	OR6F1
HGNC:14707		79549	ENSG00000255804	OR6J1
HGNC:15028		81449	ENSG00000231237	OR6K1P
HGNC:15029		81448	ENSG00000196171	OR6K2
HGNC:15030		391114	ENSG00000203757	OR6K3
HGNC:15031		128370	ENSG00000180437	OR6K4P
HGNC:15032		391115	ENSG00000226949	OR6K5P
HGNC:15033		128371	ENSG00000180433	OR6K6
HGNC:15124		390012	ENSG00000233685	OR6L1P
HGNC:15125		81356	ENSG00000273327	OR6L2P
HGNC:14711		390261	ENSG00000196099	OR6M1
HGNC:14713		79546	ENSG00000254613	OR6M2P
HGNC:14741		79321	ENSG00000254430	OR6M3P
HGNC:15034		128372	ENSG00000197403	OR6N1
HGNC:15035		81442	ENSG00000188340	OR6N2
HGNC:15036		128366	ENSG00000186440	OR6P1
HGNC:15302		219952	ENSG00000279051	OR6Q1
HGNC:15037		81440	ENSG00000230576	OR6R1P
HGNC:31307		403294	ENSG00000273484	OR6R2P
HGNC:15363	OR6S1Q	341799	ENSG00000181803	OR6S1
HGNC:14848		219874	ENSG00000181499	OR6T1
HGNC:19631		390329	ENSG00000272937	OR6U2P
HGNC:15090	GPR138	346517	ENSG00000225781	OR6V1
HGNC:15091	sdolf	89883	ENSG00000179420	OR6W1P
HGNC:14737		390260	ENSG00000221931	OR6X1
HGNC:14823		391112	ENSG00000197532	OR6Y1
HGNC:8364	OR19-3	390895	ENSG00000268834	OR7A1P
HGNC:8364	OLF4p	390895	ENSG00000268834	OR7A1P
HGNC:8364	hg513	390895	ENSG00000268834	OR7A1P
HGNC:8370	hg1003	390894	ENSG00000172148	OR7A2P
HGNC:8370	OR19-18	390894	ENSG00000172148	OR7A2P
HGNC:8370	OLF4p	390894	ENSG00000172148	OR7A2P
HGNC:8366	OR11-7b	26668	ENSG00000269787	OR7A3P
HGNC:8366	OR19-12	26668	ENSG00000269787	OR7A3P
HGNC:8366	OR14-59	26668	ENSG00000269787	OR7A3P
HGNC:8366	OR14-11	26668	ENSG00000269787	OR7A3P
HGNC:8368	HTPCR2	26659	ENSG00000188269	OR7A5
HGNC:8371	OST042	26661	ENSG00000269552	OR7A8P
HGNC:8371	HG83	26661	ENSG00000269552	OR7A8P
HGNC:8371	OR19-11	26661	ENSG00000269552	OR7A8P
HGNC:8356		390892	ENSG00000127515	OR7A10
HGNC:8357	OST527	26669	ENSG00000198367	OR7A11P
HGNC:8361	OR19-134	26335	ENSG00000176923	OR7A15P
HGNC:8361	OR19-1	26335	ENSG00000176923	OR7A15P
HGNC:8361	OR19-146	26335	ENSG00000176923	OR7A15P
HGNC:8363	HTPCRX19	26333	ENSG00000185385	OR7A17
HGNC:15399		81081	ENSG00000269678	OR7A18P
HGNC:15337		387853	ENSG00000272963	OR7A19P
HGNC:8373	OR19-5	26664	ENSG00000127530	OR7C1
HGNC:8374	OR19-18	26658	ENSG00000127529	OR7C2
HGNC:8377	OR19-A	26656	ENSG00000188314	OR7D1P
HGNC:8378	OR19-4	162998	ENSG00000188000	OR7D2
HGNC:8378	HTPCRH03	162998	ENSG00000188000	OR7D2
HGNC:8378	FLJ38149	162998	ENSG00000188000	OR7D2
HGNC:8380	hg105	125958	ENSG00000174667	OR7D4
HGNC:8380	OR19-B	125958	ENSG00000174667	OR7D4
HGNC:31308		403295		OR7D11P
HGNC:8391		341128	ENSG00000255554	OR7E1P
HGNC:8402	OR11-6	8587	ENSG00000255203	OR7E2P
HGNC:8402	hg94	8587	ENSG00000255203	OR7E2P
HGNC:8424	OR11-11a	8585	ENSG00000255261	OR7E4P
HGNC:8435	OR11-12	219445	ENSG00000214880	OR7E5P
HGNC:8435	FLJ31393	219445	ENSG00000214880	OR7E5P
HGNC:8457		392752	ENSG00000238228	OR7E7P
HGNC:8458	OR11-11a	346708	ENSG00000177400	OR7E8P
HGNC:8459				OR7E9P
HGNC:8381	OR11-1	10823	ENSG00000254724	OR7E10P
HGNC:8382	OR11-2	10822	ENSG00000285537	OR7E11P
HGNC:8383	OR11-3	10821	ENSG00000189398	OR7E12P
HGNC:8384	OR11-4	10820	ENSG00000197882	OR7E13P
HGNC:8385	OR11-5	10819	ENSG00000184669	OR7E14P
HGNC:8386	OR11-392	8588	ENSG00000254917	OR7E15P
HGNC:8386	OST001	8588	ENSG00000254917	OR7E15P
HGNC:8387	OR19-133	26473	ENSG00000267775	OR7E16P
HGNC:8387	OR19-9	26473	ENSG00000267775	OR7E16P
HGNC:8389	OR19-14	390885	ENSG00000180926	OR7E18P
HGNC:8389	TPCR26	390885	ENSG00000180926	OR7E18P
HGNC:8390	OR19-7	26651	ENSG00000225980	OR7E19P
HGNC:8393	OR4DG	9432	ENSG00000251178	OR7E21P
HGNC:8393	OST035	9432	ENSG00000251178	OR7E21P
HGNC:8394	OR6DG	9431	ENSG00000179799	OR7E22P
HGNC:8394	OR3.6	9431	ENSG00000179799	OR7E22P
HGNC:8395	OR21-3	391279	ENSG00000228433	OR7E23P
HGNC:8396	OR19-8	26648	ENSG00000237521	OR7E24
HGNC:8396	HSHT2	26648	ENSG00000237521	OR7E24
HGNC:8396	OR7E24Q	26648	ENSG00000237521	OR7E24
HGNC:8397	OR19-C	26647	ENSG00000187847	OR7E25P
HGNC:8397	CIT-B-440L2	26647	ENSG00000187847	OR7E25P
HGNC:8398	OR1-51	401637	ENSG00000228547	OR7E26P
HGNC:8398	OR1-72	401637	ENSG00000228547	OR7E26P
HGNC:8398	OR1-73	401637	ENSG00000228547	OR7E26P
HGNC:8398	OR912-95	401637	ENSG00000228547	OR7E26P
HGNC:8400	OST128	26645	ENSG00000251491	OR7E28P
HGNC:8400	hg616	26645	ENSG00000251491	OR7E28P
HGNC:8401	OST032	26644	ENSG00000243429	OR7E29P
HGNC:8403				OR7E30P
HGNC:8404	OST205	375601	ENSG00000185074	OR7E31P
HGNC:8406	hg688	26640	ENSG00000226537	OR7E33P
HGNC:8407				OR7E34P
HGNC:8408	OST018	391632	ENSG00000250425	OR7E35P
HGNC:8409	OST024	26637	ENSG00000205240	OR7E36P
HGNC:8410	hg533	100506759	ENSG00000215480	OR7E37P
HGNC:8411	OST127	389537	ENSG00000183444	OR7E38P
HGNC:8412	hg611	253933	ENSG00000273252	OR7E39P
HGNC:8415	OR11-20	8583	ENSG00000250640	OR7E41P
HGNC:8415	hg84	8583	ENSG00000250640	OR7E41P
HGNC:8415	OR8-126	8583	ENSG00000250640	OR7E41P
HGNC:8417	OR4-116	26475	ENSG00000249844	OR7E43P
HGNC:8418				OR7E44P
HGNC:8419				OR7E45P
HGNC:8420	OST379	402077	ENSG00000234485	OR7E46P
HGNC:8420	MCEEP	402077	ENSG00000234485	OR7E46P
HGNC:8421	OR7E141	26628	ENSG00000257542	OR7E47P
HGNC:8422				OR7E48P
HGNC:8427				OR7E52P
HGNC:8428	OR3-143	26478	ENSG00000239978	OR7E53P
HGNC:8428	OR3-142	26478	ENSG00000239978	OR7E53P
HGNC:8430	OR2DG	391548	ENSG00000230655	OR7E55P
HGNC:8430	OR3.2	391548	ENSG00000230655	OR7E55P
HGNC:8430	OST013	391548	ENSG00000230655	OR7E55P
HGNC:8432				OR7E57P
HGNC:8434	OST119	402249	ENSG00000250561	OR7E59P
HGNC:8438	OR7E62	26479	ENSG00000234896	OR7E62P
HGNC:8438	OR2-53	26479	ENSG00000234896	OR7E62P
HGNC:8438	OR7E63	26479	ENSG00000234896	OR7E62P
HGNC:8438	OR7E64	26479	ENSG00000234896	OR7E62P
HGNC:8442	hg630	26614	ENSG00000243674	OR7E66P
HGNC:8442	HG630	26614	ENSG00000243674	OR7E66P
HGNC:8442	OR3DG	26614	ENSG00000243674	OR7E66P
HGNC:8442	OR3.3	26614	ENSG00000243674	OR7E66P
HGNC:8454				OR7E77P
HGNC:15442				OR7E81P
HGNC:14688		391630	ENSG00000249866	OR7E83P
HGNC:14690	OST185	390288	ENSG00000284689	OR7E84P
HGNC:55114		650293	ENSG00000197468	OR7E85BP
HGNC:14692		442105	ENSG00000250884	OR7E85P
HGNC:14694		442104	ENSG00000248364	OR7E86P
HGNC:14709	OR11-9	8586	ENSG00000184055	OR7E87P
HGNC:14730		79540	ENSG00000243792	OR7E89P
HGNC:14733	OST705	79537	ENSG00000188668	OR7E90P
HGNC:14747		79315	ENSG00000205847	OR7E91P
HGNC:14780		79282	ENSG00000228963	OR7E93P
HGNC:14789		79273	ENSG00000249646	OR7E94P
HGNC:14815		401450	ENSG00000227013	OR7E96P
HGNC:14834		79492	ENSG00000179170	OR7E97P
HGNC:15059		81419	ENSG00000250710	OR7E99P
HGNC:15048		81430	ENSG00000242525	OR7E100P
HGNC:15342		81138	ENSG00000227019	OR7E101P
HGNC:15043		400984	ENSG00000168992	OR7E102P
HGNC:19587		282754	ENSG00000198787	OR7E103P
HGNC:15343		81137	ENSG00000219926	OR7E104P
HGNC:15364		81116	ENSG00000258423	OR7E105P
HGNC:15365	OST215	81115	ENSG00000258550	OR7E106P
HGNC:15117	OST726	81363	ENSG00000270432	OR7E108P
HGNC:15118	OST721	401540	ENSG00000236316	OR7E109P
HGNC:15126	hg674	81354	ENSG00000235623	OR7E110P
HGNC:15126	OR912-109	81354	ENSG00000235623	OR7E110P
HGNC:15126	OR912-46	81354	ENSG00000235623	OR7E110P
HGNC:15126	OR912-108	81354	ENSG00000235623	OR7E110P
HGNC:15126	OR912-110	81354	ENSG00000235623	OR7E110P
HGNC:15126	hg523	81354	ENSG00000235623	OR7E110P
HGNC:55115		100288392	ENSG00000250804	OR7E111FP
HGNC:15344		81136	ENSG00000231667	OR7E111P
HGNC:15119				OR7E112P
HGNC:15120				OR7E113P
HGNC:15121				OR7E114P
HGNC:15127	OST704	81353	ENSG00000182531	OR7E115P
HGNC:15122	OST733	81358	ENSG00000225072	OR7E116P
HGNC:15303	OST716	399857	ENSG00000238161	OR7E117P
HGNC:15092				OR7E118P
HGNC:15049		402133	ENSG00000244222	OR7E121P
HGNC:15050	OST719	81428	ENSG00000215160	OR7E122P
HGNC:15441				OR7E124P
HGNC:15098	PJCG6	389616	ENSG00000177306	OR7E125P
HGNC:15304	hg500	81176	ENSG00000254593	OR7E126P
HGNC:15304	OR11-1	81176	ENSG00000254593	OR7E126P
HGNC:15305		81175	ENSG00000228915	OR7E128P
HGNC:15052		391576	ENSG00000180770	OR7E129P
HGNC:15053	OST702	389144	ENSG00000234458	OR7E130P
HGNC:19555				OR7E135P
HGNC:19557		155340	ENSG00000205897	OR7E136P
HGNC:19561		344729	ENSG00000238152	OR7E140P
HGNC:19643				OR7E141P
HGNC:19644				OR7E142P
HGNC:19586				OR7E143P
HGNC:19618		390215	ENSG00000235855	OR7E145P
HGNC:19642		282801	ENSG00000214487	OR7E148P
HGNC:19589		282756	ENSG00000177586	OR7E149P
HGNC:31309		403296	ENSG00000254715	OR7E154P
HGNC:31310		403297	ENSG00000234655	OR7E155P
HGNC:31311		283491	ENSG00000274052	OR7E156P
HGNC:31231		403219	ENSG00000233176	OR7E157P
HGNC:31232		392194	ENSG00000254948	OR7E158P
HGNC:31312		403299	ENSG00000258849	OR7E159P
HGNC:31233		402333		OR7E160P
HGNC:31234		389626	ENSG00000206014	OR7E161P
HGNC:28374		442101	ENSG00000234386	OR7E162P
HGNC:45040		100131415	ENSG00000251166	OR7E163P
HGNC:8465	OR19-15	125962	ENSG00000161807	OR7G1
HGNC:8466	OST260	390882	ENSG00000170923	OR7G2
HGNC:8467	OST085	390883	ENSG00000170920	OR7G3
HGNC:31313		403300	ENSG00000275787	OR7G15P
HGNC:8468	OR7H1	390886	ENSG00000226480	OR7H1P
HGNC:31314		403301	ENSG00000251261	OR7H2P
HGNC:15366		81114	ENSG00000258275	OR7K1P
HGNC:14827		79499	ENSG00000232787	OR7L1P
HGNC:15128		81352	ENSG00000273336	OR7M1P
HGNC:8469	OST025	390275	ENSG00000196119	OR8A1
HGNC:15306		390273	ENSG00000255510	OR8A2P
HGNC:31315		403302	ENSG00000255315	OR8A3P
HGNC:8470	OR11-561	8582	ENSG00000227737	OR8B1P
HGNC:8471		26595	ENSG00000284680	OR8B2
HGNC:8472		390271	ENSG00000284609	OR8B3
HGNC:8473		283162	ENSG00000280090	OR8B4
HGNC:8474		26592	ENSG00000255030	OR8B5P
HGNC:8475		26591	ENSG00000255225	OR8B6P
HGNC:8476		26590	ENSG00000254976	OR8B7P
HGNC:8477	TPCR85	26493	ENSG00000197125	OR8B8
HGNC:14746		79316	ENSG00000229386	OR8B9P
HGNC:14751		390274	ENSG00000254646	OR8B10P
HGNC:15307		219858	ENSG00000170953	OR8B12
HGNC:8478	OR11-175	8580	ENSG00000229254	OR8C1P
HGNC:8478	OR912-45	8580	ENSG00000229254	OR8C1P
HGNC:8478	OR912-106	8580	ENSG00000229254	OR8C1P
HGNC:8481	OST004	283159	ENSG00000196341	OR8D1
HGNC:8482		283160	ENSG00000279116	OR8D2
HGNC:14840		338662	ENSG00000181518	OR8D4
HGNC:14691		390269	ENSG00000239426	OR8F1P
HGNC:8484	TPCR25	26494	ENSG00000197849	OR8G1
HGNC:8484	HSTPCR25	26494	ENSG00000197849	OR8G1
HGNC:8485	TPCR120	26492	ENSG00000181214	OR8G2P
HGNC:8485	HSTPCR120	26492	ENSG00000181214	OR8G2P
HGNC:8485	ORL206	26492	ENSG00000181214	OR8G2P
HGNC:8485	ORL486	26492	ENSG00000181214	OR8G2P
HGNC:14698		387815	ENSG00000255425	OR8G3P
HGNC:19622		219865	ENSG00000255298	OR8G5
HGNC:19625		282786	ENSG00000276316	OR8G7P
HGNC:14824		219469	ENSG00000181693	OR8H1
HGNC:15308		390151	ENSG00000181767	OR8H2
HGNC:15309		390152	ENSG00000181761	OR8H3
HGNC:14828		79498	ENSG00000255461	OR8I1P
HGNC:15310		120586	ENSG00000172154	OR8I2
HGNC:31316		403303	ENSG00000254524	OR8I4P
HGNC:14855		219477	ENSG00000172487	OR8J1
HGNC:15311		81169	ENSG00000254658	OR8J2
HGNC:15312		81168	ENSG00000167822	OR8J3
HGNC:14831		390157	ENSG00000150261	OR8K1
HGNC:14832		79494	ENSG00000255134	OR8K2P
HGNC:15313		219473	ENSG00000280314	OR8K3
HGNC:15314		81166	ENSG00000254947	OR8K4P
HGNC:15315		219453	ENSG00000181752	OR8K5
HGNC:15316		81164	ENSG00000254903	OR8L1P
HGNC:15060				OR8N1P
HGNC:15317		81163	ENSG00000255341	OR8Q1P
HGNC:15318		81162	ENSG00000256347	OR8R1P
HGNC:19628		341568	ENSG00000284723	OR8S1
HGNC:31317		403304	ENSG00000273434	OR8S21P
HGNC:19630		282791	ENSG00000226413	OR8T1P
HGNC:19611		219417	ENSG00000172199	OR8U1
HGNC:14841		219479	ENSG00000279961	OR8U3
HGNC:27538		504189		OR8U8
HGNC:29166		504190		OR8U9
HGNC:19613		282776	ENSG00000230213	OR8V1P
HGNC:31318		403305	ENSG00000255048	OR8X1P
HGNC:8486	HTPCRX06	26495	ENSG00000237621	OR9A1P
HGNC:8486	HSHTPCRX06	26495	ENSG00000237621	OR9A1P
HGNC:15093		135924	ENSG00000179468	OR9A2
HGNC:15094		392106	ENSG00000240031	OR9A3P
HGNC:15095		130075	ENSG00000258083	OR9A4
HGNC:19563				OR9A5P
HGNC:15319		390174	ENSG00000174914	OR9G1
HGNC:15320		81160	ENSG00000254825	OR9G2P
HGNC:15321		81159	ENSG00000181325	OR9G3P
HGNC:15322		283189	ENSG00000172457	OR9G4
HGNC:31940		504191		OR9G9
HGNC:15038		81439	ENSG00000228336	OR9H1P
HGNC:14718		219954	ENSG00000172377	OR9I1
HGNC:15324		81156	ENSG00000186508	OR9I2P
HGNC:15325	OST714	81155	ENSG00000272685	OR9I3P
HGNC:14720				OR9J1
HGNC:15338		121360	ENSG00000196534	OR9K1P
HGNC:15339		441639	ENSG00000170605	OR9K2
HGNC:14761		79301	ENSG00000255131	OR9L1P
HGNC:15327		81153	ENSG00000186124	OR9M1P
HGNC:15096		81383	ENSG00000244292	OR9N1P
HGNC:15097		81382	ENSG00000239293	OR9P1P
HGNC:14724		219956	ENSG00000186509	OR9Q1
HGNC:15328		219957	ENSG00000186513	OR9Q2
HGNC:15340		81140	ENSG00000224622	OR9R1P
HGNC:31288		403275	ENSG00000231278	OR9S24P
HGNC:8161	OST363	341276	ENSG00000170790	OR10A2
HGNC:8162	HTPCRX12	26496	ENSG00000170683	OR10A3
HGNC:8162	HSHTPCRX12	26496	ENSG00000170683	OR10A3
HGNC:15130		283297	ENSG00000170782	OR10A4
HGNC:15131	OR11-403	144124	ENSG00000166363	OR10A5
HGNC:15131	JCG6	144124	ENSG00000166363	OR10A5
HGNC:15132		390093	ENSG00000279000	OR10A6
HGNC:15329		121364	ENSG00000179919	OR10A7
HGNC:14989		81487	ENSG00000180409	OR10AA1P
HGNC:14804		390091	ENSG00000176716	OR10AB1P
HGNC:14758		392133	ENSG00000176510	OR10AC1
HGNC:14819		121275	ENSG00000172640	OR10AD1
HGNC:14990		81486	ENSG00000271890	OR10AE1P
HGNC:31235		403223	ENSG00000272837	OR10AE3P
HGNC:19606		282769	ENSG00000255416	OR10AF1P
HGNC:19607		282770	ENSG00000174970	OR10AG1
HGNC:19647		402246	ENSG00000272595	OR10AH1P
HGNC:31236		403224	ENSG00000254807	OR10AK1P
HGNC:8163		401903	ENSG00000267961	OR10B1P
HGNC:8165	hs6M1-17	442194	ENSG00000206474	OR10C1
HGNC:8165	OR10C1P	442194	ENSG00000206474	OR10C1
HGNC:8166	OST074	26541	ENSG00000196403	OR10D1P
HGNC:8166	HTPCRX03	26541	ENSG00000196403	OR10D1P
HGNC:8168	HTPCRX09	26497	ENSG00000197309	OR10D3
HGNC:14770		390266	ENSG00000186268	OR10D4P
HGNC:14838		79488	ENSG00000213182	OR10D5P
HGNC:8169		26540	ENSG00000273586	OR10G1P
HGNC:8170		26534	ENSG00000255582	OR10G2
HGNC:8171		26533	ENSG00000169208	OR10G3
HGNC:14809		390264	ENSG00000254737	OR10G4
HGNC:14811		79515	ENSG00000226461	OR10G5P
HGNC:14836	OR10G6Q	79490	ENSG00000198674	OR10G6
HGNC:14842		390265	ENSG00000182634	OR10G7
HGNC:14845		219869	ENSG00000234560	OR10G8
HGNC:15129		219870	ENSG00000236981	OR10G9
HGNC:8172		26539	ENSG00000186723	OR10H1
HGNC:8173		26538	ENSG00000171942	OR10H2
HGNC:8174		26532	ENSG00000171936	OR10H3
HGNC:15388		126541	ENSG00000176231	OR10H4
HGNC:15389		284433	ENSG00000172519	OR10H5
HGNC:8175	HGMP07J	26476	ENSG00000196184	OR10J1
HGNC:8175	HSHGMP07J	26476	ENSG00000196184	OR10J1
HGNC:14991		391117	ENSG00000248642	OR10J2P
HGNC:14992		441911	ENSG00000196266	OR10J3
HGNC:15408	OST717	391121	ENSG00000249730	OR10J4
HGNC:14993		127385	ENSG00000184155	OR10J5
HGNC:14994		401973	ENSG00000158731	OR10J6P
HGNC:19637		391119	ENSG00000248442	OR10J7P
HGNC:19638		343409	ENSG00000251686	OR10J8P
HGNC:19639		391120	ENSG00000249197	OR10J9P
HGNC:14693		391109	ENSG00000173285	OR10K1
HGNC:14826		391107	ENSG00000180708	OR10K2
HGNC:14689		390267	ENSG00000213181	OR10N1P
HGNC:15378	OST701	121130	ENSG00000175398	OR10P1
HGNC:15134		219960	ENSG00000180475	OR10Q1
HGNC:15135		81345	ENSG00000272900	OR10Q2P
HGNC:14813		79513	ENSG00000227445	OR10R1P
HGNC:14820	OR10R2Q	343406	ENSG00000198965	OR10R2
HGNC:14829		391110	ENSG00000198703	OR10R3P
HGNC:14807		219873	ENSG00000196248	OR10S1
HGNC:14812		79514	ENSG00000203758	OR10T1P
HGNC:14816		128360	ENSG00000186306	OR10T2
HGNC:15332		390318	ENSG00000227423	OR10U1P
HGNC:15136		390201	ENSG00000172289	OR10V1
HGNC:15137		81343	ENSG00000255538	OR10V2P
HGNC:15138		81342	ENSG00000254743	OR10V3P
HGNC:31237		403225		OR10V7P
HGNC:15139		81341	ENSG00000172772	OR10W1
HGNC:14995		128367	ENSG00000279111	OR10X1
HGNC:15140		81340	ENSG00000254403	OR10Y1P
HGNC:14996		128368	ENSG00000198967	OR10Z1
HGNC:8176	hs6M1-18	26531	ENSG00000204694	OR11A1
HGNC:15345		390438	ENSG00000258468	OR11G1P
HGNC:15346		390439	ENSG00000196832	OR11G2
HGNC:15404	OR22-1	81061	ENSG00000130538	OR11H1
HGNC:14716		79334	ENSG00000258453	OR11H2
HGNC:15367		81113	ENSG00000258721	OR11H3P
HGNC:15347		390442	ENSG00000176198	OR11H4
HGNC:15348		390440	ENSG00000258625	OR11H5P
HGNC:15349		122748	ENSG00000176219	OR11H6
HGNC:15350		390441	ENSG00000258806	OR11H7
HGNC:30738		440153	ENSG00000257115	OR11H12
HGNC:29997		440159	ENSG00000196143	OR11H13P
HGNC:14997		81479	ENSG00000232791	OR11I1P
HGNC:15369		81111		OR11J1P
HGNC:15370		81110	ENSG00000258855	OR11J2P
HGNC:31238		403226	ENSG00000258494	OR11J5P
HGNC:38588		100288148	ENSG00000285405	OR11J6P
HGNC:38589		100288112	ENSG00000283524	OR11J7P
HGNC:55117		118568805	ENSG00000259324	OR11K1BP
HGNC:15371		81109	ENSG00000283680	OR11K1P
HGNC:19635		401742	ENSG00000258438	OR11K2P
HGNC:14998		391189	ENSG00000197591	OR11L1
HGNC:15333		121270	ENSG00000224709	OR11M1P
HGNC:19582		392540	ENSG00000185903	OR11N1P
HGNC:19636		282795	ENSG00000284742	OR11P1P
HGNC:31239		403227	ENSG00000237650	OR11Q1P
HGNC:8177	hs6M1-19	26530	ENSG00000251608	OR12D1
HGNC:8178	hs6M1-20	26529	ENSG00000280236	OR12D2
HGNC:13963	hs6M1-27	81797	ENSG00000112462	OR12D3
HGNC:14772		79290	ENSG00000256574	OR13A1
HGNC:14699		392377	ENSG00000235248	OR13C1P
HGNC:14701		392376	ENSG00000276119	OR13C2
HGNC:14704		138803	ENSG00000204246	OR13C3
HGNC:14722		138804	ENSG00000148136	OR13C4
HGNC:15100		138799	ENSG00000277556	OR13C5
HGNC:15101		392311	ENSG00000179443	OR13C6P
HGNC:15102	OST706	81377	ENSG00000243641	OR13C7
HGNC:15103		138802	ENSG00000186943	OR13C8
HGNC:15104		286362	ENSG00000136839	OR13C9
HGNC:14695		286365	ENSG00000179055	OR13D1
HGNC:15105		392375	ENSG00000237443	OR13D2P
HGNC:15106		402374	ENSG00000188712	OR13D3P
HGNC:15107	OST741	392308	ENSG00000236083	OR13E1P
HGNC:14723		138805	ENSG00000186881	OR13F1
HGNC:14999		441933	ENSG00000197437	OR13G1
HGNC:14755		347468	ENSG00000171054	OR13H1
HGNC:14732		79538	ENSG00000273423	OR13I1P
HGNC:15108		392309	ENSG00000168828	OR13J1
HGNC:14721		402424	ENSG00000237225	OR13K1P
HGNC:31240		403228	ENSG00000226653	OR13Z1P
HGNC:31241		403229	ENSG00000272443	OR13Z2P
HGNC:31242		403230	ENSG00000272480	OR13Z3P
HGNC:15024		388761	ENSG00000241128	OR14A2
HGNC:15022		284532	ENSG00000196772	OR14A16
HGNC:15026		127066	ENSG00000177174	OR14C36
HGNC:19575		401994	ENSG00000189181	OR14I1
HGNC:13971	hs6M1-28	442191	ENSG00000204695	OR14J1
HGNC:15025		343170	ENSG00000153230	OR14K1
HGNC:15023		127617	ENSG00000198452	OR14L1
HGNC:8316		26537	ENSG00000176752	OR51A1P
HGNC:14764		401667	ENSG00000205496	OR51A2
HGNC:14794		79532	ENSG00000227023	OR51A3P
HGNC:14795		401666	ENSG00000205497	OR51A4
HGNC:14801		79525	ENSG00000225003	OR51A5P
HGNC:15187		390046	ENSG00000197023	OR51A6P
HGNC:15188		119687	ENSG00000176895	OR51A7
HGNC:15189		401662	ENSG00000197984	OR51A8P
