HGNC ID	Approved symbol	Chromosome	NCBI Gene ID	Ensembl gene ID	OMIM ID(supplied by OMIM)	UniProt ID(supplied by UniProt)
HGNC:12933	ZNF148	3q21.2	7707	ENSG00000163848	601897	Q9UQR1
HGNC:12934	ZNF149					
HGNC:12935	ZNF150	reserved				
HGNC:12936	ZBTB17	1p36.13	7709	ENSG00000116809	604084	Q13105
HGNC:12937	ZNF152					
HGNC:12938	ZNF153					
HGNC:12939	ZNF154	19q13.43	7710	ENSG00000179909	604085	Q13106
HGNC:1294	LINC00160	21q22.12	54064	ENSG00000230978		
HGNC:12940	ZNF155	19q13.31	7711	ENSG00000204920	604086	Q12901
HGNC:12941	ZNF156					
HGNC:12942	ZNF157	Xp11.3	7712	ENSG00000147117	300024	P51786
HGNC:12943	ZNF158	reserved				
HGNC:12944	ZNF159	reserved				
HGNC:12945	ZNF708	19p12	7562	ENSG00000182141		P17019
HGNC:12946	ZNF15L2					
HGNC:12947	ZNF16	8q24.3	7564	ENSG00000170631	601262	P17020
HGNC:12948	ZNF160	19q13.42	90338	ENSG00000170949	600398	Q9HCG1
HGNC:12949	VEZF1	17q22	7716	ENSG00000136451	606747	Q14119
HGNC:1295	C21orf53	21q21.2				
HGNC:12950	SF1	11q13.1	7536	ENSG00000168066	601516	Q15637
HGNC:12951	ZNF163					
HGNC:12952	ZNF164	reserved				
HGNC:12953	ZNF165	6p22.1	7718	ENSG00000197279	600834	P49910
HGNC:12954	ZNF166	3p22-p21				
HGNC:12955	ZKSCAN7	3p21.31	55888	ENSG00000196345		Q9P0L1
HGNC:12956	ZNF168	3p22-p21				
HGNC:12957	ZNF169	9q22.32	169841	ENSG00000175787	603404	Q14929
HGNC:12958	ZNF17	19q13.43	7565	ENSG00000186272	619254	P17021
HGNC:12959	ZNF170	reserved				
HGNC:1296	LINC01548	21q22.11	728409	ENSG00000229086		A6NM66
HGNC:12960	ZNF171	reserved				
HGNC:12961	ZNF172	reserved				
HGNC:12962	TRIM26	6p22.1	7726	ENSG00000234127	600830	Q12899
HGNC:12963	ZNF174	16p13.3	7727	ENSG00000103343	603900	Q15697
HGNC:12964	ZNF175	19q13.41	7728	ENSG00000105497	601139	Q9Y473
HGNC:12965	ZNF176	reserved				
HGNC:12966	ZNF177	19p13.2	7730	ENSG00000188629	601276	Q13360
HGNC:12967	ZNF178	reserved				
HGNC:12968	RNF112	17p11.2	7732	ENSG00000128482	601237	Q9ULX5
HGNC:12969	ZNF18	17p12	7566	ENSG00000154957	194524	P17022
HGNC:1297	DNAJC28	21q22.11	54943	ENSG00000177692		Q9NX36
HGNC:12970	ZNF180	19q13.31	7733	ENSG00000167384	606740	Q9UJW8
HGNC:12971	ZNF181	19q13.11	339318	ENSG00000197841	606741	Q2M3W8
HGNC:12972	ZNF21	Xp11.23				
HGNC:12973	ZNF182L	19q13.2				
HGNC:12974	RNF113A	Xq24	7737	ENSG00000125352	300951	O15541
HGNC:12975	ZNF184	6p22.1	7738	ENSG00000096654	602277	Q99676
HGNC:12976	ZNF185	Xq28	7739	ENSG00000147394	300381	O15231
HGNC:12977	ZNF186	22				
HGNC:12978	ZSCAN26	6p22.1	7741	ENSG00000197062	616474	Q16670
HGNC:12979	ZNF188	7q22.1-q22.3				
HGNC:1298	SPATC1L	21q22.3	84221	ENSG00000160284	612412	Q9H0A9
HGNC:12980	ZNF189	9q31.1	7743	ENSG00000136870	603132	O75820
HGNC:12981	ZNF19	16q22.2	7567	ENSG00000157429	194525	P17023
HGNC:12982	ZNF191					
HGNC:12983	ZKSCAN8	6p22.1	7745	ENSG00000198315	602240	Q15776
HGNC:12984	ZSCAN9	6p22.1	7746	ENSG00000137185	602246	O15535
HGNC:12985	ZNF194	reserved				
HGNC:12986	ZNF195	11p15.5	7748	ENSG00000005801	602187	O14628
HGNC:12987	ZNF196	reserved				
HGNC:12988	ZNF197	3p21.31	10168	ENSG00000186448	618359	O14709
HGNC:12989	ZMYM2	13q12.11	7750	ENSG00000121741	602221	Q9UBW7
HGNC:1299	YBEY	21q22.3	54059	ENSG00000182362	617461	P58557
HGNC:12990	ZNF199	reserved				
HGNC:12991	ZNF2	2q11.1	7549	ENSG00000275111	194500	Q9BSG1
HGNC:12992	ZNF20	19p13.2	7568	ENSG00000132010	194557	P17024
HGNC:12993	ZNF200	16p13.3	7752	ENSG00000010539	603231	P98182
HGNC:12994	ZNF202	11q23.3	7753	ENSG00000166261	603430	O95125
HGNC:12995	ZNF204P	6p22.1	7754	ENSG00000204789	603282	
HGNC:12996	ZNF205	16p13.3	7755	ENSG00000122386	603436	O95201
HGNC:12997	ZSCAN10	16p13.3	84891	ENSG00000130182	618365	Q96SZ4
HGNC:12998	ZNF207	17q11.2	7756	ENSG00000010244	603428	O43670
HGNC:12999	ZNF208	19p12	7757	ENSG00000160321	603977	O43345
HGNC:13	AAC1					
HGNC:130	ACTA2	10q23.31	59	ENSG00000107796	102620	P62736
HGNC:1300	C21orf58	21q22.3	54058	ENSG00000160298		P58505
HGNC:13000	ZNF209P	19p12	441843	ENSG00000269138		
HGNC:13001	ZNF182	Xp11.23	7569	ENSG00000147118	314993	P17025
HGNC:13002	ZNF210					
HGNC:13003	ZNF211	19q13.43	10520	ENSG00000121417	601856	Q13398
HGNC:13004	ZNF212	7q36.1	7988	ENSG00000170260	602386	Q9UDV6
HGNC:13005	ZNF213	16p13.3	7760	ENSG00000085644	608387	O14771
HGNC:13006	ZNF214	11p15.4	7761	ENSG00000149050	605015	Q9UL59
HGNC:13007	ZNF215	11p15.4	7762	ENSG00000149054	605016	Q9UL58
HGNC:13008	ZFAND5	9q21.13	7763	ENSG00000107372	604761	O76080
HGNC:13009	ZNF217	20q13.2	7764	ENSG00000171940	602967	O75362
HGNC:1301	CFAP298	21q22.11	56683	ENSG00000159079	615494	P57076
HGNC:13010	TSHZ2	20q13.2	128553	ENSG00000182463	614118	Q9NRE2
HGNC:13011	ZNF219	14q11.2	51222	ENSG00000165804	605036	Q9P2Y4
HGNC:13012	ZNF22	10q11.21	7570	ENSG00000165512	194529	P17026
HGNC:13013	KAT6A	8p11.21	7994	ENSG00000083168	601408	Q92794
HGNC:13014	ZNF221	19q13.31	7638	ENSG00000159905		Q9UK13
HGNC:13015	ZNF222	19q13.31	7673	ENSG00000159885	617357	Q9UK12
HGNC:13016	ZNF223	19q13.31	7766	ENSG00000178386		Q9UK11
HGNC:13017	ZNF224	19q13.31	7767	ENSG00000267680	194555	Q9NZL3
HGNC:13018	ZNF225	19q13.31	7768	ENSG00000256294		Q9UK10
HGNC:13019	ZNF226	19q13.31	7769	ENSG00000167380		Q9NYT6
HGNC:1302	RWDD2B	21q21.3	10069	ENSG00000156253	617843	P57060
HGNC:13020	ZNF227	19q13.31	7770	ENSG00000131115		Q86WZ6
HGNC:13021	ZFP112	19q13.2				
HGNC:13022	ZNF229	19q13.31	7772	ENSG00000278318	620827	Q9UJW7
HGNC:13023	ZNF23	16q22.2	7571	ENSG00000167377	194527	P17027
HGNC:13024	ZNF230	19q13.31	7773	ENSG00000159882		Q9UIE0
HGNC:13025	ZNF231					
HGNC:13026	ZNF232	17p13.2	7775	ENSG00000167840	616463	Q9UNY5
HGNC:13027	ZNF234	19q13.31	10780	ENSG00000263002	604750	Q14588
HGNC:13028	ZNF236	18q23	7776	ENSG00000130856	604760	Q9UL36
HGNC:13029	ZMYM5	13q12.11	9205	ENSG00000132950	616443	Q9UJ78
HGNC:1303	C21orf60					
HGNC:13030	ZBTB18	1q44	10472	ENSG00000179456	608433	Q99592
HGNC:13031	ZNF239	10q11.21	8187	ENSG00000196793	601069	Q16600
HGNC:13032	ZNF24	18q12.2	7572	ENSG00000172466	194534	P17028
HGNC:13033	ZNF240	reserved				
HGNC:13034	ZNF241	reserved				
HGNC:13035	ZNF242	reserved				
HGNC:13037	ZNF244	reserved				
HGNC:13038	ZNF245	reserved				
HGNC:13039	ZNF246	reserved				
HGNC:1304	MRAP	21q22.11	56246	ENSG00000170262	609196	Q8TCY5
HGNC:13040	ZNF247	reserved				
HGNC:13041	ZNF248	10p11.21	57209	ENSG00000198105		Q8NDW4
HGNC:13042	ZNF249	reserved				
HGNC:13043	ZNF25	10p11.21	219749	ENSG00000175395	194528	P17030
HGNC:13044	ZNF250	8q24.3	58500	ENSG00000196150		P15622
HGNC:13045	ZNF251	8q24.3	90987	ENSG00000198169		Q9BRH9
HGNC:13046	ZNF252P	8q24.3	286101	ENSG00000196922		
HGNC:13047	ZNF254	19p13	9534	ENSG00000213096	604768	O75437
HGNC:13048	ZNF255	19q13				
HGNC:13049	ZNF256	19q13.43	10172	ENSG00000152454	606956	Q9Y2P7
HGNC:1305	EPCIP	21q22.11	56245	ENSG00000205929		Q9NYP8
HGNC:13050	ZMYM6	1p34.3	9204	ENSG00000163867	613567	O95789
HGNC:13051	ZPR1	11q23.3	8882	ENSG00000109917	603901	O75312
HGNC:13052	ZPR1P1	6q21	442240	ENSG00000219565		
HGNC:13053	ZNF26	12q24.33	7574	ENSG00000198393	194537	P17031
HGNC:13054	ZMYM3	Xq13.1	9203	ENSG00000147130	300061	Q14202
HGNC:13055	ZMYM4	1p34.3	9202	ENSG00000146463	613568	Q5VZL5
HGNC:13056	ZNF263	16p13.3	10127	ENSG00000006194	604191	O14978
HGNC:13057	ZNF264	19q13.43	9422	ENSG00000083844	604668	O43296
HGNC:13058	ZRANB2	1p31.1	9406	ENSG00000132485	604347	O95218
HGNC:13059	ZNF266	19p13.2	10781	ENSG00000174652	604751	Q14584
HGNC:1306	MPPED1	22q13.2	758	ENSG00000186732	602112	O15442
HGNC:13060	ZNF267	16p11.2	10308	ENSG00000185947	604752	Q14586
HGNC:13061	ZNF268	12q24.33	10795	ENSG00000090612	604753	Q14587
HGNC:13062	ZNF269					
HGNC:13063	ZNF27	reserved				
HGNC:13064	ZNF270					
HGNC:13065	ZNF271P	18q12.2	10778	ENSG00000257267	604754	
HGNC:13066	ZNF272	reserved				
HGNC:13067	ZNF273	7q11.21	10793	ENSG00000198039	604756	Q14593
HGNC:13068	ZNF274	19q13.43	10782	ENSG00000171606	605467	Q96GC6
HGNC:13069	ZNF275	Xq28	10838	ENSG00000063587		Q9NSD4
HGNC:1307	CBY1	22q13.1	25776	ENSG00000100211	607757	Q9Y3M2
HGNC:13070	ZNF277	7q31.1	11179	ENSG00000198839	605465	Q9NRM2
HGNC:13071	PATZ1	22q12.2	23598	ENSG00000100105	605165	Q9HBE1
HGNC:13072	ZNF279	reserved				
HGNC:13073	ZNF28	19q13.41	7576	ENSG00000198538	620466	P17035
HGNC:13074	ZNF280	reserved				
HGNC:13075	ZNF281	1q32.1	23528	ENSG00000162702	618703	Q9Y2X9
HGNC:13076	ZNF282	7q36.1	8427	ENSG00000170265	603397	Q9UDV7
HGNC:13077	ZNF283	19q13.31	284349	ENSG00000167637		Q8N7M2
HGNC:13078	ZNF284	19q13.31	342909	ENSG00000186026		Q2VY69
HGNC:13079	ZNF285	19q13.31	26974	ENSG00000267508		Q96NJ3
HGNC:1308	RHBDD3	22q12.2	25807	ENSG00000100263		Q9Y3P4
HGNC:13080	ZNF29P	17p12	7577	ENSG00000108452	194535	
HGNC:13081	SCAPER	15q24.3	49855	ENSG00000140386	611611	Q9BY12
HGNC:13082	LTN1	21q21.3	26046	ENSG00000198862	613083	O94822
HGNC:13083	ZBTB21	21q22.3	49854	ENSG00000173276	616485	Q9ULJ3
HGNC:13085	ZBTB22	6p21.32	9278	ENSG00000236104	611439	O15209
HGNC:13086	ZNF298	21pter-qter				
HGNC:13087	ZNF299	21q21.2				
HGNC:13088	ZNF299P	21q21.2	54012	ENSG00000219368		
HGNC:13089	ZNF3	7q22.1	7551	ENSG00000166526	194510	P17036
HGNC:1309	TBC1D22A	22q13.31	25771	ENSG00000054611	616879	Q8WUA7
HGNC:13090	ZNF30	19q13.13	90075	ENSG00000168661		P17039
HGNC:13091	ZNF300	5q33.1	91975	ENSG00000145908	612429	Q96RE9
HGNC:13092	ZNF301	21pter-qter				
HGNC:13093	ZSCAN20	1p35.1	7579	ENSG00000121903	611315	P17040
HGNC:13094	RNF114	20q13.13	55905	ENSG00000124226	612451	Q9Y508
HGNC:13095	ZNF32	10q11.21	7580	ENSG00000169740	194539	P17041
HGNC:13096	ZNF33A	10p11.1	7581	ENSG00000189180	194521	Q06730
HGNC:13097	ZNF33B	10q11.21	7582	ENSG00000196693	194522	Q06732
HGNC:13098	ZNF34	8q24.3	80778	ENSG00000196378	194526	Q8IZ26
HGNC:13099	ZNF35	3p21.31	7584	ENSG00000169981	194533	P13682
HGNC:131	ACTA3					
HGNC:1310	TMEM184B	22q13.1	25829	ENSG00000198792		Q9Y519
HGNC:13100	ZNF35P	3p22-p21				
HGNC:13101	ZKSCAN1	7q22.1	7586	ENSG00000106261	601260	P17029
HGNC:13102	ZNF37A	10p11.1	7587	ENSG00000075407	616085	P17032
HGNC:13103	ZNF37BP	10q11.21	100129482	ENSG00000234420		
HGNC:13104	ZSCAN21	7q22.1	7589	ENSG00000166529	601261	Q9Y5A6
HGNC:13105	ZNF39L1	7q11				
HGNC:13106	ZNF43L	22q11				
HGNC:13107	ZNF41	Xp11.3	7592	ENSG00000147124	314995	P51814
HGNC:13108	MZF1	19q13.43	7593	ENSG00000099326	194550	P28698
HGNC:13109	ZNF43	19p12	7594	ENSG00000198521	603972	P17038
HGNC:1311	C22orf6					
HGNC:13110	ZNF44	19p13.2	51710	ENSG00000197857	194542	P15621
HGNC:13111	ZNF45	19q13.31	7596	ENSG00000124459	194554	Q02386
HGNC:13112	ZBTB25	14q23.3	7597	ENSG00000089775	194541	P24278
HGNC:13113	ZNF47	18q				
HGNC:13114	ZNF48	16p11.2	197407	ENSG00000180035		Q96MX3
HGNC:13115	ZNF49	reserved				
HGNC:13116	ZNF50	19q				
HGNC:13117	ZNF51					
HGNC:13118	ZNF52	reserved				
HGNC:13119	ZNF53A	19pter				
HGNC:1312	TTLL1	22q13.2	25809	ENSG00000100271	608955	O95922
HGNC:13120	ZNF53B	19q				
HGNC:13121	ZNF54A	19p				
HGNC:13122	ZNF54B	1p				
HGNC:13123	ZNF55	19p				
HGNC:13124	ZNF56P	19p13.1	7608	ENSG00000267419		
HGNC:13125	ZNF57	19p13.3	126295	ENSG00000171970		Q68EA5
HGNC:13126	ZNF58	19p13.2				
HGNC:13127	ZNF59	reserved				
HGNC:13128	ZNF711	Xq21.1	7552	ENSG00000147180	314990	Q9Y462
HGNC:13129	ZNF60	1p				
HGNC:1313	FAM118A	22q13.31	55007	ENSG00000100376		Q9NWS6
HGNC:13130	ZNF61	19q				
HGNC:13131	ZNF62	17p12				
HGNC:13132	ZNF63	reserved				
HGNC:13133	ZNF64	reserved				
HGNC:13134	ZNF65	reserved				
HGNC:13135	ZNF66	19p12	7617	ENSG00000160229		Q6ZN08
HGNC:13136	ZNF726P1	19p13.1	7618			Q15940
HGNC:13137	ZNF68	reserved				
HGNC:13138	ZNF69	19p13.2	7620	ENSG00000198429	194543	Q9UC07
HGNC:13139	ZNF7	8q24.3	7553	ENSG00000147789	194531	P17097
HGNC:1314	KIAA0930	22q13.31	23313	ENSG00000100364	619709	Q6ICG6
HGNC:13140	ZNF70	22q11.23	7621	ENSG00000187792	194544	Q9UC06
HGNC:13141	ZNF71	19q13.4	58491	ENSG00000197951	194545	Q9NQZ8
HGNC:13142	ZNF72BP	22q11.1	100533637	ENSG00000184624	194546	
HGNC:13143	ZNF73P	22p11.2	105379427	ENSG00000288262	194547	
HGNC:13144	ZNF74	22q11.21	7625	ENSG00000185252	194548	Q16587
HGNC:13145	ZNF75D	Xq26.3	7626	ENSG00000186376	314997	P51815
HGNC:13146	ZNF75A	16p13.3	7627	ENSG00000162086	601473	Q96N20
HGNC:13147	ZNF75BP	12q12	7628	ENSG00000258212		
HGNC:13148	ZNF75CP	11q14.1	729944	ENSG00000288393		Q92670
HGNC:13149	ZNF76	6p21.31	7629	ENSG00000065029	194549	P36508
HGNC:1315	C2orf1	2p22				
HGNC:13150	ZNF77	19p13.3	58492	ENSG00000175691	194551	Q15935
HGNC:13151	ZNF78L1	reserved				
HGNC:13152	ZNF78L2	reserved				
HGNC:13153	ZNF79	9q33.3	7633	ENSG00000196152	194552	Q15937
HGNC:13154	ZNF8	19q13.43	7554	ENSG00000278129	194532	P17098
HGNC:13155	ZNF80	3q13.31	7634	ENSG00000174255	194553	P51504
HGNC:13156	ZNF81	Xp11.23	347344	ENSG00000197779	314998	P51508
HGNC:13157	ZNF82					
HGNC:13158	ZNF83	19q13.41	55769	ENSG00000167766	194558	P51522
HGNC:13159	ZNF84	12q24.33	7637	ENSG00000198040	618554	P51523
HGNC:1316	EML4	2p21	27436	ENSG00000143924	607442	Q9HC35
HGNC:13160	ZNF85	19p12	7639	ENSG00000105750	603899	Q03923
HGNC:13161	ZNF86	reserved				
HGNC:13162	ZNF87	reserved				
HGNC:13163	ZNF88	reserved				
HGNC:13164	CNBP	3q21.3	7555	ENSG00000169714	116955	P62633
HGNC:13165	ZNF90	19p12	7643	ENSG00000213988	603973	Q03938
HGNC:13166	ZNF91	19p12	7644	ENSG00000167232	603971	Q05481
HGNC:13167	ZNF91L					
HGNC:13168	ZNF92	7q11.21	168374	ENSG00000146757	603974	Q03936
HGNC:13169	ZNF93	19p12	81931	ENSG00000184635	603975	P35789
HGNC:1317	GCFC2	2p12	6936	ENSG00000005436	189901	P16383
HGNC:13170	ZNF94	reserved				
HGNC:13171	ZNF95	19p13.1-p12				
HGNC:13172	ZSCAN12	6p22.1	9753	ENSG00000158691	603978	O43309
HGNC:13173	ZNF97	19				
HGNC:13174	ZNF98	19p12	148198	ENSG00000197360	603980	A6NK75
HGNC:13175	ZNF99	19p12	7652	ENSG00000213973	603981	A8MXY4
HGNC:13176	IKZF1	7p12.2	10320	ENSG00000185811	603023	Q13422
HGNC:13177	IKZF2	2q34	22807	ENSG00000030419	606234	Q9UKS7
HGNC:13178	IKZF3	17q12-q21.1	22806	ENSG00000161405	606221	Q9UKT9
HGNC:13179	IKZF4	12q13.2	64375	ENSG00000123411	606239	Q9H2S9
HGNC:1318	C3	19p13.3	718	ENSG00000125730	120700	P01024
HGNC:13180	ZFYVE1	14q24.2	53349	ENSG00000165861	605471	Q9HBF4
HGNC:13181	ZNFP1					
HGNC:13182	POLR1H	6p22.1	30834	ENSG00000066379	607525	Q9P1U0
HGNC:13183	ZNT1					
HGNC:13184	ZNT2					
HGNC:13185	ZNT3					
HGNC:13186	ZNT4					
HGNC:13187	ZP1	11q12.2	22917	ENSG00000149506	195000	P60852
HGNC:13188	ZP2	16p12.3-p12.2	7783	ENSG00000103310	182888	Q05996
HGNC:13189	ZP3	7q11.23	7784	ENSG00000188372	182889	P21754
HGNC:1319	C3AR1	12p13.31	719	ENSG00000171860	605246	Q16581
HGNC:13190	ZP3B	7				
HGNC:13191	ZPK					
HGNC:13192	DNAJC2	7q22.1	27000	ENSG00000105821	605502	Q99543
HGNC:13193	ZRK					
HGNC:13194	ZW10	11q23.2	9183	ENSG00000086827	603954	O43264
HGNC:13195	ZWINT	10q21.1	11130	ENSG00000122952	609177	O95229
HGNC:13196	ZWINTAS	10q21.1				
HGNC:13197	ZWS1	7q11				
HGNC:13198	ZXDA	Xp11.21	7789	ENSG00000198205	300235	P98168
HGNC:13199	ZXDB	Xp11.21	158586	ENSG00000198455	300236	P98169
HGNC:132	ACTB	7p22.1	60	ENSG00000075624	102630	P60709
HGNC:1320	C3CER1	3p22-p21.2	23739			
HGNC:13200	ZYX	7q34	7791	ENSG00000159840	602002	Q15942
HGNC:13201	ADAMTS10	19p13.2	81794	ENSG00000142303	608990	Q9H324
HGNC:13202	ADAMTS9	3p14.1	56999	ENSG00000163638	605421	Q9P2N4
HGNC:13203	AICDA	12p13.31	57379	ENSG00000111732	605257	Q9GZX7
HGNC:13204	ALS2CR1	2q33-q34				
HGNC:13205	STRADB	2q33.1	55437	ENSG00000082146	607333	Q9C0K7
HGNC:13206	TRAK2	2q33.1	66008	ENSG00000115993	607334	O60296
HGNC:13208	ANKRA2	5q13.2	57763	ENSG00000164331	605787	Q9H9E1
HGNC:13209	ARHGEF5	7q35	7984	ENSG00000050327	600888	Q12774
HGNC:1321	TIMMDC1	3q13.33	51300	ENSG00000113845	615534	Q9NPL8
HGNC:13210	ARL6	3q11.2	84100	ENSG00000113966	608845	Q9H0F7
HGNC:13211	ATP2C1	3q22.1	27032	ENSG00000017260	604384	P98194
HGNC:13213	ATP5MGL	22q13.2	267020	ENSG00000249222		Q7Z4Y8
HGNC:13214	ATP5MGP1	11q13.1	53411	ENSG00000256280		
HGNC:13215	ATP5MGP2	6q22.31	53410	ENSG00000232362		
HGNC:13216	ATP5MGP3	4p15.2	53409	ENSG00000249256		
HGNC:13217	AUXN					
HGNC:1322	CLDND1	3q11.2	56650	ENSG00000080822	619677	Q9NY35
HGNC:13220	BBS6	20p12				
HGNC:13221	BCL11A	2p16.1	53335	ENSG00000119866	606557	Q9H165
HGNC:13222	BCL11B	14q32.2	64919	ENSG00000127152	606558	Q9C0K0
HGNC:13223	BCMS	13q14.3				
HGNC:13224	BCMSUN	reserved				
HGNC:13225	DLEU2L	1p31.3	79469	ENSG00000116652		
HGNC:13226	BHLHB1	21q22				
HGNC:13228	BPESC1	3q23	60467	ENSG00000232416	618995	Q9GZL8
HGNC:13229	BTN2A3P	6p22.2	54718	ENSG00000124549	613592	Q96KV6
HGNC:1323	C4A	6p21.33	720	ENSG00000244731	120810	P0C0L4
HGNC:13230	C10orf1					
HGNC:13231	C11orf21	11p15.5	29125	ENSG00000110665	611033	Q9P2W6
HGNC:13232	RASSF8	12p12.1	11228	ENSG00000123094	608231	Q8NHQ8
HGNC:13233	ANP32A	15q23	8125	ENSG00000140350	600832	P39687
HGNC:13234	CDIP1	16p13.3	29965	ENSG00000089486	610503	Q9H305
HGNC:13236	URI1	19q12	8725	ENSG00000105176	603494	O94763
HGNC:13237	TMEM59L	19p13.11	25789	ENSG00000105696	617096	Q9UK28
HGNC:13238	APMAP	20p11.21	57136	ENSG00000101474	615884	Q9HDC9
HGNC:13239	EVA1C	21q22.11	59271	ENSG00000166979		P58658
HGNC:1324	C4B	6p21.33	721	ENSG00000224389	120820	P0C0L5
HGNC:13240	LINC00229	22q13.3		ENSG00000234300		
HGNC:13241	RIBC2	22q13.31	26150	ENSG00000128408		Q9H4K1
HGNC:13242	HHATL	3p22.1	57467	ENSG00000010282	608116	Q9HCP6
HGNC:13243	LMBR1	7q36.3	64327	ENSG00000105983	605522	Q8WVP7
HGNC:13244	NOM1	7q36.3	64434	ENSG00000146909	611269	Q5C9Z4
HGNC:13245	LINC00244	7q36	64433			
HGNC:13246	C9orf1	9				
HGNC:13247	FAM120A	9q22.31	23196	ENSG00000048828	612265	Q9NZB2
HGNC:13248	CALN1	7q11.22	83698	ENSG00000183166	607176	Q9BXU9
HGNC:13249	CAPN12	19q13.2	147968	ENSG00000182472	608839	Q6ZSI9
HGNC:1325	C4BPA	1q32.2	722	ENSG00000123838	120830	P04003
HGNC:13251	CDH22	20q13.12	64405	ENSG00000149654	609920	Q9UJ99
HGNC:13252	MCDC1					
HGNC:13253	CKLF	16q21	51192	ENSG00000217555	616074	Q9UBR5
HGNC:13254	FTSJ1	Xp11.23	24140	ENSG00000068438	300499	Q9UET6
HGNC:13257	CLEC4A	12p13.31	50856	ENSG00000111729	605306	Q9UMR7
HGNC:13258	CLEC4C	12p13.31	170482	ENSG00000198178	606677	Q8WTT0
HGNC:1326	C4BPAP1	1q32.2	727859	ENSG00000224462		
HGNC:13261	CST9	20p11.21	128822	ENSG00000173335	616543	Q5W186
HGNC:13262	PRAMEF13	1p36.21	400736	ENSG00000279169		Q5VWM6
HGNC:13265	CYP4F11	19p13.12	57834	ENSG00000171903	611517	Q9HBI6
HGNC:13266	DDX24	14q32.12	57062	ENSG00000089737	606181	Q9GZR7
HGNC:13267	DEXI	16p13.13	28955	ENSG00000182108	617901	O95424
HGNC:13268	DFNA18	3q22				
HGNC:13269	DFNA22	6q13				
HGNC:1327	C4BPAP2	1q32.2	724	ENSG00000232621		
HGNC:13270	DFNA25	12q21-q24				
HGNC:13271	DFNB22	reserved				
HGNC:13273	DUOX2	15q21.1	50506	ENSG00000140279	606759	Q9NRD8
HGNC:13274	DURS2	2q31				
HGNC:13275	ECE2	3q27.1	9718	ENSG00000145194	610145	P0DPD6
HGNC:13276	EI24	11q24.2	9538	ENSG00000149547	605170	O14681
HGNC:13277	EIF3IP1	7q31.1	442720	ENSG00000237064		
HGNC:13278	EPB41L4A	5q22.1-q22.2	64097	ENSG00000129595	612141	Q9HCS5
HGNC:1328	C4BPB	1q32.1	725	ENSG00000123843	120831	P20851
HGNC:13280	ERO1A	14q22.1	30001	ENSG00000197930	615435	Q96HE7
HGNC:13281	ESPN	1p36.31	83715	ENSG00000187017	606351	B1AK53
HGNC:13282	FBLN4	reserved				
HGNC:13285	FIGN	2q24.3	55137	ENSG00000182263	605295	Q5HY92
HGNC:13286	FIGNL1	7p12.2	63979	ENSG00000132436	615383	Q6PIW4
HGNC:13287	FIGNL2	12q13.13	401720	ENSG00000261308	620503	A6NMB9
HGNC:13289	FOX#					
HGNC:1329	SLC30A9	4p13	10463	ENSG00000014824	604604	Q6PML9
HGNC:13291	GABARAPL2	16q23.1	11345	ENSG00000034713	607452	P60520
HGNC:13292	GAGED4	Xp11.21-p11.22				
HGNC:13295	GJA11					
HGNC:13299	LGR4	11p14.1	55366	ENSG00000205213	606666	Q9BXB1
HGNC:133	POTEH	22q11.1	23784	ENSG00000198062	608913	Q6S545
HGNC:1330	MYOZ2	4q26	51778	ENSG00000172399	605602	Q9NPC6
HGNC:13300	GPR61	1p13.3	83873	ENSG00000156097	606916	Q9BZJ8
HGNC:13301	GPR62	3p21.2	118442	ENSG00000180929	606917	Q9BZJ7
HGNC:13302	GPR63	6q16.1	81491	ENSG00000112218	606915	Q9BZJ6
HGNC:13304	GPR70	reserved				
HGNC:13305	GPR71	reserved				
HGNC:13307	LPAR5	12p13.31	57121	ENSG00000184574	606926	Q9H1C0
HGNC:13308	GPRC5B	16p12.3	51704	ENSG00000167191	605948	Q9NZH0
HGNC:13309	GPRC5C	17q25.1	55890	ENSG00000170412	605949	Q9NQ84
HGNC:1331	C5	9q33.2	727	ENSG00000106804	120900	P01031
HGNC:13310	GPRC5D	12p13.1	55507	ENSG00000111291	607437	Q9NZD1
HGNC:13311	GSDMA	17q21.1	284110	ENSG00000167914	611218	Q96QA5
HGNC:13312	GSTO1	10q25.1	9446	ENSG00000148834	605482	P78417
HGNC:13314	HAOL					
HGNC:13315	HDAC8	Xq13.1	55869	ENSG00000147099	300269	Q9BY41
HGNC:13316	HMGB1P11	1q24.3	100419996	ENSG00000230547		
HGNC:13317	HMGB1P12	Xq23	100129723	ENSG00000223904		
HGNC:13318	HMGB1P13	6q23.2	100129706	ENSG00000220557		
HGNC:13319	HMGB1P8	15q26.1	692147	ENSG00000259699		
HGNC:1332	OFD1P17	5p13.2	23738	ENSG00000228212		
HGNC:13320	HMGB1P9	2q35	654503	ENSG00000224159		
HGNC:13321	HMGA1P1	Xp21.3	203477	ENSG00000236683		
HGNC:13322	HMGA1P2	4q13.3	171559	ENSG00000248641		
HGNC:13323	HMGA1P3	12q24.11	144712	ENSG00000258011		
HGNC:13324	INO80B	2p13.1	83444	ENSG00000115274	616456	Q9C086
HGNC:13326	HUNK	21q22.11	30811	ENSG00000142149	606532	P57058
HGNC:13328	IFIT5	10q23.31	24138	ENSG00000152778	616135	Q13325
HGNC:1333	FAM114A2	5q33.2	10827	ENSG00000055147		Q9NRY5
HGNC:13331	ILCF					
